/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
1,0,0,1,0,0,0,1,0,0,1,1,3067.119140625
0,0,0,0,1,0,0,1,0,1,1,0,744.4258422851562
0,1,0,0,0,1,1,1,1,0,1,0,871.8287963867188
1,0,1,0,0,1,1,0,1,0,0,0,3038.957763671875
1,1,0,0,0,1,0,1,0,1,0,0,3065.031005859375
0,0,0,0,1,1,0,0,1,1,0,1,515.9981689453125
0,0,0,0,0,0,0,1,0,0,1,1,749.7264404296875
0,0,1,1,0,1,0,1,0,1,1,1,795.0888671875
1,0,0,1,1,1,0,1,1,1,0,1,3050.88232421875
0,0,0,1,1,1,0,0,1,1,1,1,716.7540283203125
1,0,1,1,1,0,0,1,1,0,1,0,3071.26220703125
0,1,0,0,1,0,1,0,1,1,1,1,886.892578125
0,0,1,1,0,1,0,0,1,0,1,1,693.4816284179688
1,0,1,1,0,0,1,0,1,0,0,0,3055.898681640625
1,1,0,1,0,1,0,0,1,0,0,1,3065.516357421875
0,0,0,0,0,0,1,0,0,1,1,0,690.823486328125
1,1,1,1,0,1,0,1,1,1,0,1,3085.56982421875
1,0,0,0,0,1,1,1,1,0,0,1,3032.331298828125
1,1,1,1,0,0,1,0,1,0,0,0,3071.321533203125
0,0,1,0,1,1,1,1,0,0,0,0,647.970458984375
0,1,1,0,1,0,0,0,1,0,1,1,860.4515380859375
1,0,0,1,1,0,0,1,1,1,0,0,3071.823974609375
1,0,0,1,0,0,0,1,1,0,0,0,3091.294677734375
0,1,0,0,0,0,1,1,1,0,1,0,870.7062377929688
0,0,0,1,0,0,1,1,1,1,1,1,817.2594604492188
1,1,0,0,1,1,0,0,1,1,1,1,3051.37353515625
1,1,1,1,0,0,1,1,0,0,1,1,3064.8134765625
0,1,0,1,1,0,1,0,1,0,0,1,829.9181518554688
1,1,1,1,1,0,0,0,0,1,1,0,3073.51220703125
1,0,0,0,0,1,1,0,1,1,0,0,3027.38232421875
0,0,1,0,0,0,0,1,1,1,0,1,634.2284545898438
1,0,1,1,1,0,0,0,0,1,0,0,3053.068603515625
0,0,1,1,0,1,1,1,0,0,1,0,842.6795043945312
1,0,0,0,0,1,0,0,1,0,0,1,3029.11767578125
1,1,1,1,0,0,0,1,0,1,1,0,3093.73291015625
1,1,1,0,1,0,1,0,0,1,1,1,3038.833251953125
1,1,1,0,1,1,1,0,0,0,0,1,3011.90673828125
1,1,0,1,0,0,0,0,1,1,1,0,3082.0126953125
1,0,0,1,0,0,1,1,1,1,1,1,3060.537109375
0,1,1,1,1,0,0,1,1,1,1,0,898.2313232421875
0,0,1,0,1,0,1,1,0,1,0,1,694.1117553710938
0,0,0,0,1,0,0,0,1,0,0,0,444.0565490722656
1,0,0,0,1,1,1,1,1,0,0,1,3009.59423828125
0,0,0,1,0,0,1,1,1,0,0,1,658.1011962890625
0,1,0,0,0,0,1,1,1,1,0,1,822.9483642578125
0,1,1,1,0,0,0,0,1,0,1,0,739.35498046875
1,0,1,1,1,0,0,0,0,0,1,0,3058.213134765625
1,1,0,1,1,1,1,0,1,0,0,0,3062.052978515625
0,0,1,0,1,1,1,1,1,0,0,0,726.8390502929688
1,0,1,0,1,1,1,1,1,0,0,0,3038.02490234375
0,1,0,0,0,0,1,0,1,0,0,1,695.8517456054688
1,1,1,1,0,1,1,0,1,1,0,1,3045.00244140625
0,1,1,0,1,0,0,1,1,0,1,0,888.4567260742188
1,0,1,0,1,0,1,1,0,1,0,1,3020.131591796875
1,0,0,0,0,0,0,1,0,1,1,1,3060.291748046875
1,1,1,0,0,1,1,1,0,1,1,1,3059.22900390625
1,1,0,0,0,0,1,1,0,0,0,1,3029.464599609375
0,1,1,0,0,1,0,1,1,0,0,0,758.4671630859375
1,1,1,0,1,0,1,0,1,0,0,1,3029.98974609375
1,1,1,1,0,0,0,1,1,0,1,1,3089.528564453125
0,1,1,1,0,1,0,1,1,0,0,1,765.4907836914062
1,0,0,0,0,1,1,0,0,1,0,1,3015.3125
0,1,0,1,0,1,1,1,0,1,1,0,855.80224609375
1,1,0,1,0,1,0,0,0,1,1,1,3070.81884765625
0,1,1,0,1,1,1,1,1,1,0,1,926.0651245117188
0,1,0,1,0,0,0,0,1,1,1,0,705.4984130859375
1,0,1,0,1,0,1,0,0,0,0,0,3018.102294921875
1,1,1,1,0,0,0,1,0,0,0,0,3076.226318359375
1,1,1,0,0,0,1,1,0,0,1,1,3050.48779296875
0,0,0,0,0,1,1,0,0,1,1,0,692.5250244140625
1,1,0,1,0,1,1,0,0,0,0,1,3047.07470703125
0,1,1,1,1,1,1,1,0,0,0,0,781.9848022460938
0,1,0,0,1,1,0,0,1,1,1,0,778.7059326171875
0,1,1,1,1,1,1,1,0,1,1,0,919.3145751953125
0,1,0,0,1,1,1,0,1,1,1,0,865.2057495117188
0,0,1,0,1,1,1,0,1,0,0,1,666.9602661132812
1,0,0,1,0,0,1,1,0,1,0,1,3044.001953125
1,1,0,0,1,1,1,0,0,1,0,1,3014.09716796875
0,0,1,0,1,0,1,0,1,1,1,1,829.3822021484375
1,0,1,1,0,1,1,0,1,0,0,1,3036.89111328125
1,0,0,0,0,0,0,0,1,1,0,0,3045.212158203125
1,0,1,1,1,0,1,1,1,0,1,1,3045.642578125
1,0,0,0,1,0,0,0,0,1,1,1,3043.80078125
1,0,0,1,1,0,0,1,0,0,1,0,3065.52001953125
0,0,1,1,0,0,1,1,1,0,1,1,858.5028076171875
1,1,1,1,1,0,1,0,1,0,1,1,3058.9873046875
0,1,0,0,1,1,1,1,1,1,1,1,954.1658935546875
0,0,0,0,1,1,1,1,0,0,0,0,594.9588623046875
0,0,1,0,0,0,1,1,0,0,1,0,829.5897216796875
0,1,1,1,1,1,1,0,0,1,0,0,719.6707763671875
1,0,0,1,0,0,1,1,1,0,0,1,3052.8212890625
1,0,1,1,1,1,1,0,1,1,0,0,3052.796142578125
1,0,0,1,0,1,0,0,0,0,1,0,3077.32763671875
1,1,1,0,1,0,0,1,0,1,1,1,3051.3798828125
1,0,1,0,1,0,1,1,1,0,0,1,3019.771728515625
1,0,1,0,0,1,1,0,0,0,1,1,3037.468017578125
1,1,0,1,1,0,1,1,0,0,1,1,3049.2646484375
0,1,1,1,1,0,1,0,0,1,0,1,750.9196166992188
1,0,0,0,0,1,1,1,0,0,0,0,3035.4375
1,1,1,0,0,1,1,1,1,0,1,0,3089.30078125
0,1,1,1,1,0,1,1,1,1,1,1,984.1014404296875
0,0,0,0,1,1,0,0,1,1,1,0,679.2625732421875
0,0,0,1,1,1,0,1,1,1,1,1,784.0713500976562
0,1,0,1,0,0,1,1,0,1,1,1,882.1380615234375
1,0,1,0,0,1,1,1,1,0,0,1,3040.796142578125
0,0,0,0,0,0,1,1,0,1,1,0,788.2266845703125
1,0,0,0,0,0,1,1,1,0,1,0,3065.847412109375
0,0,1,1,1,1,1,0,0,0,0,0,550.55615234375
1,0,1,1,0,1,0,0,1,0,0,1,3046.230224609375
0,1,0,1,0,1,0,1,1,1,0,0,738.8199462890625
1,0,0,0,1,1,0,0,0,1,1,1,3043.84423828125
1,0,0,0,0,0,1,0,1,1,0,0,3027.712646484375
0,0,1,0,1,1,1,0,1,0,1,0,801.223876953125
1,0,1,0,1,1,1,0,1,0,0,0,3031.81298828125
1,0,1,1,1,0,1,0,1,1,0,1,3035.715087890625
1,0,0,1,0,1,1,0,1,1,1,1,3032.5869140625
0,0,0,0,1,0,0,1,1,0,1,1,763.3695068359375
1,0,0,0,0,1,0,1,1,0,0,1,3046.2109375
0,1,0,1,1,0,1,1,0,0,0,0,777.7986450195312
1,0,0,1,1,1,1,0,1,1,1,1,3041.89404296875
0,0,0,1,1,1,0,1,0,0,1,0,750.3116455078125
0,1,1,0,0,0,1,1,0,1,0,0,743.9335327148438
0,0,0,0,1,0,1,0,1,1,1,1,791.6627807617188
1,0,0,1,0,1,1,0,0,0,0,1,3030.983642578125
1,0,1,0,1,1,1,1,1,1,1,1,3037.644775390625
0,0,1,0,0,0,0,0,0,1,0,0,318.880615234375
0,0,1,1,0,0,0,0,0,1,1,1,694.7443237304688
1,1,0,0,1,1,1,1,1,0,0,1,3031.32568359375
1,1,0,1,1,0,0,1,1,1,1,1,3072.333740234375
1,0,0,1,1,1,1,1,1,0,1,1,3040.919189453125
1,0,0,1,1,1,1,0,1,0,1,0,3054.466064453125
0,1,1,1,0,1,0,1,0,0,1,0,815.5789794921875
1,1,0,1,0,1,1,1,1,0,0,0,3101.581298828125
1,0,1,1,1,1,1,0,1,1,1,1,3049.15478515625
1,0,1,1,1,1,1,0,1,0,1,1,3047.3837890625
1,0,1,1,0,0,1,0,1,1,0,0,3051.5693359375
1,0,1,1,1,1,0,0,1,1,1,0,3075.2666015625
0,0,0,1,0,1,0,1,0,0,1,0,711.6798706054688
0,0,0,0,1,1,0,1,0,0,1,1,776.8580322265625
1,1,1,0,0,1,1,1,0,1,0,1,3044.68115234375
0,0,1,1,1,1,0,1,1,1,1,0,806.1859130859375
1,0,1,1,0,0,0,1,1,1,0,1,3062.482421875
0,1,0,1,1,0,1,0,0,0,0,0,692.7757568359375
1,0,1,1,1,0,1,1,0,1,0,1,3035.476318359375
1,0,1,1,0,0,1,1,0,0,1,0,3073.52734375
1,1,1,1,1,1,1,1,0,1,1,0,3069.66943359375
1,0,0,0,0,1,1,1,1,1,0,0,3053.286865234375
1,1,0,0,0,0,0,0,0,1,1,0,3064.926513671875
0,1,0,1,1,1,0,1,0,1,0,1,712.6339721679688
0,1,0,0,0,1,1,0,1,0,0,0,678.6493530273438
1,1,1,1,1,0,0,1,1,0,0,1,3056.34228515625
1,1,0,0,0,0,1,1,1,0,1,0,3083.1201171875
0,1,1,0,0,0,1,0,1,1,0,0,763.4715576171875
0,0,1,0,1,0,0,1,1,0,1,1,817.4791870117188
0,0,1,0,0,0,0,1,1,0,0,0,573.3995971679688
0,1,1,0,0,1,0,0,1,0,1,1,766.5223999023438
0,1,0,0,1,0,0,0,0,1,1,0,741.7708129882812
1,0,1,0,1,0,0,0,0,0,1,1,3032.73388671875
1,0,1,1,1,1,0,1,1,0,0,0,3059.907958984375
1,1,1,1,1,0,1,0,1,0,0,1,3045.44873046875
1,1,1,0,1,0,0,0,0,0,0,1,3018.9833984375
1,0,1,0,1,0,0,0,1,1,0,1,3027.409423828125
0,0,0,0,1,0,1,1,0,0,1,1,859.3638916015625
1,1,1,0,1,1,1,1,0,0,1,1,3038.00634765625
0,1,1,1,0,1,0,1,1,1,1,0,847.8956298828125
0,1,0,0,0,1,0,1,0,1,1,0,754.3052978515625
1,1,1,1,0,0,1,1,1,0,0,1,3081.411865234375
0,0,1,1,0,0,1,0,0,1,1,0,735.688232421875
1,1,0,0,1,0,0,0,1,0,0,1,3034.97265625
1,0,0,0,0,1,1,1,1,0,1,0,3065.587158203125
0,1,0,0,0,1,0,0,1,1,0,0,595.188720703125
0,1,1,0,0,0,1,1,0,1,1,0,872.9100341796875
0,0,1,1,0,0,1,1,1,0,0,0,661.7855224609375
0,0,1,1,1,0,0,1,0,1,0,0,577.5192260742188
0,1,0,1,1,0,1,1,0,1,0,0,797.60400390625
0,0,1,1,1,0,1,1,0,0,1,0,865.5809326171875
1,0,0,1,0,1,1,1,0,1,0,0,3062.5341796875
1,0,0,1,1,1,0,1,1,1,1,1,3060.63720703125
0,1,0,0,0,0,1,1,0,0,1,1,872.9786987304688
1,0,1,1,1,1,0,0,0,1,1,1,3059.839111328125
0,0,1,0,1,1,0,0,0,0,1,1,755.5095825195312
1,0,0,1,1,0,1,0,0,1,0,1,3023.02685546875
0,0,1,1,0,0,1,1,1,0,1,0,836.63525390625
1,0,1,0,1,0,1,0,1,1,1,0,3048.88232421875
0,0,1,1,0,1,1,0,0,0,1,0,735.6322021484375
1,1,0,1,1,1,1,1,1,0,1,1,3058.32177734375
1,1,0,0,0,1,0,1,0,1,1,0,3077.126708984375
0,1,0,1,0,1,0,0,0,1,1,0,678.7686157226562
1,0,1,1,0,1,0,1,1,1,0,1,3063.224853515625
1,1,1,0,1,0,0,1,1,1,1,1,3052.831298828125
0,1,1,1,0,0,1,0,0,1,0,0,618.7756958007812
0,1,0,1,0,0,0,0,1,1,0,1,658.0573120117188
0,0,1,1,0,1,0,1,0,1,0,0,511.5403747558594
1,0,0,1,1,0,0,0,0,0,1,0,3060.63818359375
1,0,1,1,1,1,0,1,1,0,1,1,3052.42431640625
1,1,1,1,0,1,0,0,1,0,0,0,3077.59912109375
0,1,1,0,1,0,0,0,0,0,1,1,817.146484375
0,1,0,0,1,1,1,1,1,0,0,1,860.6787109375
1,0,0,1,0,0,1,0,0,0,1,0,3057.31103515625
1,0,1,1,0,1,1,1,0,0,0,1,3040.290283203125
0,1,0,0,0,0,1,1,0,1,0,0,697.7453002929688
0,0,1,1,0,1,1,0,0,0,0,0,429.75543212890625
0,1,0,0,0,0,0,1,0,1,1,1,783.240966796875
1,0,0,1,1,1,0,1,0,1,0,0,3060.479736328125
0,1,1,0,0,1,1,0,0,1,0,0,625.9779663085938
1,0,0,1,0,1,1,0,1,0,1,1,3041.99853515625
0,0,0,0,1,0,0,0,0,0,0,1,391.529541015625
0,1,0,1,1,0,1,0,0,0,1,1,867.6920776367188
0,1,1,1,0,0,1,0,0,0,1,1,818.1864013671875
0,0,1,0,1,1,1,0,0,0,1,1,824.625
0,0,1,1,1,0,1,0,1,1,0,0,657.6526489257812
1,0,0,0,0,1,1,0,1,1,1,0,3036.425048828125
0,0,1,1,0,0,0,0,1,0,1,1,692.1639404296875
0,0,1,0,1,1,1,0,0,0,0,0,547.2349853515625
0,0,0,0,0,0,1,1,1,0,0,1,645.5057373046875
0,0,0,0,1,0,1,0,1,0,1,0,762.0120239257812
0,1,1,0,1,1,1,1,1,0,1,0,948.4830322265625
1,0,1,1,0,0,0,0,0,1,0,0,3064.243896484375
1,0,1,0,1,1,1,1,0,0,1,1,3028.5048828125
1,0,1,1,1,0,0,0,1,0,1,0,3071.124755859375
0,1,0,1,1,0,0,0,0,0,0,0,576.2610473632812
0,0,1,0,0,1,0,0,0,1,1,1,684.0475463867188
1,0,1,1,1,1,0,1,0,0,1,0,3061.248046875
1,1,0,1,0,0,0,0,1,1,0,0,3079.34716796875
1,0,0,0,1,1,0,0,0,0,0,1,3008.42236328125
0,1,0,1,0,0,1,1,0,1,1,0,855.8763427734375
1,0,0,1,0,1,1,0,0,1,1,0,3058.250244140625
1,1,1,0,1,0,0,0,1,1,0,1,3038.81396484375
0,0,1,0,1,1,1,1,0,1,1,1,890.1705932617188
1,1,0,1,0,1,1,0,1,1,1,0,3068.06689453125
0,1,0,0,1,0,1,1,1,0,1,1,941.60009765625
1,0,0,0,0,0,0,1,1,0,1,0,3082.153076171875
1,1,1,1,1,1,0,0,1,1,0,0,3071.71533203125
1,1,1,1,1,0,1,1,0,1,1,1,3059.065185546875
1,0,1,1,1,1,0,1,1,0,0,1,3040.15380859375
1,0,0,1,0,0,0,1,1,0,1,1,3078.80029296875
1,0,1,1,1,1,0,1,0,0,0,0,3047.620849609375
1,0,1,0,1,0,1,1,1,0,0,0,3038.8740234375
1,1,0,0,0,0,0,1,1,0,0,1,3069.13134765625
0,0,1,0,0,1,1,1,0,0,0,1,629.1826782226562
0,0,1,0,0,1,0,1,1,1,0,0,604.6488037109375
1,1,0,0,0,1,1,0,0,0,0,0,3040.205322265625
1,1,0,0,0,0,1,1,1,0,0,0,3080.32666015625
0,1,0,1,1,1,0,0,1,1,1,0,802.9031982421875
1,1,0,1,1,0,1,0,1,1,0,1,3048.6474609375
0,1,0,0,1,0,1,1,1,0,1,0,914.37158203125
0,1,1,0,1,0,1,0,0,0,0,1,737.5535888671875
0,1,0,1,0,1,0,0,1,1,0,1,658.666015625
0,0,0,0,0,1,0,0,1,1,1,0,591.0426025390625
1,1,1,0,0,1,0,1,1,0,0,1,3072.039306640625
1,1,0,0,0,0,0,1,0,1,1,0,3077.279052734375
1,0,1,0,0,0,1,0,1,0,1,1,3034.26513671875
1,1,1,1,1,0,0,0,0,0,0,0,3048.2880859375
1,0,0,1,0,1,1,0,0,0,1,0,3056.9599609375
0,1,1,1,0,0,0,0,1,1,0,1,691.6792602539062
1,1,0,1,1,0,1,0,1,0,1,0,3071.708251953125
0,1,1,0,1,0,1,0,0,1,0,0,724.6634521484375
0,0,0,0,0,0,1,1,0,0,1,1,832.2996215820312
1,1,0,0,0,0,1,0,0,1,0,1,3028.040283203125
0,0,1,0,1,1,0,1,1,1,0,1,701.0504760742188
1,1,1,1,1,0,1,1,1,0,1,1,3056.921142578125
1,0,0,1,1,1,1,1,1,1,1,1,3046.40869140625
0,0,1,1,1,0,1,0,0,0,1,0,797.177978515625
1,0,0,1,0,1,1,0,1,0,1,0,3059.84375
0,0,0,1,1,1,1,1,1,0,1,0,834.3185424804688
0,1,1,0,0,0,0,0,1,1,0,1,702.8871459960938
1,0,1,0,0,0,1,1,1,1,1,1,3052.7060546875
1,0,1,0,0,0,1,0,1,1,1,0,3044.918701171875
1,0,0,1,1,1,0,0,0,1,0,0,3052.97705078125
1,0,0,1,1,1,0,1,0,1,1,1,3059.22314453125
1,0,0,1,1,1,0,1,1,0,1,1,3055.2001953125
0,1,1,0,0,0,0,0,1,0,1,0,742.0140991210938
0,0,0,1,1,1,1,0,0,0,1,0,758.3567504882812
1,0,1,0,1,0,1,0,1,0,1,0,3046.12451171875
1,0,0,1,0,0,0,0,0,1,1,1,3064.2451171875
1,1,0,1,1,0,0,1,1,1,0,1,3067.640380859375
0,1,1,1,0,0,0,0,0,0,1,0,714.76611328125
0,1,1,1,1,1,1,1,1,1,1,1,985.9212036132812
0,0,1,1,1,1,0,0,0,1,0,0,474.89727783203125
0,0,0,1,1,1,1,1,0,0,0,1,655.1483154296875
0,0,1,1,1,0,1,1,1,0,0,0,720.4654541015625
0,0,0,1,0,0,1,0,0,1,1,1,722.1051025390625
1,0,0,1,0,1,1,1,0,0,1,1,3050.8515625
0,1,1,1,1,0,0,0,0,1,0,1,672.5836181640625
0,1,0,0,0,1,1,1,0,0,1,0,841.60986328125
1,0,0,0,1,0,1,1,1,0,1,1,3022.968505859375
1,0,0,1,1,0,0,0,1,1,0,1,3044.444580078125
0,1,0,0,1,1,1,1,1,1,0,0,868.4195556640625
1,1,0,1,0,1,1,0,1,1,0,0,3066.6162109375
1,0,1,0,0,1,0,1,0,0,1,0,3066.794921875
0,0,1,1,1,0,0,0,1,1,1,1,763.8909301757812
1,1,0,1,0,0,1,0,1,0,1,0,3074.519287109375
1,1,0,0,1,1,0,0,0,1,0,0,3041.25244140625
1,0,0,0,1,1,0,1,1,0,0,1,3022.825927734375
1,0,0,1,0,1,1,0,0,0,0,0,3045.914306640625
0,1,0,1,1,1,1,1,1,1,0,1,919.7003173828125
1,0,1,1,1,1,0,1,0,1,0,0,3057.59619140625
0,0,1,0,1,1,1,1,0,1,0,1,694.7354736328125
1,1,1,0,1,0,0,0,1,0,0,1,3036.59912109375
1,1,0,0,1,0,0,1,1,1,0,0,3063.45556640625
0,1,1,1,1,0,0,0,0,1,1,1,823.1414184570312
0,1,1,0,0,0,0,0,1,0,0,0,651.7369384765625
1,1,1,1,1,0,1,0,1,1,1,1,3061.289794921875
1,1,0,0,1,0,1,1,1,1,1,0,3057.384033203125
1,1,0,1,1,1,1,0,1,0,1,1,3057.29443359375
0,0,0,1,0,1,1,1,1,0,1,1,821.1809692382812
1,0,1,0,0,1,0,0,0,0,1,0,3058.48291015625
1,1,1,1,0,1,1,1,1,0,1,1,3083.497314453125
1,1,1,0,1,1,0,1,0,0,0,0,3042.529541015625
0,0,0,0,1,1,0,1,0,1,1,1,775.9259643554688
0,0,0,1,0,0,1,0,0,0,1,0,681.1402587890625
1,1,0,1,1,0,1,1,1,1,0,0,3076.36279296875
1,1,0,0,0,0,0,0,1,0,0,1,3043.788818359375
1,0,0,1,1,1,0,0,1,1,1,0,3076.665283203125
1,1,0,1,0,0,1,1,0,1,0,1,3058.11865234375
1,0,1,1,1,1,1,1,1,1,0,1,3041.923095703125
1,1,1,0,1,0,0,0,0,0,1,1,3035.47021484375
0,0,1,0,1,1,0,1,1,1,1,0,803.2579956054688
1,0,0,1,1,1,0,0,1,1,0,1,3044.29931640625
1,0,1,1,1,0,0,0,1,1,0,1,3044.38818359375
0,0,0,0,0,1,0,1,1,1,0,1,546.8074951171875
0,1,1,0,1,1,1,0,1,1,0,1,863.5172119140625
0,1,0,1,0,1,1,0,1,1,0,0,756.2647094726562
1,1,0,0,1,1,1,1,1,1,0,1,3036.397705078125
0,1,0,1,0,0,0,1,0,0,0,0,587.3748168945312
0,1,1,1,1,1,0,0,1,0,0,0,740.5601806640625
0,0,1,1,0,0,1,0,1,1,1,0,734.1903076171875
0,1,0,0,0,0,0,0,0,1,1,1,691.8717041015625
1,1,1,0,0,0,0,1,1,0,0,1,3072.290771484375
1,0,0,0,1,0,1,0,0,0,0,0,3007.799072265625
1,1,1,0,0,1,1,0,1,0,0,1,3037.073486328125
0,0,1,1,0,1,1,1,1,1,0,0,687.4780883789062
1,1,1,1,1,0,0,0,1,1,1,0,3084.023193359375
0,0,0,0,1,0,1,0,0,1,0,1,559.4075317382812
0,0,0,0,0,1,0,0,0,1,0,1,253.69851684570312
1,0,1,1,0,0,0,0,1,0,0,0,3065.08935546875
1,1,0,1,0,1,0,1,0,1,0,0,3086.943359375
1,1,0,0,0,0,0,0,1,0,0,0,3062.815673828125
1,1,0,0,1,0,1,1,0,0,1,1,3029.313720703125
1,0,1,0,0,1,0,1,1,0,1,1,3062.217529296875
1,1,0,0,1,0,1,1,0,1,1,0,3046.680419921875
1,0,0,1,0,0,1,0,0,1,0,1,3034.358154296875
1,0,1,1,0,0,0,0,0,0,1,0,3074.008056640625
0,1,1,1,0,1,0,0,0,1,1,1,748.018310546875
1,0,1,1,0,1,1,0,1,0,1,1,3049.3916015625
0,1,0,1,1,0,0,1,1,1,1,0,869.02197265625
0,1,0,1,1,0,1,0,1,0,1,0,878.3713989257812
1,1,0,0,1,1,0,0,1,1,0,1,3036.15576171875
1,0,1,0,0,1,0,1,0,1,0,1,3042.920654296875
1,1,0,1,1,1,0,0,1,0,1,0,3085.97314453125
0,1,1,0,1,0,1,0,0,0,1,1,882.0333862304688
1,0,1,1,1,1,0,0,0,0,0,1,3027.781005859375
0,0,0,0,0,0,0,0,1,0,0,1,338.5831298828125
1,1,0,1,0,0,1,1,0,0,1,1,3059.758056640625
0,0,0,0,0,1,0,0,0,1,1,1,639.5262451171875
0,0,0,0,1,1,0,1,0,0,0,0,460.20941162109375
1,0,1,0,1,0,0,1,1,0,1,0,3057.62890625
1,1,1,0,0,0,0,0,1,1,0,1,3037.227294921875
1,0,0,0,1,1,0,0,0,0,0,0,3023.91796875
1,1,0,0,1,1,0,1,1,0,1,1,3048.252685546875
0,0,0,0,1,0,1,0,1,1,0,1,636.3043823242188
1,1,0,1,1,1,0,1,1,1,1,1,3072.39208984375
0,1,1,0,0,0,0,0,1,1,1,1,772.0188598632812
0,1,0,0,0,0,1,0,0,1,0,0,573.5709228515625
1,1,0,1,0,1,0,0,0,1,0,1,3063.867431640625
0,0,0,0,0,1,0,1,0,0,1,1,752.5589599609375
1,0,1,0,1,1,1,0,1,1,0,1,3018.225830078125
1,1,0,0,0,0,1,0,1,1,1,1,3027.088623046875
1,0,0,0,1,0,1,1,1,1,1,0,3044.344970703125
1,0,1,1,0,1,0,1,1,1,0,0,3083.980712890625
1,1,0,0,0,1,1,0,1,1,1,0,3048.017578125
0,1,0,1,0,0,0,1,1,1,1,0,805.9464111328125
0,1,1,1,1,1,1,1,0,1,1,1,939.8206787109375
1,0,1,1,1,1,1,1,1,0,1,1,3045.304443359375
1,1,1,0,1,1,1,1,0,1,0,0,3047.49365234375
0,1,0,1,1,0,0,0,1,1,0,1,757.6640625
0,1,1,0,0,1,1,1,0,1,1,0,874.5812377929688
1,1,0,1,1,0,1,0,0,0,0,1,3025.398193359375
1,0,0,0,0,0,1,1,1,1,0,0,3053.010498046875
1,1,0,0,1,1,1,1,0,0,0,1,3014.02978515625
1,1,1,1,1,0,1,1,0,1,0,1,3049.819580078125
0,0,1,1,1,1,1,1,0,0,0,1,687.156005859375
1,1,0,0,1,0,1,0,0,1,1,1,3031.02685546875
1,0,0,1,1,1,1,1,1,1,0,0,3057.010986328125
0,0,0,1,1,0,1,1,0,0,0,0,615.72607421875
1,0,1,0,1,0,0,0,1,0,0,1,3024.196533203125
0,0,1,0,0,1,1,1,0,1,1,0,824.0208129882812
1,0,0,0,0,0,1,1,0,1,1,1,3044.14306640625
1,0,0,0,0,1,0,0,1,1,1,0,3055.260009765625
0,1,1,0,1,0,1,1,1,1,1,1,988.4069213867188
0,1,0,1,0,0,1,0,1,1,0,1,770.10693359375
1,0,0,0,0,0,1,0,0,1,0,0,3029.33154296875
0,0,1,0,0,0,1,1,0,1,0,0,601.0164184570312
1,1,0,1,1,1,1,1,1,0,1,0,3075.783935546875
0,1,1,0,1,1,0,0,1,1,0,0,778.5452880859375
1,0,0,0,1,0,0,1,1,0,0,1,3023.949951171875
0,1,1,1,0,0,0,1,1,1,0,0,770.9337768554688
1,0,0,1,1,0,0,1,0,1,0,0,3060.95263671875
0,0,1,1,1,1,0,1,0,0,1,0,798.4219970703125
1,1,0,0,1,1,1,1,0,0,1,1,3029.09716796875
0,1,0,0,1,1,1,0,0,0,1,1,851.3402099609375
1,1,0,0,0,0,1,0,0,0,1,1,3033.01904296875
1,0,1,0,0,0,0,1,0,0,0,0,3052.890380859375
1,1,0,0,1,0,0,0,1,1,0,0,3057.700439453125
1,1,0,1,0,1,1,1,1,1,1,0,3097.80322265625
1,1,0,0,1,0,0,1,1,1,1,1,3051.738037109375
0,0,0,1,0,0,1,0,1,0,1,1,722.9728393554688
0,1,0,0,1,0,1,0,0,1,0,1,710.7678833007812
0,0,1,0,0,0,0,0,0,0,1,1,688.1531982421875
0,0,1,0,1,0,0,0,0,1,0,1,518.8630981445312
0,0,1,1,1,1,1,1,0,0,1,0,866.3302001953125
1,1,0,0,1,1,0,1,0,0,0,0,3042.614990234375
0,1,0,0,1,1,0,0,1,1,0,0,690.9835205078125
0,0,0,1,1,1,1,0,1,1,1,0,774.7509765625
0,0,0,1,1,0,0,1,1,1,0,1,635.3541870117188
1,1,0,0,0,1,0,1,0,0,1,0,3069.18408203125
1,1,0,1,1,1,1,0,0,1,0,0,3048.423828125
1,1,0,1,1,0,1,1,1,1,0,1,3058.864990234375
0,0,1,1,1,0,1,0,1,1,1,0,807.598876953125
1,0,1,0,0,1,1,1,0,0,1,0,3058.58447265625
0,1,0,1,1,1,0,1,1,0,0,0,782.5907592773438
1,1,1,0,0,0,0,0,1,0,1,1,3054.149658203125
1,0,1,1,0,0,1,0,1,1,1,0,3059.692138671875
0,0,0,0,1,0,0,1,0,0,1,0,742.9151611328125
0,1,0,1,0,0,0,0,0,0,1,0,666.1781616210938
0,1,0,1,1,0,1,0,1,1,1,1,909.8820190429688
0,1,0,0,1,0,1,0,0,0,1,0,821.5262451171875
0,0,1,1,1,1,1,0,1,0,0,0,634.2791137695312
0,0,0,1,0,1,0,0,0,0,0,1,240.7857208251953
1,0,0,0,1,0,1,0,1,0,0,0,3022.827392578125
1,0,1,1,1,0,0,1,1,1,1,1,3059.267333984375
1,1,1,0,0,1,0,1,0,1,0,1,3050.831787109375
0,0,0,0,0,1,0,1,0,1,1,1,743.4202270507812
