/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
0,0,0,0,0,1,0,1,0,1,0,0,64.83546447753906
1,0,1,1,0,1,1,1,0,0,0,0,334.453369140625
1,0,1,0,1,0,1,0,0,1,1,1,334.55706787109375
1,0,1,1,0,1,0,0,1,1,0,0,335.3800964355469
1,0,0,1,0,0,0,0,1,1,1,1,336.12310791015625
0,1,1,0,0,0,1,0,0,0,1,1,131.58035278320312
0,1,0,0,1,0,0,0,0,0,1,0,146.54861450195312
1,1,1,1,1,1,1,0,1,1,0,0,333.95989990234375
0,0,0,0,1,1,0,0,1,0,1,1,128.25021362304688
0,1,0,1,1,1,1,0,1,1,0,1,115.00566101074219
0,0,0,0,1,1,1,0,0,1,1,1,135.3636474609375
1,0,1,1,0,1,0,1,0,0,1,1,335.45660400390625
1,1,1,0,1,1,0,0,1,0,0,0,333.86383056640625
1,1,1,0,0,1,0,0,0,1,0,0,334.4012145996094
1,0,1,1,0,0,0,0,0,1,1,0,335.83331298828125
0,1,1,1,1,0,0,0,0,0,0,0,99.82709503173828
0,0,1,0,0,0,0,1,0,0,1,1,135.51333618164062
0,0,1,1,1,0,0,1,0,0,1,0,137.28448486328125
1,0,1,0,1,0,1,0,1,0,0,0,333.90411376953125
0,1,0,0,0,0,0,0,1,0,0,1,94.44187927246094
1,0,1,0,1,1,0,0,1,1,1,0,336.18389892578125
0,1,1,1,0,1,1,0,1,1,1,0,126.01025390625
1,0,1,0,0,1,0,1,1,1,1,0,336.36346435546875
1,1,1,0,0,0,1,0,1,0,1,1,335.8078308105469
1,0,0,0,0,0,1,1,1,0,1,1,335.60919189453125
0,1,0,0,0,1,0,1,1,1,0,0,103.1291732788086
0,1,0,1,0,0,0,1,1,0,0,1,100.6709213256836
1,1,1,0,0,1,0,1,0,0,0,1,333.97235107421875
0,1,0,1,1,1,0,1,1,0,1,1,146.86170959472656
0,1,0,0,0,0,0,0,1,0,0,0,87.78083801269531
1,1,1,1,0,0,1,0,1,1,0,0,334.5191345214844
0,1,1,1,1,1,0,1,0,1,1,1,137.2266082763672
1,1,1,0,1,1,0,1,0,1,1,0,335.15924072265625
0,1,1,1,1,0,0,0,0,1,1,0,140.40347290039062
1,0,1,0,1,0,0,0,0,0,1,0,335.4854736328125
0,0,0,1,1,0,0,1,1,0,1,0,126.07564544677734
1,1,0,0,0,0,0,1,1,1,0,0,335.15765380859375
0,0,1,1,0,1,0,0,0,1,1,0,117.06160736083984
0,0,0,1,1,1,0,1,0,0,1,1,137.98666381835938
1,0,1,0,1,1,1,1,1,1,0,0,333.7673645019531
0,1,1,1,1,0,0,1,1,0,1,1,138.03558349609375
0,1,0,0,1,1,0,1,0,1,0,0,103.6825180053711
0,1,0,0,1,1,1,1,1,1,1,0,146.1598358154297
1,1,1,1,1,0,1,0,1,1,0,0,334.12109375
0,1,0,1,1,0,0,1,0,1,0,0,107.03861236572266
0,1,1,1,1,0,1,0,1,0,0,1,106.06075286865234
1,1,0,0,1,1,0,0,0,1,1,0,335.5044250488281
1,0,1,1,0,0,1,1,1,0,1,1,335.4408264160156
