/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
1,1,0,0,1,0,1,1,1,0,1,1,0.32799962162971497
0,0,0,0,0,1,1,0,0,0,1,1,0.097690649330616
1,0,1,0,0,1,0,0,1,0,0,0,0.3135283291339874
1,1,1,1,1,1,0,0,0,1,1,0,0.3235107660293579
1,0,0,1,1,1,1,1,1,0,0,0,0.32020071148872375
1,0,1,1,0,0,0,1,1,0,1,1,0.3208265006542206
1,1,1,0,1,1,1,1,0,1,0,1,0.3266060948371887
1,1,1,1,1,1,0,0,0,0,0,1,0.3170730471611023
0,1,1,0,0,1,0,0,1,1,0,0,0.09452863782644272
1,0,0,1,0,1,1,0,0,1,0,1,0.3165954649448395
0,0,0,0,0,0,1,1,0,0,0,1,0.08596106618642807
1,1,1,0,1,0,0,0,0,0,1,0,0.3215489387512207
1,0,1,1,0,1,0,1,1,1,1,1,0.32049739360809326
0,0,0,1,0,1,0,1,1,0,0,0,0.059721440076828
1,0,1,0,0,0,1,0,0,0,1,1,0.3244256377220154
1,0,0,1,0,0,0,1,0,0,1,1,0.31501737236976624
0,0,0,0,1,0,0,1,0,1,1,0,0.08759738504886627
0,1,0,0,0,1,1,1,1,0,1,0,0.12429137527942657
1,0,1,0,0,1,1,0,1,0,0,0,0.32007381319999695
1,1,0,0,0,1,0,1,0,1,0,0,0.3129727244377136
0,0,0,0,1,1,0,0,1,1,0,1,0.062041860073804855
0,0,0,0,0,0,0,1,0,0,1,1,0.08624287694692612
0,0,1,1,0,1,0,1,0,1,1,1,0.10226915776729584
1,0,0,1,1,1,0,1,1,1,0,1,0.31084954738616943
0,0,0,1,1,1,0,0,1,1,1,1,0.08386225253343582
1,0,1,1,1,0,0,1,1,0,1,0,0.3211103081703186
0,1,0,0,1,0,1,0,1,1,1,1,0.1244039535522461
0,0,1,1,0,1,0,0,1,0,1,1,0.08821076899766922
1,0,1,1,0,0,1,0,1,0,0,0,0.3210257589817047
1,1,0,1,0,1,0,0,1,0,0,1,0.31491443514823914
0,0,0,0,0,0,1,0,0,1,1,0,0.09438729286193848
1,1,1,1,0,1,0,1,1,1,0,1,0.3218262493610382
1,0,0,0,0,1,1,1,1,0,0,1,0.3181486427783966
1,1,1,1,0,0,1,0,1,0,0,0,0.3262229263782501
0,0,1,0,1,1,1,1,0,0,0,0,0.09666397422552109
0,1,1,0,1,0,0,0,1,0,1,1,0.11314892768859863
1,0,0,1,1,0,0,1,1,1,0,0,0.3114781677722931
1,0,0,1,0,0,0,1,1,0,0,0,0.31117767095565796
0,1,0,0,0,0,1,1,1,0,1,0,0.12415716797113419
0,0,0,1,0,0,1,1,1,1,1,1,0.11322657018899918
1,1,0,0,1,1,0,0,1,1,1,1,0.3196824789047241
1,1,1,1,0,0,1,1,0,0,1,1,0.3305606245994568
0,1,0,1,1,0,1,0,1,0,0,1,0.12044864892959595
1,1,1,1,1,0,0,0,0,1,1,0,0.3234802484512329
1,0,0,0,0,1,1,0,1,1,0,0,0.3159360885620117
0,0,1,0,0,0,0,1,1,1,0,1,0.08533407747745514
1,0,1,1,1,0,0,0,0,1,0,0,0.3146815299987793
0,0,1,1,0,1,1,1,0,0,1,0,0.11641957610845566
1,0,0,0,0,1,0,0,1,0,0,1,0.3070794939994812
1,1,1,1,0,0,0,1,0,1,1,0,0.32463133335113525
1,1,1,0,1,0,1,0,0,1,1,1,0.32900935411453247
1,1,1,0,1,1,1,0,0,0,0,1,0.3231562077999115
1,1,0,1,0,0,0,0,1,1,1,0,0.32027918100357056
1,0,0,1,0,0,1,1,1,1,1,1,0.3237914443016052
0,1,1,1,1,0,0,1,1,1,1,0,0.11942996829748154
0,0,1,0,1,0,1,1,0,1,0,1,0.10212411731481552
0,0,0,0,1,0,0,0,1,0,0,0,0.05408896133303642
1,0,0,0,1,1,1,1,1,0,0,1,0.31847506761550903
0,0,0,1,0,0,1,1,1,0,0,1,0.0971173495054245
0,1,0,0,0,0,1,1,1,1,0,1,0.12044588476419449
0,1,1,1,0,0,0,0,1,0,1,0,0.09945593029260635
1,0,1,1,1,0,0,0,0,0,1,0,0.31937408447265625
1,1,0,1,1,1,1,0,1,0,0,0,0.3249586224555969
0,0,1,0,1,1,1,1,1,0,0,0,0.10624464601278305
1,0,1,0,1,1,1,1,1,0,0,0,0.3230026960372925
0,1,0,0,0,0,1,0,1,0,0,1,0.10447442531585693
1,1,1,1,0,1,1,0,1,1,0,1,0.32567712664604187
0,1,1,0,1,0,0,1,1,0,1,0,0.11830481141805649
1,0,1,0,1,0,1,1,0,1,0,1,0.3220929205417633
1,0,0,0,0,0,0,1,0,1,1,1,0.3147893249988556
1,1,1,0,0,1,1,1,0,1,1,1,0.33079326152801514
1,1,0,0,0,0,1,1,0,0,0,1,0.3215482831001282
0,1,1,0,0,1,0,1,1,0,0,0,0.103276327252388
1,1,1,0,1,0,1,0,1,0,0,1,0.32616791129112244
1,1,1,1,0,0,0,1,1,0,1,1,0.32556647062301636
0,1,1,1,0,1,0,1,1,0,0,1,0.10550342500209808
1,0,0,0,0,1,1,0,0,1,0,1,0.3153112530708313
0,1,0,1,0,1,1,1,0,1,1,0,0.12164433300495148
1,1,0,1,0,1,0,0,0,1,1,1,0.31884631514549255
0,1,1,0,1,1,1,1,1,1,0,1,0.13286955654621124
0,1,0,1,0,0,0,0,1,1,1,0,0.08725620806217194
1,0,1,0,1,0,1,0,0,0,0,0,0.31971895694732666
1,1,1,1,0,0,0,1,0,0,0,0,0.3190614581108093
1,1,1,0,0,0,1,1,0,0,1,1,0.3297600746154785
0,0,0,0,0,1,1,0,0,1,1,0,0.09457860141992569
1,1,0,1,0,1,1,0,0,0,0,1,0.32132816314697266
0,1,1,1,1,1,1,1,0,0,0,0,0.11534000933170319
0,1,0,0,1,1,0,0,1,1,1,0,0.09627698361873627
0,1,1,1,1,1,1,1,0,1,1,0,0.13076239824295044
0,1,0,0,1,1,1,0,1,1,1,0,0.12196500599384308
0,0,1,0,1,1,1,0,1,0,0,1,0.09890398383140564
1,0,0,1,0,0,1,1,0,1,0,1,0.3185317814350128
1,1,0,0,1,1,1,0,0,1,0,1,0.3208960294723511
0,0,1,0,1,0,1,0,1,1,1,1,0.11525659263134003
1,0,1,1,0,1,1,0,1,0,0,1,0.3203909397125244
1,0,0,0,0,0,0,0,1,1,0,0,0.3078957796096802
1,0,1,1,1,0,1,1,1,0,1,1,0.3271760940551758
1,0,0,0,1,0,0,0,0,1,1,1,0.3141601085662842
1,0,0,1,1,0,0,1,0,0,1,0,0.3149021863937378
0,0,1,1,0,0,1,1,1,0,1,1,0.11920337378978729
1,1,1,1,1,0,1,0,1,0,1,1,0.33115118741989136
0,1,0,0,1,1,1,1,1,1,1,1,0.1333964765071869
0,0,0,0,1,1,1,1,0,0,0,0,0.0894329696893692
0,0,1,0,0,0,1,1,0,0,1,0,0.11520662158727646
0,1,1,1,1,1,1,0,0,1,0,0,0.10752183198928833
1,0,0,1,0,0,1,1,1,0,0,1,0.31953975558280945
1,0,1,1,1,1,1,0,1,1,0,0,0.32325074076652527
1,0,0,1,0,1,0,0,0,0,1,0,0.31469953060150146
1,1,1,0,1,0,0,1,0,1,1,1,0.32355666160583496
1,0,1,0,1,0,1,1,1,0,0,1,0.3226563334465027
1,0,1,0,0,1,1,0,0,0,1,1,0.3244889974594116
1,1,0,1,1,0,1,1,0,0,1,1,0.3284474015235901
0,1,1,1,1,0,1,0,0,1,0,1,0.1109452024102211
1,0,0,0,0,1,1,1,0,0,0,0,0.3168676495552063
1,1,1,0,0,1,1,1,1,0,1,0,0.3323184549808502
0,1,1,1,1,0,1,1,1,1,1,1,0.13813282549381256
0,0,0,0,1,1,0,0,1,1,1,0,0.07933022826910019
0,0,0,1,1,1,0,1,1,1,1,1,0.0929407998919487
0,1,0,1,0,0,1,1,0,1,1,1,0.12438889592885971
1,0,1,0,0,1,1,1,1,0,0,1,0.3223276734352112
0,0,0,0,0,0,1,1,0,1,1,0,0.10889850556850433
1,0,0,0,0,0,1,1,1,0,1,0,0.3235839009284973
0,0,1,1,1,1,1,0,0,0,0,0,0.08450200408697128
1,0,1,1,0,1,0,0,1,0,0,1,0.31368207931518555
0,1,0,1,0,1,0,1,1,1,0,0,0.09181074798107147
1,0,0,0,1,1,0,0,0,1,1,1,0.31418031454086304
1,0,0,0,0,0,1,0,1,1,0,0,0.31590721011161804
0,0,1,0,1,1,1,0,1,0,1,0,0.11140058189630508
1,0,1,0,1,1,1,0,1,0,0,0,0.3216182589530945
1,0,1,1,1,0,1,0,1,1,0,1,0.32270264625549316
1,0,0,1,0,1,1,0,1,1,1,1,0.32126951217651367
0,0,0,0,1,0,0,1,1,0,1,1,0.09078150987625122
1,0,0,0,0,1,0,1,1,0,0,1,0.3087669610977173
0,1,0,1,1,0,1,1,0,0,0,0,0.11363111436367035
1,0,0,1,1,1,1,0,1,1,1,1,0.32330769300460815
0,0,0,1,1,1,0,1,0,0,1,0,0.0880676731467247
0,1,1,0,0,0,1,1,0,1,0,0,0.10947348922491074
0,0,0,0,1,0,1,0,1,1,1,1,0.10872700065374374
1,0,0,1,0,1,1,0,0,0,0,1,0.3156287968158722
1,0,1,0,1,1,1,1,1,1,1,1,0.327068954706192
0,0,1,0,0,0,0,0,0,1,0,0,0.04866107180714607
0,0,1,1,0,0,0,0,0,1,1,1,0.08803407102823257
1,1,0,0,1,1,1,1,1,0,0,1,0.32505953311920166
1,1,0,1,1,0,0,1,1,1,1,1,0.32121485471725464
1,0,0,1,1,1,1,1,1,0,1,1,0.32379114627838135
1,0,0,1,1,1,1,0,1,0,1,0,0.32319843769073486
0,1,1,1,0,1,0,1,0,0,1,0,0.10834584385156631
1,1,0,1,0,1,1,1,1,0,0,0,0.3272706866264343
1,0,1,1,1,1,1,0,1,1,1,1,0.3271568715572357
1,0,1,1,1,1,1,0,1,0,1,1,0.3268360495567322
1,0,1,1,0,0,1,0,1,1,0,0,0.32116609811782837
1,0,1,1,1,1,0,0,1,1,1,0,0.3216099143028259
0,0,0,1,0,1,0,1,0,0,1,0,0.0832841545343399
0,0,0,0,1,1,0,1,0,0,1,1,0.0907372459769249
1,1,1,0,0,1,1,1,0,1,0,1,0.3258886933326721
0,0,1,1,1,1,0,1,1,1,1,0,0.10492651164531708
1,0,1,1,0,0,0,1,1,1,0,1,0.31577616930007935
0,1,0,1,1,0,1,0,0,0,0,0,0.10323401540517807
1,0,1,1,1,0,1,1,0,1,0,1,0.32301539182662964
1,0,1,1,0,0,1,1,0,0,1,0,0.32731321454048157
1,1,1,1,1,1,1,1,0,1,1,0,0.33128541707992554
1,0,0,0,0,1,1,1,1,1,0,0,0.31857386231422424
1,1,0,0,0,0,0,0,0,1,1,0,0.31771206855773926
0,1,0,1,1,1,0,1,0,1,0,1,0.08735494315624237
0,1,0,0,0,1,1,0,1,0,0,0,0.10246316343545914
1,1,1,1,1,0,0,1,1,0,0,1,0.3215307891368866
1,1,0,0,0,0,1,1,1,0,1,0,0.3293083906173706
0,1,1,0,0,0,1,0,1,1,0,0,0.11250845342874527
0,0,1,0,1,0,0,1,1,0,1,1,0.10645163059234619
0,0,1,0,0,0,0,1,1,0,0,0,0.07916859537363052
0,1,1,0,0,1,0,0,1,0,1,1,0.10217753797769547
0,1,0,0,1,0,0,0,0,1,1,0,0.09067913144826889
1,0,1,0,1,0,0,0,0,0,1,1,0.3182789087295532
1,0,1,1,1,1,0,1,1,0,0,0,0.3166036307811737
1,1,1,1,1,0,1,0,1,0,0,1,0.32705408334732056
1,1,1,0,1,0,0,0,0,0,0,1,0.3161850571632385
1,0,1,0,1,0,0,0,1,1,0,1,0.31470876932144165
0,0,0,0,1,0,1,1,0,0,1,1,0.11723686754703522
1,1,1,0,1,1,1,1,0,0,1,1,0.3299202024936676
0,1,1,1,0,1,0,1,1,1,1,0,0.11272482573986053
0,1,0,0,0,1,0,1,0,1,1,0,0.09374476969242096
1,1,1,1,0,0,1,1,1,0,0,1,0.3294357657432556
0,0,1,1,0,0,1,0,0,1,1,0,0.10185720771551132
1,1,0,0,1,0,0,0,1,0,0,1,0.31389033794403076
1,0,0,0,0,1,1,1,1,0,1,0,0.3236207664012909
0,1,0,0,0,1,0,0,1,1,0,0,0.07535146176815033
0,1,1,0,0,0,1,1,0,1,1,0,0.12434929609298706
0,0,1,1,0,0,1,1,1,0,0,0,0.09858710318803787
0,0,1,1,1,0,0,1,0,1,0,0,0.08029459416866302
0,1,0,1,1,0,1,1,0,1,0,0,0.11584542691707611
0,0,1,1,1,0,1,1,0,0,1,0,0.1201179176568985
1,0,0,1,0,1,1,1,0,1,0,0,0.3188375234603882
1,0,0,1,1,1,0,1,1,1,1,1,0.3157773017883301
0,1,0,0,0,0,1,1,0,0,1,1,0.12258447706699371
1,0,1,1,1,1,0,0,0,1,1,1,0.32029977440834045
0,0,1,0,1,1,0,0,0,0,1,1,0.09580005705356598
1,0,0,1,1,0,1,0,0,1,0,1,0.31720805168151855
0,0,1,1,0,0,1,1,1,0,1,0,0.11621490865945816
1,0,1,0,1,0,1,0,1,1,1,0,0.3267326354980469
0,0,1,1,0,1,1,0,0,0,1,0,0.1012597531080246
1,1,0,1,1,1,1,1,1,0,1,1,0.32977327704429626
1,1,0,0,0,1,0,1,0,1,1,0,0.31897756457328796
0,1,0,1,0,1,0,0,0,1,1,0,0.08274225145578384
1,0,1,1,0,1,0,1,1,1,0,1,0.3158584237098694
1,1,1,0,1,0,0,1,1,1,1,1,0.3242424428462982
0,1,1,1,0,0,1,0,0,1,0,0,0.09436631202697754
0,1,0,1,0,0,0,0,1,1,0,1,0.08141745626926422
0,0,1,1,0,1,0,1,0,1,0,0,0.07183365523815155
1,0,0,1,1,0,0,0,0,0,1,0,0.3144749104976654
1,0,1,1,1,1,0,1,1,0,1,1,0.32035523653030396
1,1,1,1,0,1,0,0,1,0,0,0,0.31958693265914917
0,1,1,0,1,0,0,0,0,0,1,1,0.10671249777078629
0,1,0,0,1,1,1,1,1,0,0,1,0.12502512335777283
1,0,0,1,0,0,1,0,0,0,1,0,0.32161420583724976
1,0,1,1,0,1,1,1,0,0,0,1,0.32180362939834595
0,1,0,0,0,0,1,1,0,1,0,0,0.10432031005620956
0,0,1,1,0,1,1,0,0,0,0,0,0.06726368516683578
0,1,0,0,0,0,0,1,0,1,1,1,0.09651095420122147
1,0,0,1,1,1,0,1,0,1,0,0,0.3096701502799988
0,1,1,0,0,1,1,0,0,1,0,0,0.09436926245689392
1,0,0,1,0,1,1,0,1,0,1,1,0.3214541971683502
0,0,0,0,1,0,0,0,0,0,0,1,0.04578784108161926
0,1,0,1,1,0,1,0,0,0,1,1,0.12048294395208359
0,1,1,1,0,0,1,0,0,0,1,1,0.11448768526315689
0,0,1,0,1,1,1,0,0,0,1,1,0.11292669922113419
0,0,1,1,1,0,1,0,1,1,0,0,0.09885586053133011
1,0,0,0,0,1,1,0,1,1,1,0,0.321064829826355
0,0,1,1,0,0,0,0,1,0,1,1,0.08802502602338791
0,0,1,0,1,1,1,0,0,0,0,0,0.08373336493968964
0,0,0,0,0,0,1,1,1,0,0,1,0.09489674866199493
0,0,0,0,1,0,1,0,1,0,1,0,0.10478489100933075
0,1,1,0,1,1,1,1,1,0,1,0,0.1344068944454193
1,0,1,1,0,0,0,0,0,1,0,0,0.3137351870536804
1,0,1,0,1,1,1,1,0,0,1,1,0.32603442668914795
1,0,1,1,1,0,0,0,1,0,1,0,0.32100600004196167
0,1,0,1,1,0,0,0,0,0,0,0,0.07132114470005035
0,0,1,0,0,1,0,0,0,1,1,1,0.08700279891490936
1,0,1,1,1,1,0,1,0,0,1,0,0.32000917196273804
1,1,0,1,0,0,0,0,1,1,0,0,0.3152829706668854
1,0,0,0,1,1,0,0,0,0,0,1,0.30584827065467834
0,1,0,1,0,0,1,1,0,1,1,0,0.12153752148151398
1,0,0,1,0,1,1,0,0,1,1,0,0.32208067178726196
1,1,1,0,1,0,0,0,1,1,0,1,0.3197365701198578
0,0,1,0,1,1,1,1,0,1,1,1,0.12333054840564728
1,1,0,1,0,1,1,0,1,1,1,0,0.32773733139038086
0,1,0,0,1,0,1,1,1,0,1,1,0.13231682777404785
1,0,0,0,0,0,0,1,1,0,1,0,0.3156701922416687
1,1,1,1,1,1,0,0,1,1,0,0,0.32151123881340027
1,1,1,1,1,0,1,1,0,1,1,1,0.33129847049713135
1,0,1,1,1,1,0,1,1,0,0,1,0.31610289216041565
1,0,0,1,0,0,0,1,1,0,1,1,0.3159397542476654
1,0,1,1,1,1,0,1,0,0,0,0,0.31483080983161926
1,0,1,0,1,0,1,1,1,0,0,0,0.3229573369026184
1,1,0,0,0,0,0,1,1,0,0,1,0.31554704904556274
0,0,1,0,0,1,1,1,0,0,0,1,0.09358395636081696
0,0,1,0,0,1,0,1,1,1,0,0,0.08237723261117935
1,1,0,0,0,1,1,0,0,0,0,0,0.31966012716293335
1,1,0,0,0,0,1,1,1,0,0,0,0.3254055976867676
0,1,0,1,1,1,0,0,1,1,1,0,0.0990462675690651
1,1,0,1,1,0,1,0,1,1,0,1,0.325126588344574
0,1,0,0,1,0,1,1,1,0,1,0,0.12958772480487823
0,1,1,0,1,0,1,0,0,0,0,1,0.10852514207363129
0,1,0,1,0,1,0,0,1,1,0,1,0.08157935738563538
0,0,0,0,0,1,0,0,1,1,1,0,0.06741149723529816
1,1,1,0,0,1,0,1,1,0,0,1,0.3213292956352234
1,1,0,0,0,0,0,1,0,1,1,0,0.31893399357795715
1,0,1,0,0,0,1,0,1,0,1,1,0.32418638467788696
1,1,1,1,1,0,0,0,0,0,0,0,0.3173123300075531
1,0,0,1,0,1,1,0,0,0,1,0,0.32162660360336304
0,1,1,1,0,0,0,0,1,1,0,1,0.09571715444326401
1,1,0,1,1,0,1,0,1,0,1,0,0.3290421962738037
0,1,1,0,1,0,1,0,0,1,0,0,0.10743789374828339
0,0,0,0,0,0,1,1,0,0,1,1,0.11255756765604019
1,1,0,0,0,0,1,0,0,1,0,1,0.32054823637008667
0,0,1,0,1,1,0,1,1,1,0,1,0.09349704533815384
1,1,1,1,1,0,1,1,1,0,1,1,0.3315609097480774
1,0,0,1,1,1,1,1,1,1,1,1,0.3245313763618469
0,0,1,1,1,0,1,0,0,0,1,0,0.10956599563360214
1,0,0,1,0,1,1,0,1,0,1,0,0.3222162127494812
0,0,0,1,1,1,1,1,1,0,1,0,0.1153963953256607
0,1,1,0,0,0,0,0,1,1,0,1,0.09605743736028671
1,0,1,0,0,0,1,1,1,1,1,1,0.32655274868011475
1,0,1,0,0,0,1,0,1,1,1,0,0.32489246129989624
1,0,0,1,1,1,0,0,0,1,0,0,0.3086705803871155
1,0,0,1,1,1,0,1,0,1,1,1,0.3152449131011963
1,0,0,1,1,1,0,1,1,0,1,1,0.31527411937713623
0,1,1,0,0,0,0,0,1,0,1,0,0.09933539479970932
0,0,0,1,1,1,1,0,0,0,1,0,0.1035405844449997
1,0,1,0,1,0,1,0,1,0,1,0,0.32628095149993896
1,0,0,1,0,0,0,0,0,1,1,1,0.3142947852611542
1,1,0,1,1,0,0,1,1,1,0,1,0.3173061013221741
0,1,1,1,0,0,0,0,0,0,1,0,0.09449414908885956
0,1,1,1,1,1,1,1,1,1,1,1,0.13825684785842896
0,0,1,1,1,1,0,0,0,1,0,0,0.068079374730587
0,0,0,1,1,1,1,1,0,0,0,1,0.09683120995759964
0,0,1,1,1,0,1,1,1,0,0,0,0.10617071390151978
0,0,0,1,0,0,1,0,0,1,1,1,0.09866149723529816
1,0,0,1,0,1,1,1,0,0,1,1,0.3234177231788635
0,1,1,1,1,0,0,0,0,1,0,1,0.09279291331768036
0,1,0,0,0,1,1,1,0,0,1,0,0.11935088783502579
1,0,0,0,1,0,1,1,1,0,1,1,0.32256707549095154
1,0,0,1,1,0,0,0,1,1,0,1,0.3098946511745453
0,1,0,0,1,1,1,1,1,1,0,0,0.12567858397960663
1,1,0,1,0,1,1,0,1,1,0,0,0.3238280713558197
1,0,1,0,0,1,0,1,0,0,1,0,0.3197600543498993
0,0,1,1,1,0,0,0,1,1,1,1,0.09887459129095078
1,1,0,1,0,0,1,0,1,0,1,0,0.3279476761817932
1,1,0,0,1,1,0,0,0,1,0,0,0.3120432198047638
1,0,0,0,1,1,0,1,1,0,0,1,0.3088154196739197
1,0,0,1,0,1,1,0,0,0,0,0,0.31583160161972046
0,1,0,1,1,1,1,1,1,1,0,1,0.13150326907634735
1,0,1,1,1,1,0,1,0,1,0,0,0.31574416160583496
0,0,1,0,1,1,1,1,0,1,0,1,0.10228725522756577
1,1,1,0,1,0,0,0,1,0,0,1,0.3192278742790222
1,1,0,0,1,0,0,1,1,1,0,0,0.315987765789032
0,1,1,1,1,0,0,0,0,1,1,1,0.10844768583774567
0,1,1,0,0,0,0,0,1,0,0,0,0.09024616330862045
1,1,1,1,1,0,1,0,1,1,1,1,0.33154475688934326
1,1,0,0,1,0,1,1,1,1,1,0,0.3287367522716522
1,1,0,1,1,1,1,0,1,0,1,1,0.32873213291168213
0,0,0,1,0,1,1,1,1,0,1,1,0.1135156899690628
1,0,1,0,0,1,0,0,0,0,1,0,0.3185778558254242
1,1,1,1,0,1,1,1,1,0,1,1,0.33244866132736206
1,1,1,0,1,1,0,1,0,0,0,0,0.31810832023620605
0,0,0,0,1,1,0,1,0,1,1,1,0.0910458192229271
0,0,0,1,0,0,1,0,0,0,1,0,0.09388585388660431
1,1,0,1,1,0,1,1,1,1,0,0,0.3275179862976074
1,1,0,0,0,0,0,0,1,0,0,1,0.31303131580352783
1,0,0,1,1,1,0,0,1,1,1,0,0.31679338216781616
1,1,0,1,0,0,1,1,0,1,0,1,0.32416412234306335
1,0,1,1,1,1,1,1,1,1,0,1,0.32433947920799255
1,1,1,0,1,0,0,0,0,0,1,1,0.321423202753067
0,0,1,0,1,1,0,1,1,1,1,0,0.10452935844659805
1,0,0,1,1,1,0,0,1,1,0,1,0.30994942784309387
1,0,1,1,1,0,0,0,1,1,0,1,0.31571730971336365
0,0,0,0,0,1,0,1,1,1,0,1,0.06416676938533783
0,1,1,0,1,1,1,0,1,1,0,1,0.1251085251569748
0,1,0,1,0,1,1,0,1,1,0,0,0.11108312755823135
1,1,0,0,1,1,1,1,1,1,0,1,0.3254821300506592
0,1,0,1,0,0,0,1,0,0,0,0,0.07300936430692673
0,1,1,1,1,1,0,0,1,0,0,0,0.10222764313220978
0,0,1,1,0,0,1,0,1,1,1,0,0.10220342874526978
0,1,0,0,0,0,0,0,0,1,1,1,0.0833720862865448
1,1,1,0,0,0,0,1,1,0,0,1,0.3212987780570984
1,0,0,0,1,0,1,0,0,0,0,0,0.3149295449256897
1,1,1,0,0,1,1,0,1,0,0,1,0.3250008225440979
0,0,1,1,0,1,1,1,1,1,0,0,0.1015213131904602
1,1,1,1,1,0,0,0,1,1,1,0,0.3257475793361664
0,0,0,0,1,0,1,0,0,1,0,1,0.0843808501958847
0,0,0,0,0,1,0,0,0,1,0,1,0.028526782989501953
1,0,1,1,0,0,0,0,1,0,0,0,0.3144802451133728
1,1,0,1,0,1,0,1,0,1,0,0,0.31475940346717834
1,1,0,0,0,0,0,0,1,0,0,0,0.3137023448944092
1,1,0,0,1,0,1,1,0,0,1,1,0.32685068249702454
1,0,1,0,0,1,0,1,1,0,1,1,0.3200889229774475
1,1,0,0,1,0,1,1,0,1,1,0,0.3271830379962921
1,0,0,1,0,0,1,0,0,1,0,1,0.3165279030799866
1,0,1,1,0,0,0,0,0,0,1,0,0.31938880681991577
0,1,1,1,0,1,0,0,0,1,1,1,0.09828638285398483
1,0,1,1,0,1,1,0,1,0,1,1,0.32507067918777466
0,1,0,1,1,0,0,1,1,1,1,0,0.10758183896541595
0,1,0,1,1,0,1,0,1,0,1,0,0.1238030195236206
1,1,0,0,1,1,0,0,1,1,0,1,0.3143012523651123
1,0,1,0,0,1,0,1,0,1,0,1,0.3143373727798462
1,1,0,1,1,1,0,0,1,0,1,0,0.32167476415634155
0,1,1,0,1,0,1,0,0,0,1,1,0.12332024425268173
1,0,1,1,1,1,0,0,0,0,0,1,0.3133479654788971
0,0,0,0,0,0,0,0,1,0,0,1,0.04077034443616867
1,1,0,1,0,0,1,1,0,0,1,1,0.3279820382595062
0,0,0,0,0,1,0,0,0,1,1,1,0.07160314172506332
0,0,0,0,1,1,0,1,0,0,0,0,0.05469641834497452
1,0,1,0,1,0,0,1,1,0,1,0,0.32030177116394043
1,1,1,0,0,0,0,0,1,1,0,1,0.3178173303604126
1,0,0,0,1,1,0,0,0,0,0,0,0.30646586418151855
1,1,0,0,1,1,0,1,1,0,1,1,0.31917279958724976
0,0,0,0,1,0,1,0,1,1,0,1,0.09454095363616943
1,1,0,1,1,1,0,1,1,1,1,1,0.32124000787734985
0,1,1,0,0,0,0,0,1,1,1,1,0.10223601758480072
0,1,0,0,0,0,1,0,0,1,0,0,0.08813104778528214
1,1,0,1,0,1,0,0,0,1,0,1,0.313338041305542
0,0,0,0,0,1,0,1,0,0,1,1,0.0864037573337555
1,0,1,0,1,1,1,0,1,1,0,1,0.32170525193214417
1,1,0,0,0,0,1,0,1,1,1,1,0.3253423571586609
1,0,0,0,1,0,1,1,1,1,1,0,0.3236270546913147
1,0,1,1,0,1,0,1,1,1,0,0,0.31650084257125854
1,1,0,0,0,1,1,0,1,1,1,0,0.3261087238788605
0,1,0,1,0,0,0,1,1,1,1,0,0.09990012645721436
0,1,1,1,1,1,1,1,0,1,1,1,0.1334598958492279
1,0,1,1,1,1,1,1,1,0,1,1,0.32719841599464417
1,1,1,0,1,1,1,1,0,1,0,0,0.3264674246311188
0,1,0,1,1,0,0,0,1,1,0,1,0.09363957494497299
0,1,1,0,0,1,1,1,0,1,1,0,0.1244506984949112
1,1,0,1,1,0,1,0,0,0,0,1,0.3212697207927704
1,0,0,0,0,0,1,1,1,1,0,0,0.3185045123100281
1,1,0,0,1,1,1,1,0,0,0,1,0.32197171449661255
1,1,1,1,1,0,1,1,0,1,0,1,0.32746511697769165
0,0,1,1,1,1,1,1,0,0,0,1,0.10169363021850586
1,1,0,0,1,0,1,0,0,1,1,1,0.32585251331329346
1,0,0,1,1,1,1,1,1,1,0,0,0.3208511471748352
0,0,0,1,1,0,1,1,0,0,0,0,0.09199155867099762
1,0,1,0,1,0,0,0,1,0,0,1,0.3141167461872101
0,0,1,0,0,1,1,1,0,1,1,0,0.115275539457798
1,0,0,0,0,0,1,1,0,1,1,1,0.3233688473701477
1,0,0,0,0,1,0,0,1,1,1,0,0.3139873147010803
0,1,1,0,1,0,1,1,1,1,1,1,0.13822650909423828
0,1,0,1,0,0,1,0,1,1,0,1,0.11280222237110138
1,0,0,0,0,0,1,0,0,1,0,0,0.31519073247909546
0,0,1,0,0,0,1,1,0,1,0,0,0.0901903286576271
1,1,0,1,1,1,1,1,1,0,1,0,0.33019882440567017
0,1,1,0,1,1,0,0,1,1,0,0,0.10546950250864029
1,0,0,0,1,0,0,1,1,0,0,1,0.30880624055862427
0,1,1,1,0,0,0,1,1,1,0,0,0.10534398257732391
1,0,0,1,1,0,0,1,0,1,0,0,0.30963391065597534
0,0,1,1,1,1,0,1,0,0,1,0,0.103218674659729
1,1,0,0,1,1,1,1,0,0,1,1,0.3268885016441345
0,1,0,0,1,1,1,0,0,0,1,1,0.1184128150343895
1,1,0,0,0,0,1,0,0,0,1,1,0.32455235719680786
1,0,1,0,0,0,0,1,0,0,0,0,0.31415146589279175
1,1,0,0,1,0,0,0,1,1,0,0,0.31555864214897156
