/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,1,0,1,1,0,0,1,0,1,0,0,35.61197280883789
0,1,1,1,1,0,1,0,1,0,0,1,39.13910675048828
1,1,0,0,1,1,0,0,0,1,1,0,30.91617774963379
1,0,1,1,0,0,1,1,1,0,1,1,29.076385498046875
0,1,1,1,1,0,1,0,0,1,1,1,38.83132553100586
1,0,0,1,0,1,1,1,0,0,0,0,29.289432525634766
0,1,0,0,1,0,0,0,1,0,0,1,42.90909194946289
0,1,1,1,1,0,0,1,0,0,0,1,35.263771057128906
0,1,1,1,1,1,0,1,0,1,1,0,34.784934997558594
0,1,1,1,0,0,1,1,0,1,0,1,35.2868537902832
0,1,1,1,0,0,1,1,0,1,1,1,35.11554718017578
1,0,1,0,0,1,0,0,1,1,0,1,30.96480941772461
0,1,1,0,1,0,1,1,1,0,1,0,37.74365997314453
1,1,0,0,1,1,0,1,0,1,0,1,30.099512100219727
0,1,0,0,1,0,0,0,1,1,1,1,40.68781661987305
1,0,1,1,0,0,0,0,1,1,0,1,30.36043357849121
1,1,0,1,0,1,1,0,0,1,1,1,30.142940521240234
1,1,0,0,1,0,1,1,0,0,1,0,30.209253311157227
0,0,1,1,0,1,1,1,1,1,0,1,34.762386322021484
0,1,1,1,1,0,0,0,1,1,0,0,39.201133728027344
0,0,1,1,1,1,1,1,1,1,1,0,34.66211700439453
1,1,0,0,0,0,0,1,1,0,1,0,30.066043853759766
0,0,1,0,1,0,1,0,1,0,1,1,41.62316131591797
0,1,1,0,0,1,1,0,0,0,0,1,41.25225067138672
1,1,1,0,1,1,1,0,0,0,1,0,30.79450035095215
1,1,1,0,1,1,1,0,0,1,0,0,30.928264617919922
0,1,0,0,1,1,0,0,1,0,1,1,40.27018356323242
1,0,1,1,0,1,0,0,1,0,1,0,30.340667724609375
0,0,0,1,0,0,1,1,0,0,0,0,36.28419494628906
0,0,0,1,0,0,0,0,0,0,0,0,42.581634521484375
0,0,1,1,0,0,1,0,1,0,1,0,39.608306884765625
0,0,0,1,1,0,0,1,1,0,0,1,35.45384979248047
1,1,1,0,1,0,0,1,1,0,1,1,29.851428985595703
1,1,1,0,0,0,1,0,0,1,1,0,30.958904266357422
1,0,1,1,1,0,1,0,1,0,0,0,30.43929672241211
1,0,1,1,0,1,0,0,0,0,0,0,30.433773040771484
1,0,1,1,1,1,1,0,1,0,1,0,30.3199462890625
0,0,0,1,1,0,0,0,1,0,1,1,39.439109802246094
1,1,1,0,1,0,1,1,0,1,1,1,30.010051727294922
0,1,1,0,1,0,0,1,0,1,0,1,38.23804473876953
1,1,1,0,1,0,0,1,1,0,1,0,29.88590431213379
0,0,0,1,1,1,1,1,1,1,0,0,35.041019439697266
0,0,0,1,0,0,1,1,1,0,1,1,35.20857238769531
1,0,0,1,1,1,0,0,1,0,0,0,30.57659912109375
0,0,1,1,0,0,0,0,0,0,0,0,41.447967529296875
0,1,0,0,1,1,0,1,0,1,1,0,38.07204055786133
0,1,1,0,0,0,0,0,1,1,1,0,40.53483200073242
0,0,1,0,0,0,1,0,1,0,1,1,41.802677154541016
0,0,0,1,1,0,1,1,0,0,1,1,35.47980499267578
1,1,1,0,0,0,0,1,0,1,1,1,30.031911849975586
1,0,0,0,1,0,1,0,0,1,0,1,31.373844146728516
