block_0,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,block_11,map50,map50_95,map75
0,0,1,1,1,1,0,1,0,1,1,1,0.40574470016399267,0.33633036849475484,0.374698655002883
1,1,0,1,0,0,1,0,1,1,1,1,0.42144948177083225,0.34534010568790974,0.38329707393862156
1,1,1,0,1,1,1,1,0,1,0,1,0.41134933821184944,0.3418733200262415,0.3678122445660508
1,0,1,1,1,0,1,0,0,0,0,0,0.3929516142644841,0.3285314964285446,0.36437648805198236
1,1,0,1,1,0,1,1,0,1,1,1,0.41849673212789096,0.34882000748363395,0.3831595454474561
1,0,0,1,1,1,1,1,1,1,1,0,0.4072296466730777,0.33335910086129744,0.36915321619633584
0,1,1,1,1,1,0,0,0,1,0,1,0.41786253170860216,0.344689888920675,0.38612927155683857
1,1,1,1,1,1,1,0,0,0,1,1,0.4002352590369891,0.3373825221290115,0.3739502291769403
0,0,0,1,0,1,1,1,0,0,1,0,0.4073688229377563,0.3338316753947578,0.37181746570112906
1,1,0,1,0,0,1,1,1,0,1,1,0.41604268638047237,0.34179341154139525,0.375355827141755
0,1,1,0,0,1,0,1,0,1,1,1,0.42285121225837496,0.35186515178117006,0.38868974458038535
1,0,1,0,1,1,1,1,1,1,1,1,0.4181320821297784,0.34463624207710725,0.37388159173432806
1,0,0,0,1,0,0,0,1,0,0,0,0.39749156082020154,0.3281540510874634,0.3691590291462384
0,1,0,1,0,0,1,0,0,0,1,0,0.4121187858432037,0.3357881949277684,0.3748838345633478
0,1,1,0,0,1,1,1,1,1,1,1,0.41983823651030994,0.3457618526294485,0.37837907140199967
1,0,0,0,0,1,1,1,0,0,1,0,0.4024136196240323,0.3325463676943301,0.3720826474822854
1,1,1,0,0,1,1,0,0,1,0,1,0.4075446739249348,0.3402721142554019,0.381821311850417
0,1,0,0,0,1,0,1,1,1,1,0,0.41577004622648545,0.3370058762335696,0.3780529495200879
0,0,1,0,0,1,1,1,0,1,0,1,0.41455206587539184,0.34730185506390315,0.38319734439427594
0,0,1,0,1,0,1,0,1,1,0,0,0.40097241647863074,0.32538356418492953,0.3583045378990861
0,1,0,1,1,1,0,1,0,1,1,0,0.40635225129006625,0.33238560937061434,0.3745796108065656
1,0,0,1,1,0,0,1,0,0,0,1,0.4064719969278228,0.34034201708770667,0.37533417746667097
0,1,0,1,0,0,0,0,1,0,0,0,0.40427695977708217,0.3279231578847285,0.36681890689362595
1,1,0,0,1,0,0,1,1,1,0,0,0.39668430295518076,0.32735994256795176,0.3636562664975285
0,1,1,0,0,1,1,1,1,0,1,0,0.40971991706755373,0.3353014438627712,0.37171149174444895
1,1,1,1,1,0,1,1,0,1,1,1,0.41600222180737106,0.3422382992998219,0.37290001267829365
0,1,0,0,0,0,1,1,1,0,1,0,0.4033411883113092,0.3283941407892,0.3653585980276975
1,0,1,1,0,1,1,1,0,1,1,0,0.4130973468857734,0.342182577906034,0.38069887008542924
1,0,1,1,0,1,1,0,0,1,1,1,0.4146143026458657,0.34220289341396654,0.3710817961376998
1,1,0,1,1,1,0,0,1,1,1,1,0.4183400151196601,0.3464666836139009,0.38754656950018523
0,0,1,0,1,1,0,0,0,0,0,0,0.396685822425186,0.3278341399350514,0.36647152323523124
0,0,0,0,1,1,0,0,1,0,0,1,0.41213624485203476,0.33776007845470174,0.37971509840887985
0,1,1,1,0,1,0,1,1,1,0,1,0.42918456628886026,0.3508644866364877,0.39075390412902766
1,0,0,1,0,1,1,0,0,1,0,0,0.4062082989837253,0.3356155666705055,0.3774176237078128
1,0,0,1,0,0,1,1,0,0,0,0,0.403633321922828,0.330899760469665,0.3612393752957011
1,1,0,1,0,0,1,1,0,0,1,0,0.40878694981211927,0.3363613630084986,0.374791034808419
1,1,0,1,0,1,1,1,0,0,0,0,0.4022757296032517,0.3307785709718739,0.37093890267277563
0,0,0,1,0,0,1,1,0,1,1,0,0.4183619310412025,0.338238566211859,0.3785167091677918
0,0,0,1,0,1,0,0,0,0,1,0,0.4048786322139076,0.3329349977911561,0.3734595019604111
1,1,1,0,0,0,0,1,0,0,0,1,0.4063833225281065,0.33918117220002364,0.37613313542400334
1,0,0,1,1,1,1,1,1,1,0,1,0.4133057224372593,0.34366062908730366,0.3767264780293303
1,0,0,0,1,1,0,0,0,0,1,1,0.40963460559875225,0.3389889828899636,0.3792167925134085
1,0,0,0,0,0,1,1,1,1,1,0,0.41524530310764984,0.3388499273572847,0.3685152859359691
0,1,1,0,1,1,1,0,0,1,0,1,0.4198765153223272,0.3451455297366248,0.37647730999218404
1,0,0,0,1,1,0,1,1,0,1,0,0.40376797224478106,0.3335302545294834,0.3729832788120909
0,1,0,1,0,0,0,0,0,0,1,0,0.40820345754280163,0.33489467280030516,0.3764124915844418
1,0,1,1,1,1,0,0,0,1,1,1,0.4054048223447094,0.3392178957661165,0.37859286176183293
0,1,1,1,1,1,0,1,1,0,0,0,0.40518008540910233,0.3342969762031625,0.3754498033534897
0,1,0,1,1,1,0,1,0,0,0,0,0.4019717869793615,0.32895139613231766,0.3692646077409524
0,0,1,0,1,1,0,1,0,1,1,1,0.42108961230903336,0.3478194461279947,0.3884289370625031
0,1,0,1,0,1,0,1,0,0,1,1,0.41530286098806085,0.3484216574823841,0.3844607342503789
0,1,1,1,1,0,1,1,0,1,1,0,0.41144167323145986,0.3385966619279188,0.38018226381761466
0,0,1,0,0,0,1,0,0,0,0,1,0.41972867046191126,0.3436300634469656,0.38380885640574175
1,0,0,0,1,1,1,0,0,1,1,1,0.411410179137193,0.3393250848948768,0.36985720430836233
0,1,1,1,0,0,1,0,0,0,1,0,0.4047702127955596,0.33168584283454317,0.37242223762482685
1,0,1,1,0,0,1,0,0,1,0,1,0.4068678604683651,0.33878247713191084,0.3691211204061532
1,1,0,1,0,0,0,1,0,1,1,1,0.42626195905711173,0.3521149863073286,0.3921802003806745
1,0,1,0,1,0,0,1,0,1,1,1,0.4067368272064068,0.33901649989740773,0.3769171651231439
1,1,0,0,1,1,0,1,1,0,1,1,0.4076582758535452,0.3395822897413371,0.37613629608133897
1,0,0,1,1,1,1,1,0,1,0,0,0.40581463489557656,0.3343260619667114,0.3749421805044451
1,1,1,0,1,0,0,1,0,1,1,1,0.4034616589267294,0.33619821629774327,0.3744163646382348
0,0,1,0,0,1,1,0,0,0,0,0,0.4037706629912324,0.3345008989511155,0.37574287060381306
1,0,1,0,1,1,1,1,0,0,1,1,0.40615600344008496,0.3402502705656608,0.37228815116149644
0,1,1,0,0,1,0,1,0,1,1,0,0.4105566287282407,0.33776821170185,0.37880177712542096
0,1,1,0,1,0,1,1,1,1,1,1,0.42137255320624684,0.34768039951490126,0.38359392289554756
0,1,1,0,0,1,1,1,1,0,0,1,0.41846894477835633,0.3470393440897803,0.38026600798552107
0,1,1,1,0,1,1,0,1,0,1,0,0.4055238907327967,0.33128200034510047,0.37092885452256025
1,1,1,0,1,1,1,1,0,0,0,1,0.41091708039088176,0.3428055443089284,0.3685621390728389
1,1,1,1,0,0,1,0,1,1,0,0,0.402170468013467,0.33165402291257545,0.36765256528796936
0,0,0,1,1,0,0,0,0,0,0,1,0.4159408106065136,0.3440693381048436,0.3816021766234773
1,1,0,0,1,0,1,0,0,0,1,1,0.4074413500165684,0.33903393391431497,0.3733012710610751
0,1,0,1,1,0,1,1,0,1,0,0,0.4037280773718397,0.3305844017296933,0.37046911960021134
1,0,0,0,0,0,0,0,1,0,1,1,0.40684872116148524,0.3377951550001632,0.37841783544712665
0,0,1,0,1,1,0,1,0,0,0,1,0.41572477845379757,0.3461742051108837,0.3882888615386245
1,1,0,0,0,1,1,1,0,1,1,0,0.4109143502872988,0.3364519921124743,0.3752832924262079
0,1,0,0,0,1,1,0,0,1,1,1,0.4277232937521642,0.34527833894236665,0.37663705329453184
1,0,1,0,0,1,1,1,0,1,1,1,0.416237581124954,0.3462914756159047,0.38579831625399896
0,1,0,1,0,0,0,1,0,1,1,0,0.4098051499688649,0.334645931669096,0.37363722784883174
1,1,1,1,1,1,0,0,0,0,0,1,0.39412279162692176,0.3328196853213981,0.3723330654973956
0,1,1,0,1,1,1,1,1,1,0,0,0.4037328147339032,0.33098313184602624,0.37372124988042554
1,1,0,1,1,0,1,0,0,1,0,1,0.40890908543290455,0.3382479356071061,0.3812188116996526
1,0,1,0,1,0,0,1,1,0,0,0,0.39213890601044327,0.32746789848852426,0.36680426432557833
0,1,0,0,0,1,1,0,1,0,1,1,0.4137919092441202,0.33784463201357734,0.36571920333900665
1,0,0,1,0,0,1,0,0,1,1,0,0.41049666239048016,0.3367206731677147,0.36803973295891634
1,0,0,1,1,1,1,0,1,0,0,0,0.3968796420925287,0.32710539017060764,0.3621117771347986
0,0,1,0,0,1,0,0,0,1,0,1,0.41951118931871273,0.3474404783151058,0.39039965302136714
0,1,0,0,1,1,1,0,1,1,1,0,0.4053861555703177,0.3318955215925115,0.37388324487380353
0,1,0,1,1,1,0,0,0,0,1,0,0.3890332391664331,0.3226129961926595,0.3598200553065189
1,1,1,1,1,0,0,1,1,0,1,1,0.3921082449361342,0.32871781069944167,0.3605941659914639
0,1,0,1,0,1,1,0,0,0,0,1,0.4174497272517899,0.34258571529241566,0.3830924913846154
0,1,0,0,1,1,0,1,0,1,1,1,0.4072456711128845,0.3375841991128986,0.372981800819834
1,1,1,1,1,0,1,0,1,0,1,0,0.3962766175582307,0.32585138271981295,0.35781447947239414
1,1,0,0,1,0,1,0,0,1,0,0,0.40071559690780945,0.3308276796906401,0.36840217897660504
0,0,1,0,0,1,1,1,0,1,1,0,0.4051938711015092,0.33500229000155113,0.37392669258531863
0,1,1,0,1,1,0,1,1,0,0,0,0.4088040927354868,0.33235017407162215,0.3746228828361123
1,1,1,0,1,0,0,1,0,0,0,1,0.39397046669865293,0.3330282682503675,0.3687810347916387
0,1,0,1,0,0,0,1,1,1,1,1,0.4205171463175862,0.341864933412113,0.3706355855795063
1,0,1,0,1,0,1,1,0,1,0,1,0.4161890812083601,0.34741064385330694,0.37338084638079394
0,0,0,0,1,0,1,0,0,1,0,1,0.41996903615842435,0.3420519874196052,0.38368777611270355
1,1,1,0,0,1,1,1,0,1,0,1,0.4140464508068603,0.3444570468597584,0.37391944612521183
0,0,1,0,1,1,1,1,1,0,0,1,0.4121211549451498,0.34449312710456864,0.38166144571795657
1,1,1,0,0,0,1,1,0,1,0,1,0.4182098015620658,0.3456619662280839,0.3820193161279018
0,0,1,1,1,0,1,1,1,1,0,0,0.4019189014603648,0.3312264194718678,0.37015895483372524
1,0,0,0,1,0,0,0,1,1,1,1,0.4067338414389181,0.33757051748809386,0.37172809339206153
0,1,1,0,1,0,0,1,1,1,0,1,0.41441988356634885,0.3443338659773151,0.37795531632255785
1,0,1,0,1,0,0,0,0,1,1,1,0.40146220549927303,0.33406790075739756,0.36925158379772194
0,1,1,0,0,0,1,0,1,0,0,1,0.4216500067871598,0.3455588909059438,0.37660889149117716
0,1,1,0,1,1,0,0,0,1,1,0,0.4085865181691755,0.3341950883129129,0.378034643946875
1,1,1,1,0,1,1,1,0,0,0,0,0.39845716604550224,0.33068494543471394,0.3601698898204748
1,1,1,0,0,1,1,1,0,1,0,0,0.4053035986706649,0.3371297430922344,0.3659128591003965
0,1,0,0,0,0,0,1,0,0,1,0,0.4054729190205427,0.33289369937777186,0.3735481552610624
1,0,1,0,0,0,0,1,1,1,0,1,0.4021494432577666,0.33931516161491226,0.3724648205179765
1,1,1,0,1,0,1,1,0,1,0,1,0.40427482455662295,0.3372750460664488,0.3744973260763061
1,1,1,1,0,1,1,1,1,1,0,0,0.40183692282840455,0.3335849910945475,0.3626540919877927
1,1,1,1,0,1,0,0,0,1,1,1,0.40846454378277514,0.3401697424393413,0.37136694629807593
1,0,1,0,1,1,1,1,0,1,0,1,0.4135019763829971,0.340320103578264,0.3668647248399089
1,0,0,0,0,0,1,1,0,1,0,0,0.4068060588682165,0.33270938111915216,0.36308568233705896
1,1,1,0,1,0,1,0,0,0,1,1,0.3950804768106616,0.3306879489544364,0.36761541266667064
0,0,0,1,1,1,1,0,1,0,1,0,0.4101590365856287,0.33455203466773276,0.37448423957175353
1,1,0,1,1,1,1,0,0,0,0,1,0.4123789575124456,0.34399706699792837,0.37184346690988035
0,1,0,1,1,0,1,0,0,1,0,0,0.4048488250729947,0.33305611787894585,0.3721186336894018
0,1,1,1,1,0,1,1,0,1,0,1,0.41695992279650923,0.3408777459637976,0.3833301559645966
0,0,1,0,1,0,1,1,1,1,1,0,0.4132979907517026,0.3327493130317408,0.3619203737073681
1,0,1,0,1,1,0,1,1,1,1,0,0.40284469942989,0.3322512036897836,0.3692755329695415
0,1,0,1,1,0,0,1,1,1,0,1,0.4132575198646747,0.3408086582752087,0.37775444599548436
1,0,1,1,0,0,0,0,0,0,1,0,0.3954578513620533,0.3313556532728685,0.37103335970721585
0,1,1,0,0,1,0,0,0,1,1,0,0.40717979400102366,0.33478647610698753,0.37480046103824743
0,1,0,0,0,1,0,0,0,0,0,0,0.40237042097535625,0.3316780058576247,0.3714118470620506
0,1,0,1,0,1,1,1,0,0,0,1,0.41821027599446486,0.34581625795610405,0.38731993577439733
0,0,1,0,1,1,1,1,0,1,0,0,0.4108558448565839,0.3362482969458214,0.37632957603913386
1,0,0,0,1,0,0,1,0,1,0,0,0.4070850509645742,0.3354414438775827,0.3748112252552057
0,0,1,0,1,0,1,0,1,0,1,0,0.40576666440929426,0.33146914140490785,0.364982194987324
0,0,1,1,0,0,1,0,1,0,0,1,0.4143136589456869,0.3419681189438349,0.3838145296899209
0,0,1,0,1,1,0,1,1,0,0,1,0.41141123970478066,0.3434401732467953,0.38363800836235595
1,0,1,0,0,1,0,0,1,1,1,0,0.39521071359436827,0.33065390081776735,0.3664529997418067
1,0,0,0,0,1,0,0,0,0,0,0,0.3979921194499659,0.32946856360092175,0.37174684636780275
1,1,1,1,1,0,1,1,1,0,1,1,0.40575536870581114,0.3388602159765136,0.3713576247792604
0,1,1,0,0,0,0,1,1,0,0,0,0.41381022414066165,0.3358767663776018,0.3676462447294508
1,1,0,0,1,1,0,1,1,1,1,0,0.38928384094632446,0.3234865609738419,0.3576529836615504
0,1,1,0,0,0,0,1,0,0,1,1,0.4251765132013735,0.3511463718289871,0.3903906402254656
0,0,0,0,1,1,1,0,1,0,1,0,0.4100608463372269,0.3349231106611107,0.3783359387076611
1,1,0,0,0,1,1,1,1,0,1,1,0.4156837465001708,0.34082806097138996,0.365407071120545
0,1,0,0,1,0,1,1,1,0,0,0,0.4074329448501431,0.3283545733130574,0.36565201866859764
1,1,0,1,0,0,1,0,0,1,1,1,0.4187433049077327,0.3482761812735512,0.3855357197633344
1,1,1,1,0,1,0,1,0,0,1,0,0.40186480406227254,0.33386831725848093,0.37727013397628373
0,0,1,0,0,1,1,0,1,0,0,0,0.4041459223980586,0.3349383204054627,0.3748146342033883
0,1,1,0,1,0,0,0,0,0,1,0,0.406165644407904,0.3328748967831252,0.3768118549075585
1,1,0,0,0,0,0,1,0,1,0,1,0.4059561429732853,0.33919664282094275,0.3727940676385466
0,0,0,0,1,0,1,0,1,0,0,0,0.4076952116462994,0.3308242808373433,0.3704369527377981
1,1,1,1,1,1,1,0,0,0,1,0,0.39532226117968344,0.3291098073247127,0.3670368452909354
0,0,1,1,1,0,0,0,1,0,0,1,0.40464778936033396,0.33661844625631804,0.37553981949189685
1,0,1,1,1,1,1,1,0,1,1,0,0.4071134094542243,0.3377090654978089,0.37603186657512566
1,1,0,1,0,0,0,0,1,1,1,1,0.4103435226153146,0.34150454516202844,0.37706184520093017
1,0,1,0,1,0,0,0,1,0,1,0,0.3920607231891432,0.32938696584402105,0.3665520669181583
0,1,0,1,1,1,0,0,0,1,0,1,0.4151190595010114,0.3407045812374026,0.3823606136419251
1,1,1,0,1,0,1,1,1,0,1,0,0.39702329243061985,0.327479619394486,0.35430427646858437
1,1,1,1,0,0,0,0,0,1,0,1,0.39838046332504273,0.3365186642994432,0.3723727988934006
0,0,1,0,1,0,0,0,1,1,1,1,0.41067585246428406,0.3350759588486997,0.3718087809054376
0,1,1,1,1,1,1,1,0,1,1,0,0.4170085659174106,0.3429350319940822,0.382468423278731
0,1,1,1,1,0,0,0,0,1,1,1,0.4190901248799731,0.3428769766614207,0.38460499487131655
1,0,0,0,0,1,1,1,1,0,0,1,0.41239535992076665,0.340616786220755,0.37862008332422326
1,0,0,1,0,1,0,1,1,1,0,0,0.4021917783603575,0.33242065075751204,0.37507466131340556
0,1,1,0,0,0,0,0,1,1,0,1,0.4147935922189147,0.33848757186233114,0.37383390996763755
0,1,1,1,1,1,0,1,1,1,0,0,0.4075725486473388,0.3354918268020396,0.37614402698116944
1,1,0,0,1,1,0,0,1,0,0,1,0.39764811274094297,0.3330593846144601,0.36782911818626984
1,0,0,0,0,1,1,0,1,1,1,0,0.40256684845412494,0.3318525610363133,0.3755781522202975
0,1,0,1,0,0,0,1,0,1,1,1,0.42189811038327363,0.3462764686174485,0.3856760746875533
1,0,0,0,0,0,0,1,1,0,1,0,0.40710403055389144,0.3378127405063668,0.3790715857968697
0,0,0,0,1,1,0,0,1,1,0,0,0.40143519042822257,0.33131491482813313,0.3710580394033246
1,1,1,0,0,1,1,0,0,0,1,0,0.3994264553001833,0.33300713994772074,0.37607192416654095
0,1,0,0,0,0,1,1,0,1,1,1,0.4247953476213043,0.3483259787392907,0.38586259674062395
1,1,0,1,0,0,0,1,1,1,0,1,0.414911529821634,0.3454989185224825,0.3831346467010815
0,0,1,0,0,1,0,1,1,1,0,1,0.413341755960193,0.34297609483669633,0.3856551158898529
1,0,0,1,0,1,0,1,1,0,0,1,0.4046629761538535,0.3364324389057315,0.37422200270017025
0,1,0,0,0,0,0,0,0,0,0,0,0.40279141161162463,0.33100290832757506,0.37177307856263714
1,0,1,1,0,1,0,0,0,1,0,1,0.41214186029350963,0.34171796822039396,0.386444691283643
1,1,1,0,0,0,1,1,0,1,1,0,0.4159536919677568,0.3404294516571419,0.36808152898589225
0,1,1,1,0,0,0,1,1,0,1,0,0.4123714451477357,0.33476904197425583,0.37482470160217135
1,0,1,0,1,0,0,1,1,1,1,1,0.40385581454098707,0.3386491710631451,0.37279588437655964
0,1,0,1,1,0,1,1,1,0,1,0,0.4064272728099155,0.3295354451572245,0.36741143149852545
0,1,1,0,1,1,0,1,0,1,1,0,0.40195738343922005,0.3299948951822417,0.37233606455026025
1,1,0,1,1,0,1,1,0,1,0,0,0.4003187864847586,0.3318387325792722,0.3689369565659855
1,0,1,0,0,0,1,0,0,0,0,1,0.4033009510272394,0.3348955912701205,0.36690267117987746
1,1,0,0,0,0,1,1,0,1,1,0,0.41701119323188723,0.34187178317691674,0.36854058842162707
1,0,0,1,1,1,0,1,1,0,0,0,0.40152053844541935,0.3303243197594534,0.3720874466920494
0,0,0,0,0,0,1,0,0,0,0,0,0.4093785845412196,0.3353307844872709,0.3765495913389364
1,1,0,1,0,1,0,1,1,1,0,0,0.4092580233965608,0.3364725008724914,0.37571616649024137
0,1,0,0,1,0,1,1,1,0,1,1,0.4177940027738357,0.3433711246893307,0.38116869534503584
1,0,0,1,1,0,0,1,0,0,1,0,0.4028159930388091,0.3363149183509389,0.37398039545873957
0,1,0,1,0,0,1,1,1,0,1,0,0.40416441934936714,0.3294645224818613,0.36455409801542243
0,1,1,0,1,1,0,1,0,0,0,0,0.4020822051588074,0.33023931475720375,0.37167086889580975
0,1,1,0,1,1,0,0,0,1,1,1,0.4188209743987643,0.3458772320764968,0.38907477823396575
1,0,0,1,1,0,0,0,1,1,0,0,0.3976746280112493,0.32930607525329203,0.3696012220311163
0,1,1,0,0,1,1,0,0,1,1,1,0.4289030952808845,0.3490929767298813,0.384359374504115
0,1,1,0,0,0,1,0,1,1,1,1,0.4301050097974908,0.35202943639247103,0.3813849956609914
1,0,1,0,1,1,0,0,1,1,1,1,0.4016525229473347,0.3358029830988329,0.37133580296561136
1,1,1,0,0,1,0,0,0,0,0,1,0.4032414956338275,0.33663866434144607,0.37878548734447137
0,0,0,0,0,0,1,0,1,1,1,0,0.4040390234672403,0.328944746599135,0.3694049558138125
1,1,1,0,1,0,1,1,1,1,0,0,0.3965682986903944,0.3278723470589374,0.3609040371365087
0,0,0,0,1,0,0,0,0,0,0,1,0.41006372443526906,0.33966099576368464,0.37887216770307913
0,1,1,1,1,0,0,0,1,1,1,1,0.40785355750472296,0.3362066469824602,0.37596480229412205
0,0,1,0,1,1,1,0,1,0,0,0,0.3998653204916525,0.3326024679374676,0.36945992432215996
0,0,0,0,0,0,1,1,0,0,1,1,0.4193199435707593,0.3419510967898182,0.37759136487230266
1,0,1,0,1,0,0,1,1,1,0,0,0.39874344311932575,0.3313962686970425,0.37005790656729076
1,1,0,0,1,0,0,0,1,0,0,0,0.38689945489276834,0.3222095429773803,0.36134378951290264
1,0,1,0,0,1,0,1,0,1,0,1,0.40611199562640804,0.3361972928769892,0.3642161340261127
0,1,0,1,1,1,1,0,1,1,0,0,0.39324382147856757,0.3216073861294221,0.3552275256775173
0,0,0,0,0,1,0,1,0,1,1,1,0.4172395121578126,0.3425457990374529,0.38530126492850647
0,0,0,0,1,1,1,0,1,0,1,1,0.4105036444330019,0.33863556351430474,0.3763912850108903
0,0,0,1,0,0,1,1,0,0,0,0,0.4085649279342197,0.33121208553056886,0.3708790529725623
0,0,1,1,1,1,1,1,0,1,0,1,0.4199279129791899,0.3483122296991573,0.3779941107158555
0,1,1,1,1,0,1,1,0,1,1,1,0.41726363149856915,0.3411587519578344,0.3827276148380772
0,0,1,0,0,0,1,0,1,1,0,0,0.4041911933646305,0.33250141888580753,0.37156183690823075
1,1,1,1,1,1,0,0,1,1,0,1,0.41160778913714385,0.34349645317902333,0.3879950197231702
1,0,0,1,1,1,0,0,1,0,0,0,0.40026124018654974,0.32984391629680687,0.36735060853521667
1,1,1,1,1,1,0,1,1,1,0,0,0.4002334018160267,0.33509589089292274,0.37180401751256725
0,1,0,0,0,1,1,0,0,1,0,0,0.4132556823254935,0.33581135679961543,0.3766466218026087
0,0,0,1,1,0,0,0,0,1,1,1,0.41476811636661026,0.34216349908126664,0.3817307256686223
1,0,1,0,0,1,1,1,1,0,1,1,0.40475177436375964,0.3401128065780535,0.3795679014768188
1,1,1,1,0,0,1,0,1,0,1,1,0.40678478331723156,0.333117279275144,0.3628537952779552
1,1,1,1,1,1,0,1,0,1,0,0,0.3982166869145298,0.33334602993593027,0.3713102145716205
1,1,0,0,1,0,0,1,1,0,0,1,0.4029291207376686,0.3357985088363397,0.3712874826563575
0,1,0,1,1,1,1,1,1,0,1,1,0.3971410266560178,0.3301216627022697,0.35999855089492766
0,1,1,1,0,0,0,1,1,1,1,0,0.4167132430055364,0.3395109918914738,0.3810781346820654
1,1,1,1,1,0,1,0,1,0,0,0,0.39668888584187684,0.3273463238452491,0.3599284900493002
1,1,1,0,1,0,1,1,0,0,0,0,0.39064284938493404,0.3250070025264174,0.35712001821871736
0,1,1,1,0,1,0,0,1,1,0,0,0.4100237556614133,0.3337288002001326,0.3732358520506098
0,0,1,0,1,1,1,0,1,1,0,0,0.3985584845250374,0.330636469097627,0.3673723509756551
1,0,0,1,0,1,0,0,0,1,0,0,0.40378008789924635,0.33528443484990555,0.37680094751583787
1,1,1,1,0,0,1,0,1,1,0,1,0.41750261545143064,0.3427017940464915,0.375709782168146
1,0,1,1,0,0,0,1,0,1,1,0,0.39609671638449184,0.33134609371871887,0.36901275578692433
1,1,1,1,1,1,0,0,1,0,0,0,0.38871455879508593,0.32682299460122854,0.3646885891341545
1,1,0,0,0,1,1,1,0,1,0,0,0.4080091898350147,0.33632044896862384,0.3755169488334662
1,1,0,0,0,1,1,0,0,0,0,0,0.4001998992417043,0.32984032938703156,0.37031008703750656
0,1,1,0,1,0,0,1,0,0,1,1,0.41291570325119586,0.3452562637887696,0.384244550663393
1,1,1,0,1,0,1,0,1,0,1,1,0.40262370124572017,0.3352883239320871,0.375207368576721
0,0,1,0,1,0,1,1,0,1,0,0,0.41157120087009613,0.3330657935317051,0.3617243698784112
0,1,0,0,0,0,1,1,0,0,1,1,0.42083537279078476,0.3473500928347956,0.38400610414118697
1,1,0,1,1,1,0,0,0,0,0,1,0.41272222173079604,0.34657493274677437,0.3852294264293241
1,1,1,1,1,0,1,0,0,0,1,0,0.39335782500847405,0.326159670318011,0.3599332980566653
1,0,0,1,1,1,0,0,1,0,1,0,0.4094970537119476,0.3364114982942846,0.3732630733784969
1,1,1,1,0,0,0,1,1,0,0,1,0.4068396493022476,0.336323352024234,0.37207818302592616
1,0,0,1,1,1,0,0,0,0,0,0,0.39680210946451006,0.3286794420354702,0.37242734317682163
1,0,1,1,1,0,1,0,1,0,1,0,0.3987810960537828,0.3344739764642591,0.3705164803149976
0,0,0,1,1,0,0,0,1,1,1,1,0.41214566602284297,0.3374150407368913,0.37630030152302607
0,1,0,0,0,0,1,1,0,1,1,0,0.4116560678159049,0.3370398450025317,0.37511277374452295
1,0,1,0,1,1,1,1,1,0,0,1,0.4051134966799104,0.3361905941922278,0.36280390367753834
1,1,1,0,0,1,0,0,1,0,1,1,0.4025036977620716,0.33729919303678685,0.377929587513465
1,1,1,0,0,0,0,1,1,1,1,0,0.3978964621645028,0.3319898867722415,0.37061499841645734
1,0,1,0,0,1,1,0,0,1,0,1,0.4140174601474945,0.34246031432904095,0.37509468517748035
0,0,0,1,1,0,0,1,1,0,0,1,0.4120971581174122,0.3391438804313596,0.3765952948219519
0,1,0,0,1,1,1,0,0,1,1,0,0.41321113298399986,0.33490512792531685,0.37758427252905435
1,0,1,0,0,0,0,0,1,1,0,1,0.39756095736867514,0.3331852295119795,0.3709997946584175
0,0,0,0,1,0,0,0,1,1,1,0,0.3994070693780338,0.33008267210182124,0.3686886839437687
0,0,1,1,1,0,1,1,1,0,1,1,0.4135379651548715,0.33986177361599507,0.36958816195149724
1,1,1,0,0,0,0,0,0,1,1,0,0.39447188272404426,0.32832658679058113,0.3674735904122575
0,1,1,0,1,1,1,1,0,1,1,1,0.42833704984761095,0.35370980637563537,0.3923549148954851
1,0,0,0,1,1,1,1,1,0,0,0,0.4006683165853252,0.32906378966450844,0.359909571310452
0,1,0,0,1,0,1,0,0,1,1,1,0.41482315637471046,0.3421088402107604,0.3833991606326597
1,0,1,1,0,0,1,1,1,0,1,1,0.4060642310991868,0.33674410413248956,0.36020654938052404
0,0,1,0,1,1,0,1,1,1,0,1,0.41091871237952016,0.3406991027702981,0.379575681321519
1,0,1,1,1,0,0,0,0,0,1,0,0.39006853926710017,0.32802687308125267,0.36454604122015827
1,1,0,0,0,1,0,1,1,1,1,0,0.39512875236215395,0.32877675126177164,0.36858777328072834
0,1,1,1,1,0,0,1,1,0,1,1,0.4200739266929622,0.34685756338255735,0.38851545743133753
0,0,0,0,0,1,1,1,1,1,0,1,0.4133308419297847,0.3395500799486814,0.3758749135933311
1,1,0,1,0,0,0,1,0,1,0,1,0.4210910227427111,0.34964840465986746,0.3896394791697665
1,0,0,0,0,0,1,1,1,1,0,1,0.414316097405145,0.3440654462889536,0.3721739412340789
0,1,1,0,0,1,1,1,0,0,0,1,0.4182062329646049,0.3468357650324534,0.38061546259486534
0,0,1,0,0,1,0,0,0,1,0,0,0.3966257938922281,0.3276917370825842,0.36804794347029685
0,0,1,0,1,1,0,1,0,1,0,1,0.4230668171384429,0.34985462309488435,0.39106452078716414
1,1,0,1,0,1,1,1,1,0,1,0,0.4019477727083389,0.33048263850876747,0.37063146548115977
0,0,1,1,1,0,0,0,1,1,1,1,0.40883327335393893,0.3377747696974279,0.37807788212025983
1,0,1,0,0,0,1,1,1,0,0,1,0.41744273564755696,0.34233626095294223,0.3725892161357136
1,1,1,0,1,1,0,1,0,0,0,0,0.38498175414656216,0.3225387266893311,0.3624528089884668
