/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,0,1,1,0,0,0,0,0,1,1,0,2679.909912109375
0,1,1,1,1,0,0,0,0,0,0,0,654.1439208984375
0,0,1,0,0,0,0,1,0,0,1,1,730.5877685546875
0,0,1,1,1,0,0,1,0,0,1,0,1017.28857421875
1,0,1,0,1,0,1,0,1,0,0,0,2557.613525390625
0,1,0,0,0,0,0,0,1,0,0,1,561.9948120117188
1,0,1,0,1,1,0,0,1,1,1,0,2597.11767578125
0,1,1,1,0,1,1,0,1,1,1,0,861.2424926757812
1,0,1,0,0,1,0,1,1,1,1,0,2669.92724609375
1,1,1,0,0,0,1,0,1,0,1,1,2697.84912109375
1,0,0,0,0,0,1,1,1,0,1,1,2692.0673828125
0,1,0,0,0,1,0,1,1,1,0,0,785.354736328125
0,1,0,1,0,0,0,1,1,0,0,1,1036.459716796875
1,1,1,0,0,1,0,1,0,0,0,1,2680.927490234375
0,1,0,1,1,1,0,1,1,0,1,1,1155.2288818359375
0,1,0,0,0,0,0,0,1,0,0,0,479.24908447265625
1,1,1,1,0,0,1,0,1,1,0,0,2694.790283203125
0,1,1,1,1,1,0,1,0,1,1,1,1146.814208984375
1,1,1,0,1,1,0,1,0,1,1,0,2756.324951171875
0,1,1,1,1,0,0,0,0,1,1,0,763.4135131835938
1,0,1,0,1,0,0,0,0,0,1,0,2614.115966796875
0,0,0,1,1,0,0,1,1,0,1,0,1043.1640625
1,1,0,0,0,0,0,1,1,1,0,0,2655.52099609375
0,0,1,1,0,1,0,0,0,1,1,0,711.1131591796875
0,0,0,1,1,1,0,1,0,0,1,1,1086.1181640625
1,0,1,0,1,1,1,1,1,1,0,0,2615.44287109375
0,1,1,1,1,0,0,1,1,0,1,1,1133.699951171875
0,1,0,0,1,1,0,1,0,1,0,0,757.7029418945312
0,1,0,0,1,1,1,1,1,1,1,0,893.1795043945312
1,1,1,1,1,0,1,0,1,1,0,0,2689.90087890625
0,1,0,1,1,0,0,1,0,1,0,0,997.2512817382812
0,1,1,1,1,0,1,0,1,0,0,1,771.871337890625
1,1,0,0,1,1,0,0,0,1,1,0,2653.917236328125
1,0,1,1,0,0,1,1,1,0,1,1,2874.062255859375
0,1,1,1,1,0,1,0,0,1,1,1,812.64306640625
1,0,0,1,0,1,1,1,0,0,0,0,2766.09033203125
0,1,0,0,1,0,0,0,1,0,0,1,583.02197265625
0,1,1,1,1,0,0,1,0,0,0,1,1048.3404541015625
0,1,1,1,1,1,0,1,0,1,1,0,1117.155517578125
0,1,1,1,0,0,1,1,0,1,0,1,1045.293212890625
0,1,1,1,0,0,1,1,0,1,1,1,1078.3316650390625
1,0,1,0,0,1,0,0,1,1,0,1,2543.473388671875
0,1,1,0,1,0,1,1,1,0,1,0,861.6824340820312
1,1,0,0,1,1,0,1,0,1,0,1,2651.50830078125
0,1,0,0,1,0,0,0,1,1,1,1,755.0869750976562
1,0,1,1,0,0,0,0,1,1,0,1,2669.30859375
1,1,0,1,0,1,1,0,0,1,1,1,2778.6279296875
1,1,0,0,1,0,1,1,0,0,1,0,2675.001708984375
0,0,1,1,0,1,1,1,1,1,0,1,1104.86962890625
0,1,1,1,1,0,0,0,1,1,0,0,743.1112060546875
0,0,1,1,1,1,1,1,1,1,1,0,1127.42919921875
1,1,0,0,0,0,0,1,1,0,1,0,2714.735595703125
0,0,1,0,1,0,1,0,1,0,1,1,638.4244384765625
0,1,1,0,0,1,1,0,0,0,0,1,668.4732666015625
1,1,1,0,1,1,1,0,0,0,1,0,2660.595703125
1,1,1,0,1,1,1,0,0,1,0,0,2594.89306640625
0,1,0,0,1,1,0,0,1,0,1,1,778.6551513671875
1,0,1,1,0,1,0,0,1,0,1,0,2679.35400390625
0,0,0,1,0,0,1,1,0,0,0,0,930.7032470703125
0,0,0,1,0,0,0,0,0,0,0,0,454.61297607421875
0,0,1,1,0,0,1,0,1,0,1,0,702.5584716796875
0,0,0,1,1,0,0,1,1,0,0,1,1022.1911010742188
1,1,1,0,1,0,0,1,1,0,1,1,2759.759765625
1,1,1,0,0,0,1,0,0,1,1,0,2619.16015625
1,0,1,1,1,0,1,0,1,0,0,0,2646.41162109375
1,0,1,1,0,1,0,0,0,0,0,0,2660.593994140625
1,0,1,1,1,1,1,0,1,0,1,0,2680.892578125
0,0,0,1,1,0,0,0,1,0,1,1,733.0579833984375
1,1,1,0,1,0,1,1,0,1,1,1,2710.052490234375
0,1,1,0,1,0,0,1,0,1,0,1,783.6531982421875
1,1,1,0,1,0,0,1,1,0,1,0,2749.59130859375
0,0,0,1,1,1,1,1,1,1,0,0,1070.018310546875
0,0,0,1,0,0,1,1,1,0,1,1,1062.2294921875
1,0,0,1,1,1,0,0,1,0,0,0,2595.2294921875
0,0,1,1,0,0,0,0,0,0,0,0,524.4478149414062
0,1,0,0,1,1,0,1,0,1,1,0,817.8114013671875
0,1,1,0,0,0,0,0,1,1,1,0,717.281982421875
0,0,1,0,0,0,1,0,1,0,1,1,621.4147338867188
0,0,0,1,1,0,1,1,0,0,1,1,1020.9718627929688
1,1,1,0,0,0,0,1,0,1,1,1,2705.60302734375
