/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,0,0,0,0,0,1,1,1,0,1,1,0.1380336433649063
0,1,0,1,0,0,0,1,1,1,1,0,0.18417219817638397
1,0,0,1,1,1,1,0,1,1,0,1,0.3231332004070282
0,1,0,0,0,0,0,0,0,0,0,1,0.04421649128198624
0,0,0,1,1,0,1,0,0,0,0,1,0.17044304311275482
1,1,1,1,0,0,1,0,0,0,0,1,0.2817855775356293
0,0,1,0,1,1,1,0,0,1,1,1,0.20932745933532715
0,1,0,1,1,1,0,0,1,0,1,0,0.1766638457775116
0,0,1,1,1,1,0,0,1,0,1,1,0.18148696422576904
1,1,1,0,0,0,1,1,0,0,1,0,0.29024869203567505
0,1,0,0,0,1,1,0,1,1,0,0,0.1667657345533371
0,1,1,0,1,1,0,0,1,0,0,1,0.18446525931358337
1,1,0,0,1,0,0,1,0,1,1,1,0.30721116065979004
0,1,1,0,0,0,1,1,0,1,1,0,0.15318390727043152
0,0,0,0,1,1,0,1,0,0,0,1,0.1772981584072113
0,1,0,0,1,1,1,0,0,1,1,0,0.2054518759250641
1,1,1,0,1,1,1,0,0,0,0,1,0.29021257162094116
1,1,1,0,1,0,1,0,0,0,1,1,0.2898154854774475
0,0,1,0,1,1,1,0,0,1,0,0,0.19671708345413208
1,0,1,1,1,1,0,1,0,0,0,1,0.2964998781681061
0,1,0,0,1,1,1,0,1,1,1,1,0.2113642394542694
0,1,0,0,0,1,1,0,0,1,1,0,0.14636395871639252
0,0,1,1,0,0,0,1,0,0,1,0,0.08550217747688293
1,0,0,0,1,1,1,0,0,1,1,1,0.2972365915775299
0,0,1,0,0,1,0,1,1,0,0,1,0.13769285380840302
0,1,0,1,1,1,1,1,0,0,0,0,0.18147358298301697
1,1,0,1,1,1,1,1,0,0,0,1,0.28963786363601685
0,0,0,0,0,0,1,0,0,0,1,1,0.07859328389167786
1,1,1,1,1,1,0,0,0,1,0,1,0.3098698854446411
0,0,1,0,1,0,0,0,0,0,0,0,0.1740778684616089
0,0,0,0,1,1,1,0,0,0,0,0,0.17315180599689484
0,1,0,1,0,0,0,0,0,0,0,1,0.04755799472332001
0,1,0,0,0,0,0,1,0,0,0,0,0.04496752843260765
1,0,1,1,1,0,1,1,1,1,0,1,0.33043286204338074
0,1,0,0,0,0,0,1,0,0,1,1,0.08686400204896927
0,1,0,0,1,0,0,1,1,0,1,0,0.17578379809856415
1,0,0,0,0,1,0,1,0,1,1,1,0.31843215227127075
0,1,0,1,1,0,1,1,1,1,1,0,0.20809264481067657
0,1,0,1,1,0,1,0,0,1,0,0,0.1902075856924057
0,1,0,1,0,1,1,0,0,0,1,1,0.0970599353313446
0,0,0,0,0,1,1,0,0,0,1,1,0.08902128785848618
0,1,1,1,1,0,0,1,1,0,1,0,0.18333680927753448
1,0,0,1,0,0,0,0,1,0,1,0,0.3056027591228485
1,1,1,1,0,1,1,1,1,1,1,0,0.32834023237228394
0,0,0,1,0,0,1,1,1,0,0,0,0.12166808545589447
0,0,0,0,1,0,0,0,0,0,1,0,0.1738121658563614
0,1,1,0,0,0,1,1,0,0,0,0,0.07266689836978912
0,0,0,1,0,1,0,1,1,1,0,0,0.16658642888069153
0,0,1,0,1,0,0,1,1,1,0,0,0.21570971608161926
0,1,1,1,1,0,1,1,1,0,1,1,0.1872413605451584
1,0,0,1,0,0,0,0,0,0,0,0,0.27624398469924927
1,0,1,1,0,1,1,1,1,0,1,1,0.3152218461036682
0,0,0,1,1,1,0,0,0,0,1,1,0.18396396934986115
1,1,1,1,0,0,1,1,1,1,1,1,0.33160197734832764
0,0,0,0,1,0,0,0,1,1,0,0,0.20537956058979034
0,1,1,1,1,1,1,0,1,0,0,1,0.1851295381784439
0,1,1,1,1,0,0,0,1,0,0,1,0.18234369158744812
0,1,0,0,0,0,0,0,1,0,0,1,0.12509408593177795
0,1,0,0,0,1,0,0,0,0,0,1,0.05634792894124985
0,1,0,0,0,0,1,1,0,0,0,0,0.06193692237138748
0,0,0,1,1,0,1,1,1,0,1,0,0.1745922714471817
1,0,1,0,0,1,0,0,0,1,1,0,0.31641361117362976
0,0,0,1,1,1,0,1,1,0,1,1,0.1797902137041092
1,1,0,0,1,0,0,1,1,0,0,1,0.32236218452453613
1,0,1,0,0,1,1,0,1,0,1,0,0.3069494366645813
0,1,1,0,1,0,1,0,1,1,1,0,0.20786099135875702
0,0,0,0,0,0,1,1,1,1,1,1,0.1767658293247223
1,0,1,0,0,0,1,0,0,0,1,0,0.28233209252357483
1,1,0,0,0,0,1,0,0,0,0,1,0.27666863799095154
1,1,0,1,0,0,1,1,0,0,1,1,0.2919808030128479
0,1,1,1,1,1,1,0,1,1,1,0,0.21179351210594177
0,1,0,0,0,0,1,0,1,0,1,0,0.13417144119739532
1,0,0,0,0,0,0,0,0,1,1,0,0.3062437176704407
1,1,1,0,0,0,1,0,0,1,1,0,0.3073922395706177
0,0,1,0,0,1,1,1,0,0,1,1,0.10389216989278793
0,1,1,1,0,1,1,1,1,1,0,1,0.18344828486442566
1,0,0,1,0,0,0,1,0,0,1,1,0.2935090959072113
1,0,1,1,0,0,0,0,1,1,1,0,0.3258295953273773
0,1,0,1,1,0,0,1,1,1,1,1,0.21767950057983398
1,1,1,1,1,1,0,0,1,1,0,1,0.340817928314209
0,1,0,0,1,1,1,0,1,0,0,1,0.1779494434595108
1,0,1,0,0,0,1,0,0,0,0,0,0.2745912969112396
1,1,0,1,0,1,1,0,1,1,0,0,0.30861788988113403
1,1,0,0,1,0,0,1,1,1,0,1,0.3349069654941559
0,0,0,1,0,0,0,0,0,1,0,0,0.11059405654668808
1,0,0,0,0,1,0,0,1,0,0,0,0.30081042647361755
0,1,1,1,1,1,0,0,1,1,0,1,0.22519493103027344
0,0,0,1,1,1,1,0,1,1,0,0,0.20805731415748596
1,1,1,0,0,1,1,0,0,0,0,0,0.28282204270362854
1,0,1,0,1,0,0,1,0,1,0,1,0.30557504296302795
0,0,0,1,0,1,0,0,0,0,1,0,0.07346326857805252
1,1,1,0,1,0,0,0,1,1,0,0,0.3344714939594269
1,1,1,0,0,1,1,1,1,0,1,0,0.3127681612968445
1,0,0,0,0,0,1,1,0,1,1,0,0.30383920669555664
1,0,1,1,0,1,0,0,1,0,0,1,0.30950507521629333
1,1,0,0,0,1,1,1,1,1,1,1,0.32947295904159546
0,1,0,0,1,1,0,0,0,0,0,0,0.17588379979133606
0,0,0,1,0,0,1,0,1,1,1,0,0.1691042184829712
1,1,0,1,1,0,0,1,0,1,0,1,0.3058573305606842
1,1,0,0,0,1,0,0,1,1,1,0,0.3281708359718323
0,0,0,0,0,1,0,1,1,0,0,0,0.12147554010152817
0,1,0,1,1,0,1,1,1,1,1,1,0.2133924663066864
0,1,0,0,1,1,0,0,1,1,1,1,0.21518857777118683
1,1,0,1,1,1,1,1,0,1,1,1,0.30366477370262146
1,0,1,0,1,0,1,0,0,0,1,0,0.28505000472068787
0,0,0,0,0,0,1,1,0,0,1,1,0.08523613959550858
1,1,0,1,0,0,0,1,1,0,1,0,0.31268560886383057
1,0,0,0,1,0,0,0,1,0,0,0,0.3109813928604126
1,1,0,1,0,1,1,1,1,0,0,1,0.3065560460090637
0,1,1,0,1,1,1,1,0,0,0,0,0.18928056955337524
1,1,1,1,1,1,1,0,0,0,1,1,0.2942821681499481
0,0,0,1,1,1,0,1,0,0,0,1,0.17779293656349182
1,0,0,1,0,1,0,0,0,1,0,0,0.2949081063270569
1,1,0,0,0,1,1,1,1,1,1,0,0.3235028386116028
0,0,1,0,0,1,1,0,0,0,0,1,0.07281868159770966
0,1,1,0,1,1,1,1,0,0,1,1,0.19770865142345428
1,0,0,1,1,1,0,0,1,0,0,1,0.3190854787826538
1,1,0,0,1,0,1,0,1,1,1,1,0.3284085988998413
1,1,1,1,0,0,1,0,1,0,0,1,0.3034396171569824
1,1,0,1,1,0,0,1,0,0,0,0,0.2879553437232971
0,0,1,1,0,1,1,1,1,1,1,0,0.18390090763568878
1,0,1,0,0,1,0,0,0,0,1,0,0.2940593361854553
0,1,0,1,1,0,1,0,0,0,0,1,0.17598502337932587
1,0,0,1,0,0,1,0,0,1,1,1,0.30277636647224426
0,0,0,1,0,1,0,1,0,0,1,1,0.08580492436885834
1,0,0,0,1,0,1,0,1,0,0,0,0.30540627241134644
1,1,1,0,0,1,1,1,0,1,1,1,0.32027578353881836
0,1,0,1,0,0,1,0,0,0,1,0,0.08347973972558975
0,0,1,0,1,1,1,1,1,1,1,1,0.21470344066619873
1,1,0,1,0,1,1,1,0,0,1,1,0.2956710159778595
0,0,1,0,1,0,0,0,0,0,1,1,0.18296614289283752
0,1,1,1,1,0,1,0,1,1,1,1,0.21437402069568634
1,0,0,0,0,0,1,0,0,0,0,1,0.27365806698799133
0,0,1,0,0,1,1,0,0,0,1,0,0.09238317608833313
1,1,1,1,1,1,1,0,0,0,0,0,0.2867911458015442
0,0,0,0,1,1,0,0,1,0,0,0,0.1688380092382431
0,1,0,0,1,0,0,1,0,0,1,1,0.18774953484535217
0,0,1,0,0,1,1,0,1,0,1,0,0.14321985840797424
0,1,0,1,1,0,0,1,1,1,1,0,0.21274402737617493
0,1,1,0,0,0,0,0,1,0,0,0,0.12908557057380676
0,1,1,0,1,1,1,1,1,1,0,1,0.22401034832000732
1,0,1,0,0,0,1,0,1,1,0,0,0.30685651302337646
1,1,1,0,0,1,0,1,1,0,0,1,0.3164064586162567
0,0,0,0,1,0,0,1,0,0,0,0,0.1683482527732849
0,0,0,0,0,1,1,1,0,0,0,0,0.06513555347919464
1,1,1,1,1,1,0,1,0,1,1,1,0.3157525360584259
1,1,1,1,0,1,1,0,1,0,1,1,0.3151300549507141
1,0,0,1,0,0,1,0,1,1,0,0,0.30338582396507263
0,1,0,0,1,0,0,1,0,1,1,0,0.20858848094940186
1,0,0,1,0,0,1,0,1,1,1,0,0.31383201479911804
0,0,0,1,1,1,0,0,1,1,0,1,0.2131686955690384
0,1,0,0,0,0,1,1,0,0,1,1,0.09366993606090546
1,0,0,0,1,1,1,0,1,0,1,1,0.3099175989627838
0,0,0,1,1,0,0,1,0,1,0,0,0.19101785123348236
0,0,0,1,0,1,1,0,0,1,0,0,0.12026281654834747
0,0,0,0,1,1,1,0,1,0,1,1,0.17707325518131256
1,1,0,1,1,0,1,0,0,1,0,1,0.2948366701602936
0,0,1,0,1,0,0,1,0,0,1,0,0.1849653422832489
0,1,0,1,1,1,0,1,1,1,1,1,0.21930699050426483
0,1,0,1,0,0,1,0,0,1,0,1,0.12644025683403015
1,1,1,0,1,0,0,0,1,1,1,1,0.3416886627674103
1,1,1,0,1,0,1,0,0,1,1,0,0.29878127574920654
1,1,1,1,1,1,1,0,0,1,1,1,0.30365023016929626
0,0,0,0,0,0,0,0,0,1,1,0,0.13381169736385345
1,0,0,1,0,0,1,0,0,1,0,0,0.2846216559410095
0,0,0,1,1,1,1,0,0,1,1,0,0.20209231972694397
1,1,1,1,0,1,0,1,0,0,0,0,0.2934485375881195
0,1,0,1,1,0,0,0,1,0,0,0,0.1705969125032425
1,1,1,1,1,1,1,0,1,1,1,0,0.3330708146095276
0,1,1,1,0,0,1,1,1,1,0,1,0.17954954504966736
0,1,1,1,0,1,1,0,0,1,0,1,0.13985122740268707
0,0,0,1,0,0,0,0,0,0,0,1,0.02937873639166355
1,0,0,1,1,1,0,1,0,1,0,0,0.303173691034317
0,1,1,0,1,0,1,0,0,1,1,1,0.2101392298936844
0,0,0,1,1,1,1,1,1,1,0,0,0.21165576577186584
1,1,1,1,0,1,0,1,0,1,0,0,0.30859649181365967
1,1,0,0,1,1,0,0,1,0,0,0,0.3192300796508789
0,0,1,1,1,1,1,0,1,1,1,1,0.21172022819519043
1,0,0,0,1,0,0,0,0,1,0,0,0.2941858470439911
1,1,1,0,1,1,0,0,0,1,0,1,0.31001633405685425
1,1,0,0,1,1,1,0,1,1,1,0,0.3283923268318176
0,1,1,1,1,0,0,0,1,0,1,0,0.17961950600147247
1,1,0,1,1,1,0,1,0,0,1,1,0.2997887134552002
1,1,1,1,0,1,1,1,1,1,0,1,0.3220973610877991
0,0,0,0,0,1,0,0,1,1,0,0,0.16169166564941406
0,0,1,0,0,1,0,1,0,0,0,1,0.067605160176754
0,1,0,1,1,1,0,1,0,0,0,0,0.18071366846561432
1,0,1,0,0,1,0,0,1,0,0,0,0.3060840964317322
1,1,0,0,1,1,0,0,0,1,1,1,0.30696171522140503
0,1,0,0,1,0,1,0,1,0,0,1,0.17449615895748138
1,0,1,1,0,0,1,1,0,0,0,1,0.2831551432609558
1,1,0,1,0,0,0,0,1,1,1,1,0.3318699896335602
0,1,1,0,1,0,0,0,1,1,0,0,0.21789145469665527
1,1,1,0,0,0,1,1,1,1,1,1,0.3298802971839905
1,1,1,0,1,0,0,1,1,0,1,0,0.32162806391716003
0,1,1,1,1,1,0,0,1,1,1,1,0.22137072682380676
0,0,1,0,1,0,0,0,0,1,0,0,0.19283249974250793
1,0,0,1,1,0,0,1,0,0,0,1,0.28726038336753845
1,0,0,0,1,1,0,1,0,0,0,0,0.2877264618873596
0,0,0,1,0,0,1,1,0,1,0,1,0.12384361028671265
0,1,0,1,0,0,0,1,0,0,1,0,0.0843401551246643
1,1,0,1,0,0,1,1,1,1,1,1,0.327676922082901
1,0,1,1,1,0,1,1,1,1,1,1,0.3340335488319397
1,1,1,1,1,0,1,1,0,1,1,0,0.30396929383277893
0,1,1,1,1,0,1,0,1,1,1,0,0.20961996912956238
1,0,1,0,0,0,1,0,1,0,0,1,0.29860225319862366
0,0,1,1,0,0,0,1,1,0,0,0,0.1283927857875824
0,1,0,1,1,0,0,0,1,1,1,0,0.20923328399658203
1,0,1,0,1,1,1,1,0,0,1,1,0.29686394333839417
0,1,0,0,1,1,1,0,0,0,1,0,0.18470841646194458
1,1,0,1,1,0,1,1,1,1,0,1,0.3281669020652771
1,0,1,1,0,0,1,1,1,0,1,1,0.3116237223148346
1,0,1,0,0,1,1,1,0,0,1,0,0.29240846633911133
0,1,1,1,1,1,1,1,1,0,1,0,0.18546578288078308
1,1,0,0,0,0,1,0,0,1,0,0,0.28641870617866516
0,1,1,0,1,0,1,0,0,0,1,0,0.1844421923160553
0,1,1,1,1,1,1,0,1,0,1,1,0.18688538670539856
1,1,0,0,1,1,1,0,0,0,0,1,0.28575369715690613
0,1,1,0,1,0,0,0,1,0,1,0,0.17733725905418396
1,1,0,0,0,0,1,1,0,0,1,1,0.2904881536960602
1,0,0,0,1,0,0,1,0,0,0,0,0.2824913263320923
0,1,0,1,0,0,1,0,1,0,0,0,0.12280385196208954
0,0,0,1,0,1,0,0,1,1,0,0,0.1617039442062378
0,0,1,1,0,0,1,1,1,0,1,1,0.14573773741722107
0,1,1,0,1,0,0,1,0,0,0,0,0.18416397273540497
1,0,1,1,1,0,1,1,1,0,1,0,0.31171298027038574
0,1,0,1,1,1,0,1,0,0,1,1,0.19399398565292358
0,1,0,1,0,0,0,0,1,0,0,1,0.12741787731647491
1,1,0,1,0,0,1,0,1,1,1,0,0.31761685013771057
1,1,1,1,1,0,0,1,1,1,0,1,0.34230560064315796
0,0,0,1,0,0,0,0,1,1,1,1,0.1771826446056366
1,1,0,0,0,1,0,1,1,0,0,0,0.3077043294906616
1,0,1,0,1,1,1,1,0,1,0,0,0.30227941274642944
1,0,0,0,0,1,0,1,0,0,0,0,0.28467223048210144
1,0,0,1,0,1,1,0,1,0,1,1,0.3073069453239441
1,0,1,1,1,1,1,1,0,1,1,1,0.30558645725250244
1,1,1,0,1,0,0,1,1,1,1,1,0.34564948081970215
0,1,1,1,1,1,1,1,1,1,0,0,0.22113485634326935
1,0,1,1,0,0,0,0,1,0,1,1,0.3143758475780487
1,1,0,0,0,0,0,0,1,0,1,0,0.3066989779472351
0,0,0,0,0,0,1,1,1,0,0,1,0.12476305663585663
1,0,0,0,0,0,0,1,0,0,0,0,0.2789847254753113
1,0,1,0,1,0,0,0,1,0,0,0,0.3165109157562256
1,1,1,0,1,1,0,1,1,1,0,1,0.3445735573768616
1,1,1,1,1,0,1,0,1,0,1,1,0.31380733847618103
1,1,1,1,0,1,0,1,0,0,1,1,0.3074212074279785
0,1,1,0,1,0,0,0,0,1,1,0,0.21046574413776398
0,1,0,1,1,1,1,1,0,1,1,0,0.2097371518611908
0,0,0,0,1,0,0,0,0,1,0,0,0.18421027064323425
0,0,0,0,0,0,1,0,1,1,1,1,0.17215397953987122
0,1,0,1,1,0,0,1,0,0,0,1,0.17974987626075745
0,0,1,1,0,0,0,0,1,1,0,0,0.16584381461143494
1,0,0,0,0,0,0,1,1,0,0,0,0.29938626289367676
0,1,1,0,1,1,1,1,1,1,1,0,0.21501150727272034
1,0,1,1,1,0,1,0,1,0,0,0,0.3110448718070984
0,1,0,0,0,1,1,1,0,0,0,0,0.07337266206741333
1,1,0,1,0,1,1,1,1,0,1,1,0.31491243839263916
0,1,0,0,0,1,0,1,1,0,0,0,0.12888890504837036
0,1,1,1,1,0,1,1,0,1,0,0,0.20123764872550964
1,1,1,1,1,1,0,0,1,0,1,0,0.32216715812683105
0,1,0,0,1,0,0,0,1,1,1,0,0.20707769691944122
0,0,0,0,0,0,1,1,0,1,0,0,0.1177254319190979
0,1,0,0,1,0,1,0,1,1,1,0,0.20293262600898743
0,1,1,0,0,0,1,0,1,1,1,0,0.17898400127887726
1,0,1,0,0,1,1,0,0,1,1,0,0.3079114556312561
0,0,1,1,0,0,0,1,0,0,0,0,0.05335570499300957
0,1,0,0,0,0,0,1,0,1,0,0,0.12476744502782822
0,0,1,1,1,0,0,0,1,0,1,0,0.17462469637393951
1,0,0,0,1,1,0,1,1,1,0,0,0.3314390778541565
1,1,1,0,1,0,1,0,1,0,1,0,0.31033605337142944
1,0,1,1,1,1,0,0,1,0,1,1,0.32193809747695923
1,1,1,0,0,1,1,0,0,0,0,1,0.28560227155685425
0,0,0,0,0,0,1,0,1,1,0,0,0.1556025892496109
0,1,1,0,0,1,0,1,0,1,0,0,0.13985398411750793
0,0,1,1,0,0,0,0,0,1,1,0,0.14615820348262787
0,1,1,1,1,0,0,1,1,1,0,1,0.22629764676094055
0,1,1,1,1,0,1,1,1,0,0,1,0.18549995124340057
1,0,1,0,1,1,0,1,1,1,1,1,0.3456007242202759
1,1,0,1,1,1,1,0,1,0,1,1,0.31232935190200806
1,0,0,0,0,0,1,0,1,0,0,1,0.29419612884521484
1,1,1,1,1,1,0,1,0,0,0,1,0.29979056119918823
1,1,0,0,0,1,0,0,0,1,0,1,0.30230388045310974
0,1,1,1,1,0,0,1,1,1,1,1,0.222990944981575
0,0,0,1,0,0,0,0,1,0,0,1,0.11766860634088516
1,1,1,0,1,1,1,0,0,1,1,1,0.30370399355888367
1,1,0,0,0,1,1,1,1,0,1,0,0.30832725763320923
0,1,1,0,0,0,1,0,1,1,0,1,0.1731175035238266
1,1,1,0,1,1,1,1,1,1,0,1,0.33554989099502563
0,0,1,0,1,0,0,0,0,0,0,1,0.17601744830608368
0,1,1,0,1,1,0,1,0,1,0,1,0.2109742909669876
1,0,1,1,1,1,1,1,0,1,0,1,0.30451974272727966
1,0,0,0,0,0,0,0,0,1,0,0,0.28955820202827454
0,0,1,0,1,1,1,0,1,1,1,0,0.20785267651081085
1,1,1,0,1,0,1,1,1,0,0,0,0.31799402832984924
0,0,0,1,0,0,0,1,0,0,0,1,0.0383697971701622
1,1,0,1,0,1,0,1,0,0,0,1,0.2912045121192932
0,1,0,1,0,0,1,1,0,0,0,0,0.06323426216840744
0,1,0,0,1,0,1,0,1,0,0,0,0.16927024722099304
1,1,1,1,0,1,0,1,0,1,1,1,0.3294070363044739
1,1,0,0,1,0,0,1,0,0,1,0,0.2943170964717865
1,0,0,1,0,0,0,1,1,0,0,1,0.30443087220191956
0,0,0,1,1,0,0,0,0,0,1,0,0.17629382014274597
1,1,0,1,1,0,0,0,1,0,0,0,0.31684982776641846
0,1,0,1,0,1,0,0,0,0,0,1,0.05675351619720459
1,1,0,1,1,0,0,1,0,1,1,0,0.30722635984420776
0,0,1,0,0,1,0,0,0,0,0,0,0.05251242592930794
0,0,1,1,1,1,0,1,0,0,0,0,0.18634121119976044
0,1,1,0,0,1,1,0,1,1,0,1,0.17842571437358856
1,1,0,1,0,1,1,0,0,1,0,1,0.2949267029762268
0,1,0,0,1,1,1,1,0,1,0,1,0.20078036189079285
0,1,0,1,1,1,0,1,1,1,0,0,0.2191404402256012
1,0,0,0,1,0,1,1,1,1,0,1,0.32351866364479065
1,1,0,0,1,0,0,1,1,0,1,0,0.3171510100364685
0,1,0,0,0,1,1,0,0,0,0,0,0.06537803262472153
1,1,1,0,0,1,0,0,1,1,0,0,0.3217599391937256
1,1,0,0,0,0,0,1,1,0,0,1,0.30689433217048645
1,1,0,0,1,0,1,0,0,0,0,1,0.28147003054618835
0,1,1,1,0,0,1,0,0,1,1,1,0.15504767000675201
1,0,0,1,1,1,0,0,0,1,0,0,0.29901373386383057
1,1,1,0,1,1,0,1,0,1,0,1,0.3143394887447357
0,0,0,1,0,1,0,0,0,1,0,0,0.11561106145381927
1,1,1,1,1,0,1,1,0,1,0,1,0.30367836356163025
1,1,1,0,0,0,0,0,1,0,1,1,0.3171420693397522
1,1,0,0,1,1,1,1,1,0,0,0,0.31596481800079346
0,0,1,1,0,0,0,0,1,0,1,1,0.1412639319896698
0,0,0,0,1,0,1,0,0,1,1,1,0.2000339776277542
1,1,1,0,0,1,1,1,1,0,0,1,0.31034383177757263
0,1,0,1,0,1,0,1,1,0,1,1,0.1500479280948639
1,1,1,0,1,0,0,1,1,1,0,0,0.3383353054523468
0,0,0,0,0,1,0,1,1,0,1,1,0.14154960215091705
0,1,1,0,0,0,0,0,0,0,1,0,0.08715406805276871
0,0,0,0,0,0,0,1,1,0,1,1,0.1358489990234375
1,0,1,0,0,1,1,0,1,1,1,1,0.3247630000114441
1,1,1,1,1,0,1,0,1,1,0,1,0.32990604639053345
1,1,1,0,0,1,1,0,1,1,0,1,0.3177192807197571
0,1,0,1,1,0,0,0,0,0,0,0,0.17246142029762268
0,0,0,1,1,1,1,1,0,0,0,0,0.1781637817621231
0,1,0,0,1,0,0,0,1,1,0,0,0.21130995452404022
0,0,0,0,0,1,1,0,0,1,1,1,0.1460527926683426
0,1,0,0,0,0,1,1,0,1,0,1,0.13158372044563293
0,0,0,0,0,1,1,1,1,0,1,1,0.14586125314235687
1,1,0,0,0,0,0,0,0,1,0,0,0.2937238812446594
1,0,0,0,1,1,0,0,0,0,0,0,0.2839767336845398
0,0,0,0,1,1,1,1,0,0,1,0,0.18626812100410461
0,1,1,1,1,1,1,0,0,1,1,1,0.2145267277956009
0,0,0,1,0,0,0,1,0,1,0,0,0.11697854846715927
1,0,0,1,0,0,1,0,0,0,0,1,0.2747931480407715
1,1,0,1,0,0,1,0,0,0,1,0,0.2824133038520813
0,0,1,1,0,1,1,0,1,0,0,0,0.13267751038074493
1,0,1,0,1,0,1,1,1,1,1,1,0.33277562260627747
0,1,1,1,0,0,1,1,0,1,0,0,0.1328246146440506
0,1,0,0,1,0,0,1,0,0,0,0,0.17464575171470642
0,0,0,1,1,1,0,0,1,0,1,0,0.17265379428863525
1,0,0,0,0,0,0,0,1,0,1,0,0.30336716771125793
1,1,1,0,1,0,1,0,1,1,0,0,0.325875848531723
1,1,1,0,1,0,0,1,0,1,1,1,0.3115742802619934
0,0,1,1,1,1,1,1,1,1,1,1,0.21530508995056152
0,0,0,0,0,1,0,1,1,1,1,0,0.17913441359996796
0,0,0,1,0,0,0,0,1,1,1,0,0.17245247960090637
1,1,0,0,1,0,1,1,0,0,1,1,0.28977400064468384
0,0,1,1,0,1,1,0,0,1,1,1,0.15392298996448517
1,1,0,0,0,1,1,0,0,0,1,0,0.2858542501926422
0,1,1,1,1,0,1,1,1,1,0,0,0.21843361854553223
1,1,0,1,1,1,0,0,0,1,0,1,0.3046751916408539
1,1,0,0,0,0,1,0,1,1,1,1,0.32178670167922974
0,0,1,1,0,0,0,0,0,0,0,1,0.05125487595796585
1,1,1,0,0,1,1,1,0,1,0,1,0.3047361373901367
0,0,1,1,1,1,0,1,1,0,1,0,0.18162402510643005
1,1,0,0,0,1,1,1,0,0,0,0,0.28296685218811035
0,0,1,1,0,0,0,0,1,1,1,0,0.1795395165681839
0,0,0,0,1,1,1,1,0,1,0,1,0.19567975401878357
0,0,0,0,1,0,0,0,0,1,0,1,0.18674346804618835
0,0,1,0,0,0,0,1,0,0,1,0,0.08269098401069641
0,0,0,1,0,0,1,0,0,0,0,0,0.042305976152420044
1,0,0,1,1,1,0,0,1,1,0,1,0.331115186214447
0,0,0,0,0,1,1,0,1,1,0,0,0.16205666959285736
0,0,1,1,0,0,0,0,1,0,1,0,0.13678587973117828
1,1,0,1,1,1,1,0,1,0,0,1,0.315674751996994
1,0,0,0,0,1,0,0,0,0,0,1,0.28307706117630005
0,0,1,1,0,1,1,1,1,1,0,1,0.1775853931903839
0,0,1,1,1,1,1,0,1,1,0,0,0.21373625099658966
1,0,0,1,1,1,0,0,1,1,0,0,0.3278455436229706
1,1,1,1,0,1,0,0,1,0,0,1,0.3131659924983978
0,1,1,1,0,1,1,1,1,0,1,1,0.15937212109565735
0,1,1,0,1,0,0,0,0,0,0,0,0.17997772991657257
1,0,1,0,0,1,0,0,0,1,1,1,0.31873825192451477
0,1,1,0,0,0,0,1,1,1,1,0,0.18927496671676636
1,1,1,1,0,0,1,1,1,1,0,1,0.31947943568229675
0,0,0,1,1,1,0,1,1,0,1,0,0.17618593573570251
1,0,0,0,0,1,0,0,1,0,0,1,0.30397728085517883
1,1,1,0,1,0,0,0,0,1,1,1,0.3072095513343811
0,1,1,1,0,1,1,1,1,1,0,0,0.17658135294914246
0,1,0,1,0,0,1,1,0,0,1,0,0.08972281962633133
1,1,0,1,1,0,1,1,1,1,1,1,0.3335639536380768
1,1,1,1,0,0,0,1,1,0,1,0,0.3179489076137543
1,1,0,1,0,0,1,0,0,1,0,0,0.287893146276474
0,0,1,0,0,1,0,0,1,0,0,1,0.13264654576778412
1,0,0,0,0,0,1,0,0,1,0,1,0.2864078879356384
1,1,0,1,1,0,0,0,0,0,0,0,0.28415191173553467
0,1,0,1,1,1,0,1,0,1,1,0,0.21301066875457764
1,1,1,1,0,1,1,1,0,0,0,1,0.2903784513473511
1,0,0,0,0,1,0,0,0,0,0,0,0.2802295684814453
0,0,1,1,1,1,1,0,0,0,1,1,0.1893734186887741
1,0,0,0,0,0,1,1,0,0,0,0,0.2750021815299988
0,0,0,0,1,0,1,1,1,0,0,0,0.17061950266361237
0,1,0,0,0,1,1,1,1,0,1,1,0.1525188386440277
1,0,0,1,1,1,0,0,1,0,0,0,0.31537729501724243
0,1,0,0,0,0,1,1,1,0,1,0,0.13916365802288055
0,0,0,1,1,0,0,1,0,0,1,0,0.18061953783035278
1,0,1,0,0,1,1,1,1,1,1,1,0.3288254141807556
1,1,0,0,1,1,0,1,1,1,1,1,0.34469884634017944
0,1,0,1,0,0,0,1,1,0,0,0,0.12575164437294006
1,0,1,1,0,1,0,0,1,1,0,0,0.3191090226173401
1,0,0,0,0,0,0,1,1,1,1,0,0.32343336939811707
0,0,1,1,1,1,0,1,0,0,0,1,0.18810823559761047
1,1,0,0,1,0,1,0,1,0,1,1,0.3087949752807617
0,0,1,1,1,1,0,1,1,0,0,0,0.18095679581165314
0,1,0,0,1,1,1,1,1,0,1,1,0.1853429526090622
