/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,1,0,1,0,0,0,1,1,0,0,0,80.48121643066406,0.5676257014274597
0,1,1,1,0,1,1,1,0,0,0,0,83.47805786132812,0.7267266511917114
1,0,0,0,0,0,0,0,0,0,0,1,261.72882080078125,2.070235013961792
1,1,0,1,0,0,0,1,1,0,1,0,261.3968811035156,2.1993401050567627
1,0,0,0,0,0,0,0,1,0,0,1,261.72882080078125,2.1233408451080322
1,0,1,0,0,1,1,0,1,0,0,1,260.0157775878906,2.082425117492676
1,1,0,1,0,1,1,1,1,0,1,0,261.3968811035156,2.191976308822632
1,1,1,0,1,0,1,0,0,0,1,0,259.2618713378906,2.065533399581909
1,1,0,0,1,0,0,1,1,0,0,1,264.06329345703125,2.1509158611297607
0,0,1,1,0,0,1,1,0,1,0,1,104.39627838134766,0.6398189663887024
0,1,0,1,0,0,1,0,0,0,0,1,85.12053680419922,0.6979680061340332
1,1,1,0,1,1,1,1,0,1,1,0,257.4945373535156,2.0931174755096436
1,1,0,0,0,1,1,1,1,1,1,0,260.156005859375,2.1202828884124756
1,1,0,0,0,1,1,1,1,1,1,1,263.9864196777344,2.157355785369873
0,1,0,1,1,1,1,0,1,0,0,0,80.48121643066406,0.6861541271209717
1,1,1,0,0,0,0,0,0,1,0,0,257.1016540527344,2.0679776668548584
0,1,1,0,1,1,0,1,0,1,1,1,98.03497314453125,0.6345064640045166
0,0,1,1,0,1,1,1,1,0,0,1,77.8515396118164,0.6448780298233032
0,0,1,0,1,0,1,1,1,0,0,0,32.66175079345703,0.5504148602485657
0,0,0,0,1,1,0,0,0,1,0,0,56.10223388671875,0.26646023988723755
1,0,1,1,0,1,1,1,1,1,0,1,257.87835693359375,2.106523036956787
0,1,0,1,0,0,1,1,1,0,1,1,99.93988800048828,0.8131213188171387
0,1,0,0,1,0,0,0,0,1,0,1,86.76036071777344,0.5493661761283875
0,1,1,1,0,0,1,1,1,1,1,0,115.83565521240234,0.7910155057907104
1,0,0,1,0,1,0,0,0,1,0,1,258.0232849121094,2.072723865509033
0,1,0,0,1,0,1,0,1,0,1,0,62.12156295776367,0.6610875129699707
1,1,0,1,1,0,0,0,0,0,1,1,264.56890869140625,2.139404058456421
0,0,1,1,1,1,0,1,0,1,0,1,104.39627838134766,0.5518429279327393
0,0,0,1,1,0,1,1,1,0,0,1,75.21026611328125,0.6448780298233032
0,0,0,0,1,0,1,0,0,0,0,1,69.31320190429688,0.507256269454956
0,0,1,0,0,1,0,0,0,0,0,0,31.5480899810791,0.0
