/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,1,1,1,0,1,1,0,0,0,1,1,0.0005895219510421157,7.478483894374222e-05
1,0,1,0,0,0,1,0,1,0,1,0,0.0025478429161012173,0.0002487626043148339
1,1,0,0,1,0,0,1,0,1,1,0,0.002726974431425333,0.0002490976476110518
1,0,0,0,0,0,0,1,1,1,0,1,0.002677157986909151,0.0002544415765441954
0,1,0,1,0,0,1,0,0,1,1,1,0.0006419570418074727,7.814659329596907e-05
0,0,0,1,0,1,0,0,0,1,1,0,0.0004565680865198374,3.551364716258831e-05
0,1,1,0,1,0,1,1,1,1,0,1,0.0007797728758305311,8.077979146037251e-05
0,0,0,0,0,0,1,0,1,0,0,1,0.00038270774530246854,5.5862161389086396e-05
1,1,1,0,1,1,1,1,1,0,0,0,0.002668753731995821,0.0002504786243662238
1,0,0,0,1,1,1,0,1,1,0,0,0.002666147192940116,0.000250833312748
0,1,1,1,0,0,1,1,1,1,0,0,0.0005459777312353253,7.794547855155542e-05
0,0,1,1,1,1,0,0,0,0,1,0,0.0006971995462663472,2.7497870178194717e-05
0,1,0,0,0,0,1,1,1,0,0,0,0.000298108730930835,7.015620940364897e-05
0,1,0,1,0,0,1,0,0,1,1,0,0.0005300081102177501,7.116980123100802e-05
0,0,1,0,0,1,0,0,0,0,1,0,0.00023774239525664598,1.576713657414075e-05
1,0,0,1,1,0,0,1,1,0,0,0,0.0026729090604931116,0.0002513885556254536
1,0,0,0,0,1,1,1,0,1,1,0,0.002613415941596031,0.0002528150216676295
0,1,0,1,0,0,0,0,1,1,1,1,0.0006419570418074727,7.022051431704313e-05
0,0,1,0,1,1,1,1,1,0,1,0,0.0005994716775603592,5.665508797392249e-05
1,0,1,0,1,1,1,0,0,1,0,1,0.002753462176769972,0.0002537876716814935
0,0,1,0,1,0,0,0,1,0,1,1,0.000684282393194735,4.04293678002432e-05
0,1,1,0,1,1,0,1,1,0,0,0,0.0006489616353064775,5.643942131428048e-05
1,1,1,0,0,1,1,1,0,0,1,0,0.0025765877217054367,0.0002501454728189856
1,0,0,1,1,0,1,1,1,0,1,1,0.0027721324004232883,0.00025749608175829053
1,1,1,0,0,1,1,0,0,1,0,1,0.0027118870057165623,0.0002552602090872824
1,1,0,1,0,0,0,0,0,0,1,1,0.0027253555599600077,0.0002513655344955623
0,0,1,1,1,1,0,1,1,1,0,1,0.0008000388625077903,5.7694658607942984e-05
1,1,1,0,0,0,0,1,1,0,1,0,0.0025765681639313698,0.0002488707541488111
1,0,0,0,0,0,1,1,1,1,0,1,0.002677157986909151,0.00025634319172240794
1,0,0,0,0,1,0,1,0,1,1,0,0.002613415941596031,0.0002486137382220477
0,0,0,1,0,0,0,1,1,0,0,1,0.0004687451873905957,5.167045310372487e-05
1,0,1,1,1,1,1,1,0,1,1,0,0.002647420857101679,0.00025144655955955386
1,0,1,0,1,1,0,1,1,0,1,1,0.0027075395919382572,0.00025115208700299263
0,1,0,1,1,1,0,0,0,0,0,1,0.0007691160426475108,5.929258622927591e-05
0,1,0,0,0,0,0,1,1,0,0,0,0.000298108730930835,5.643942131428048e-05
1,1,0,1,0,0,0,0,0,1,1,0,0.002592674223706126,0.00024637317983433604
1,1,0,0,1,1,1,0,1,0,0,0,0.002668518340215087,0.0002488965692464262
0,0,1,0,0,1,0,1,0,0,0,1,0.00041074311593547463,4.036893369629979e-05
0,1,0,0,0,0,1,0,1,1,0,0,0.00041447783587500453,6.97853829478845e-05
