/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
1,1,0,1,0,1,1,1,1,0,1,0,30.47873306274414,11.645614624023438
1,1,1,0,1,0,1,0,0,0,1,0,29.729700088500977,12.019747734069824
1,1,0,0,1,0,0,1,1,0,0,1,29.63202476501465,11.910748481750488
0,0,1,1,0,0,1,1,0,1,0,1,42.43484878540039,21.65227508544922
0,1,0,1,0,0,1,0,0,0,0,1,42.34709930419922,21.253416061401367
1,1,1,0,1,1,1,1,0,1,1,0,29.519521713256836,11.723230361938477
1,1,0,0,0,1,1,1,1,1,1,0,30.4410457611084,11.63201904296875
1,1,0,0,0,1,1,1,1,1,1,1,30.2460994720459,11.468177795410156
0,1,0,1,1,1,1,0,1,0,0,0,38.322181701660156,21.565553665161133
1,1,1,0,0,0,0,0,0,1,0,0,30.498525619506836,12.232210159301758
0,1,1,0,1,1,0,1,0,1,1,1,37.502811431884766,21.62790298461914
0,0,1,1,0,1,1,1,1,0,0,1,43.904624938964844,21.750545501708984
0,0,1,0,1,0,1,1,1,0,0,0,40.791568756103516,23.4849853515625
0,0,0,0,1,1,0,0,0,1,0,0,39.59300994873047,31.48613929748535
1,0,1,1,0,1,1,1,1,1,0,1,30.55678939819336,11.788076400756836
0,1,0,1,0,0,1,1,1,0,1,1,41.88996124267578,20.043933868408203
0,1,0,0,1,0,0,0,0,1,0,1,38.092323303222656,22.97736930847168
0,1,1,1,0,0,1,1,1,1,1,0,42.140113830566406,20.351987838745117
1,0,0,1,0,1,0,0,0,1,0,1,30.57442283630371,12.41112995147705
0,1,0,0,1,0,1,0,1,0,1,0,39.156925201416016,21.992462158203125
1,1,0,1,1,0,0,0,0,0,1,1,29.44065284729004,12.053750991821289
0,0,1,1,1,1,0,1,0,1,0,1,37.82413101196289,23.751117706298828
0,0,0,1,1,0,1,1,1,0,0,1,38.731651306152344,21.750545501708984
0,0,0,0,1,0,1,0,0,0,0,1,39.730098724365234,24.258710861206055
0,0,1,0,0,1,0,0,0,0,0,0,56.9420280456543,174.04202270507812
1,1,1,1,1,0,1,1,1,1,0,0,29.596508026123047,11.674154281616211
1,0,1,0,1,1,0,1,0,1,0,1,29.624399185180664,12.179513931274414
0,1,1,1,1,1,1,0,0,0,0,0,38.10218811035156,22.15175437927246
0,1,0,0,1,0,1,1,0,0,0,0,39.48524856567383,21.983957290649414
1,1,0,0,0,0,1,0,0,1,1,1,30.269458770751953,11.689244270324707
1,1,0,1,0,0,1,1,0,0,1,0,30.507122039794922,11.734134674072266
1,0,0,0,0,0,1,1,1,1,1,1,30.43120765686035,11.711176872253418
1,0,1,1,0,1,0,0,1,1,0,1,30.55678939819336,12.247136116027832
1,0,0,1,1,1,0,1,0,1,0,1,29.695873260498047,12.206767082214355
0,1,1,0,1,0,0,0,1,1,0,1,37.96110916137695,22.20301055908203
0,0,0,1,1,1,0,0,1,1,0,0,38.60028076171875,26.483211517333984
1,0,0,1,0,0,0,1,1,1,0,0,30.789358139038086,12.23473072052002
0,1,0,1,1,1,0,0,0,1,1,1,37.23499298095703,22.11907196044922
0,1,1,0,1,1,0,1,1,1,0,0,38.3782958984375,22.36534309387207
1,1,0,0,0,1,0,1,1,1,0,0,30.486255645751953,11.917787551879883
0,1,0,0,1,1,1,1,1,0,1,1,38.41182327270508,20.482654571533203
0,1,0,1,0,1,1,0,0,0,0,0,43.92616271972656,22.15175437927246
0,1,1,1,0,0,0,0,1,1,1,0,42.140113830566406,22.474390029907227
1,0,0,0,1,0,1,1,1,0,0,0,29.975234985351562,12.0839204788208
1,0,0,1,0,0,0,0,1,0,1,1,30.519939422607422,12.214561462402344
0,1,1,1,0,1,1,0,0,0,1,1,41.570396423339844,21.083242416381836
1,0,1,0,0,0,1,0,1,0,1,0,30.923837661743164,12.199840545654297
1,1,0,0,1,0,0,1,0,1,1,0,29.554759979248047,12.049694061279297
1,0,0,0,0,0,0,1,1,1,0,1,30.517589569091797,12.026151657104492
0,1,0,1,0,0,1,0,0,1,1,1,40.94640350341797,20.642528533935547
0,0,0,1,0,1,0,0,0,1,1,0,44.331634521484375,27.59238052368164
0,1,1,0,1,0,1,1,1,1,0,1,37.96110916137695,20.224666595458984
0,0,0,0,0,0,1,0,1,0,0,1,46.803733825683594,23.45083236694336
1,1,1,0,1,1,1,1,1,0,0,0,29.715801239013672,11.814255714416504
1,0,0,0,1,1,1,0,1,1,0,0,29.78623390197754,12.081583023071289
0,1,1,1,0,0,1,1,1,1,0,0,42.36978530883789,20.47482681274414
0,0,1,1,1,1,0,0,0,0,1,0,38.72722244262695,29.805551528930664
0,1,0,0,0,0,1,1,1,0,0,0,46.461612701416016,21.463394165039062
0,1,0,1,0,0,1,0,0,1,1,0,42.414894104003906,21.447124481201172
0,0,1,0,0,1,0,0,0,0,1,0,49.73326873779297,34.47500991821289
1,0,0,1,1,0,0,1,1,0,0,0,29.806243896484375,12.274423599243164
1,0,0,0,0,1,1,1,0,1,1,0,30.64859962463379,11.965617179870605
0,1,0,1,0,0,0,0,1,1,1,1,40.94640350341797,21.48038673400879
0,0,1,0,1,1,1,1,1,0,1,0,39.87141799926758,23.097875595092773
1,0,1,0,1,1,1,0,0,1,0,1,29.624399185180664,11.992071151733398
0,0,1,0,1,0,0,0,1,0,1,1,39.17776107788086,26.34295082092285
0,1,1,0,1,1,0,1,1,0,0,0,39.029502868652344,23.14244270324707
1,1,1,0,0,1,1,1,0,0,1,0,30.65265464782715,11.873331069946289
1,0,0,1,1,0,1,1,1,0,1,1,29.619709014892578,11.739316940307617
1,1,1,0,0,1,1,0,0,1,0,1,30.291767120361328,11.70643424987793
1,1,0,1,0,0,0,0,0,0,1,1,30.320398330688477,12.053750991821289
0,0,1,1,1,1,0,1,1,1,0,1,37.82413101196289,23.027355194091797
1,1,1,0,0,0,0,1,1,0,1,0,30.681377410888672,12.060018539428711
1,0,0,0,0,0,1,1,1,1,0,1,30.517589569091797,11.739253997802734
1,0,0,0,0,1,0,1,0,1,1,0,30.64859962463379,12.334646224975586
0,0,0,1,0,0,0,1,1,0,0,1,44.53959655761719,23.966976165771484
1,0,1,1,1,1,1,1,0,1,1,0,29.730566024780273,11.993460655212402
1,0,1,0,1,1,0,1,1,0,1,1,29.795665740966797,12.178982734680176
