/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0,output1
1,0,1,1,0,0,0,0,1,1,0,1,170719.40625,75441.0390625
1,1,0,1,0,1,1,0,0,1,1,1,162832.171875,84567.546875
1,1,0,0,1,0,1,1,0,0,1,0,156058.515625,88459.0703125
0,0,1,1,0,1,1,1,1,1,0,1,75097.78125,47456.65234375
0,1,1,1,1,0,0,0,1,1,0,0,93010.4140625,39807.875
0,0,1,1,1,1,1,1,1,1,1,0,87766.578125,50512.21484375
1,1,0,0,0,0,0,1,1,0,1,0,154203.765625,81818.7109375
0,0,1,0,1,0,1,0,1,0,1,1,50281.7734375,34466.078125
0,1,1,0,0,1,1,0,0,0,0,1,56420.38671875,39819.23046875
1,1,1,0,1,1,1,0,0,0,1,0,161937.0625,84989.4921875
1,1,1,0,1,1,1,0,0,1,0,0,174647.109375,87237.328125
0,1,0,0,1,1,0,0,1,0,1,1,60010.66796875,32059.16796875
1,0,1,1,0,1,0,0,1,0,1,0,157698.8125,72983.3515625
0,0,0,1,0,0,1,1,0,0,0,0,15128.4375,34353.19921875
0,0,0,1,0,0,0,0,0,0,0,0,15128.4375,0.0
0,0,1,1,0,0,1,0,1,0,1,0,48846.28515625,34038.8046875
0,0,0,1,1,0,0,1,1,0,0,1,30885.06640625,24229.873046875
1,1,1,0,1,0,0,1,1,0,1,1,160717.796875,81756.0234375
1,1,1,0,0,0,1,0,0,1,1,0,165110.21875,84574.5
1,0,1,1,1,0,1,0,1,0,0,0,156815.453125,78683.234375
1,0,1,1,0,1,0,0,0,0,0,0,155345.3125,70072.84375
1,0,1,1,1,1,1,0,1,0,1,0,159459.046875,79951.703125
0,0,0,1,1,0,0,0,1,0,1,1,44973.7734375,19858.85546875
1,1,1,0,1,0,1,1,0,1,1,1,166815.8125,87964.5078125
0,1,1,0,1,0,0,1,0,1,0,1,89575.4921875,44107.5625
1,1,1,0,1,0,0,1,1,0,1,0,161544.296875,81818.7109375
0,0,0,1,1,1,1,1,1,1,0,0,70709.703125,47580.328125
0,0,0,1,0,0,1,1,1,0,1,1,40646.40625,40461.3046875
1,0,0,1,1,1,0,0,1,0,0,0,150283.140625,71497.96875
0,0,1,1,0,0,0,0,0,0,0,0,28525.45703125,0.0
0,1,0,0,1,1,0,1,0,1,1,0,89628.3046875,47052.49609375
0,1,1,0,0,0,0,0,1,1,1,0,92983.609375,42932.5859375
0,0,1,0,0,0,1,0,1,0,1,1,45954.40234375,34466.078125
0,0,0,1,1,0,1,1,0,0,1,1,44973.7734375,39235.44921875
1,1,1,0,0,0,0,1,0,1,1,1,165164.125,80783.703125
1,0,0,0,1,0,1,0,0,1,0,1,162099.546875,81099.796875
0,0,1,0,0,1,0,1,0,0,1,1,47364.4921875,26375.67578125
1,0,1,1,1,0,1,1,1,0,0,0,156815.453125,82248.125
0,0,1,0,1,1,1,1,0,0,0,1,40534.0546875,35299.2265625
1,0,1,1,1,0,0,1,1,0,0,1,156978.953125,75440.8359375
0,0,1,0,1,0,0,0,0,1,1,1,83269.109375,31681.65234375
1,0,0,0,1,1,0,0,1,0,0,0,146893.59375,71497.96875
1,1,1,0,0,0,1,0,0,1,1,1,165164.125,84567.546875
1,0,0,1,0,0,1,1,0,1,1,0,156163.859375,82205.234375
1,1,0,1,1,0,1,0,0,0,1,1,157967.71875,84887.3984375
1,0,1,0,1,1,0,0,1,1,1,1,160925.953125,73018.796875
1,1,0,0,1,0,1,1,1,0,1,1,155314.421875,88963.671875
0,0,0,0,0,1,1,0,0,0,1,1,35657.6015625,32841.328125
1,0,1,0,0,1,0,0,1,0,0,0,151848.296875,71497.96875
1,1,1,1,1,1,0,0,0,1,1,0,170201.703125,77150.46875
1,0,0,1,1,1,1,1,1,0,0,0,150283.140625,82248.125
1,0,1,1,0,0,0,1,1,0,1,1,156302.28125,76530.109375
1,1,1,0,1,1,1,1,0,1,0,1,175559.5625,90491.1796875
1,1,1,1,1,1,0,0,0,0,0,1,163575.96875,76057.6015625
0,1,1,0,0,1,0,0,1,1,0,0,87107.921875,39807.875
1,0,0,1,0,1,1,0,0,1,0,1,164398.484375,81099.796875
0,0,0,0,0,0,1,1,0,0,0,1,14915.7841796875,35299.2265625
1,1,1,0,1,0,0,0,0,0,1,0,161544.296875,77172.859375
1,0,1,1,0,1,0,1,1,1,1,1,163095.03125,76582.4453125
0,0,0,1,0,1,0,1,1,0,0,0,17976.255859375,22746.89453125
1,0,1,0,0,0,1,0,0,0,1,1,152814.828125,78922.171875
1,0,0,1,0,0,0,1,0,0,1,1,149802.46875,75443.34375
0,0,0,0,1,0,0,1,0,1,1,0,73254.8515625,38529.4921875
0,1,0,0,0,1,1,1,1,0,1,0,54087.57421875,49203.37109375
1,0,1,0,0,1,1,0,1,0,0,0,151848.296875,78683.234375
1,1,0,0,0,1,0,1,0,1,0,0,167342.25,83544.5859375
0,0,0,0,1,1,0,0,1,1,0,1,64014.90625,29537.599609375
0,0,0,0,0,0,0,1,0,0,1,1,34247.5234375,26375.67578125
0,0,1,1,0,1,0,1,0,1,1,1,85084.2578125,39029.2890625
1,0,0,1,1,1,0,1,1,1,0,1,165874.46875,79021.5859375
0,0,0,1,1,1,0,0,1,1,1,1,79886.171875,34215.35546875
1,0,1,1,1,0,0,1,1,0,1,0,159068.25,76672.7109375
0,1,0,0,1,0,1,0,1,1,1,1,90106.375,54133.75
0,0,1,1,0,1,0,0,1,0,1,1,51685.0234375,19858.85546875
1,0,1,1,0,0,1,0,1,0,0,0,154900.15625,78683.234375
1,1,0,1,0,1,0,0,1,0,0,1,155947.46875,77250.4375
0,0,0,0,0,0,1,0,0,1,1,0,69965.3515625,43931.90625
1,1,1,1,0,1,0,1,1,1,0,1,177078.0,84356.203125
1,0,0,0,0,1,1,1,1,0,0,1,145349.03125,82285.3671875
1,1,1,1,0,0,1,0,1,0,0,0,161166.84375,84635.96875
0,0,1,0,1,1,1,1,0,0,0,0,35492.4609375,34353.19921875
0,1,1,0,1,0,0,0,1,0,1,1,66584.6953125,32059.16796875
1,0,0,1,1,0,0,1,1,1,0,0,164781.71875,79145.6640625
1,0,0,1,0,0,0,1,1,0,0,0,147922.6875,75335.65625
0,1,0,0,0,0,1,1,1,0,1,0,53055.6875,49203.37109375
0,0,0,1,0,0,1,1,1,1,1,1,75977.9375,50876.4609375
1,1,0,0,1,1,0,0,1,1,1,1,161610.46875,78275.9453125
1,1,1,1,0,0,1,1,0,0,1,1,161823.578125,88339.4921875
0,1,0,1,1,0,1,0,1,0,0,1,54488.8046875,41166.5546875
1,1,1,1,1,0,0,0,0,1,1,0,169866.65625,77150.46875
1,0,0,0,0,1,1,0,1,1,0,0,160041.875,82087.296875
0,0,1,0,0,0,0,1,1,1,0,1,69902.2734375,36792.8359375
1,0,1,1,1,0,0,0,0,1,0,0,171446.84375,74245.8828125
0,0,1,1,0,1,1,1,0,0,1,0,50287.6640625,38915.2265625
1,0,0,0,0,1,0,0,1,0,0,1,145349.03125,71636.640625
1,1,1,1,0,0,0,1,0,1,1,0,168248.65625,80748.3984375
1,1,1,0,1,0,1,0,0,1,1,1,166815.8125,84567.546875
1,1,1,0,1,1,1,0,0,0,0,1,160790.609375,83966.71875
1,1,0,1,0,0,0,0,1,1,1,0,162421.546875,78239.78125
1,0,0,1,0,0,1,1,1,1,1,1,156342.6875,82923.6875
0,1,1,1,1,0,0,1,1,1,1,0,99153.9453125,48397.74609375
0,0,1,0,1,0,1,1,0,1,0,1,73767.59375,46259.375
0,0,0,0,1,0,0,0,1,0,0,0,9394.2109375,11071.1337890625
1,0,0,0,1,1,1,1,1,0,0,1,147175.921875,82285.3671875
0,0,0,1,0,0,1,1,1,0,0,1,24669.166015625,36739.3203125
0,1,0,0,0,0,1,1,1,1,0,1,77937.4453125,55730.9453125
0,1,1,1,0,0,0,0,1,0,1,0,63737.61328125,31409.94921875
1,0,1,1,1,0,0,0,0,0,1,0,159068.25,71628.765625
1,1,0,1,1,1,1,0,1,0,0,0,157598.21875,84635.96875
0,0,1,0,1,1,1,1,1,0,0,0,35492.4609375,35805.296875
1,0,1,0,1,1,1,1,1,0,0,0,153763.578125,82248.125
0,1,0,0,0,0,1,0,1,0,0,1,46517.390625,41166.5546875
1,1,1,1,0,1,1,0,1,1,0,1,177078.0,87818.421875
0,1,1,0,1,0,0,1,1,0,1,0,65219.6640625,37940.42578125
1,0,1,0,1,0,1,1,0,1,0,1,168534.65625,84652.4296875
1,0,0,0,0,0,0,1,0,1,1,1,152850.546875,75546.953125
1,1,1,0,0,1,1,1,0,1,1,1,165493.21875,87964.5078125
1,1,0,0,0,0,1,1,0,0,0,1,152800.234375,87488.96875
0,1,1,0,0,1,0,1,1,0,0,0,53228.7890625,34552.24609375
1,1,1,0,1,0,1,0,1,0,0,1,160373.515625,84701.5703125
1,1,1,1,0,0,0,1,1,0,1,1,161823.578125,81756.0234375
0,1,1,1,0,1,0,1,1,0,0,1,59043.03125,35604.14453125
1,0,0,0,0,1,1,0,0,1,0,1,160971.84375,81099.796875
0,1,0,1,0,1,1,1,0,1,1,0,89585.734375,57559.5078125
1,1,0,1,0,1,0,0,0,1,1,1,162832.171875,77203.5078125
0,1,1,0,1,1,1,1,1,1,0,1,90369.984375,55730.9453125
0,1,0,1,0,0,0,0,1,1,1,0,88911.34375,42932.5859375
1,0,1,0,1,0,1,0,0,0,0,0,153318.4375,77788.7890625
1,1,1,1,0,0,0,1,0,0,0,0,161166.84375,79760.828125
1,1,1,0,0,0,1,1,0,0,1,1,158966.4375,88339.4921875
0,0,0,0,0,1,1,0,0,1,1,0,70787.828125,43931.90625
1,1,0,1,0,1,1,0,0,0,0,1,155947.46875,83966.71875
0,1,1,1,1,1,1,1,0,0,0,0,61257.2578125,44975.828125
0,1,0,0,1,1,0,0,1,1,1,0,89628.3046875,42932.5859375
0,1,1,1,1,1,1,1,0,1,1,0,99828.34375,57559.5078125
0,1,0,0,1,1,1,0,1,1,1,0,89628.3046875,53688.125
0,0,1,0,1,1,1,0,1,0,0,1,40534.0546875,30121.880859375
1,0,0,1,0,0,1,1,0,1,0,1,164050.1875,84652.4296875
1,1,0,0,1,1,1,0,0,1,0,1,169925.625,87129.03125
0,0,1,0,1,0,1,0,1,1,1,1,83269.109375,45727.5
1,0,1,1,0,1,1,0,1,0,0,1,155582.296875,78751.40625
1,0,0,0,0,0,0,0,1,1,0,0,159678.34375,75544.1875
1,0,1,1,1,0,1,1,1,0,1,1,157960.375,83242.15625
1,0,0,0,1,0,0,0,0,1,1,1,154342.53125,71764.3828125
1,0,0,1,1,0,0,1,0,0,1,0,152509.65625,75603.953125
0,0,1,1,0,0,1,1,1,0,1,1,50274.9453125,40461.3046875
1,1,1,1,1,0,1,0,1,0,1,1,163574.921875,85641.7890625
0,1,0,0,1,1,1,1,1,1,1,1,90778.5234375,58773.3984375
0,0,0,0,1,1,1,1,0,0,0,0,12242.0302734375,34353.19921875
0,0,1,0,0,0,1,1,0,0,1,0,44283.796875,38915.2265625
0,1,1,1,1,1,1,0,0,1,0,0,93823.3046875,49779.96484375
1,0,0,1,0,0,1,1,1,0,0,1,148336.453125,82285.3671875
1,0,1,1,1,1,1,0,1,1,0,0,171810.359375,82087.296875
1,0,0,1,0,1,0,0,0,0,1,0,151140.234375,71628.765625
1,1,1,0,1,0,0,1,0,1,1,1,166815.8125,80783.703125
1,0,1,0,1,0,1,1,1,0,0,1,153524.515625,82285.3671875
1,0,1,0,0,1,1,0,0,0,1,1,153202.25,78922.171875
1,1,0,1,1,0,1,1,0,0,1,1,157967.71875,88339.4921875
0,1,1,1,1,0,1,0,0,1,0,1,92319.59375,49699.375
1,0,0,0,0,1,1,1,0,0,0,0,144978.296875,81518.859375
1,1,1,0,0,1,1,1,1,0,1,0,160082.328125,89013.078125
0,1,1,1,1,0,1,1,1,1,1,1,100103.296875,58773.3984375
0,0,0,0,1,1,0,0,1,1,1,0,74077.328125,33531.6484375
0,0,0,1,1,1,0,1,1,1,1,1,79886.171875,40696.99609375
0,1,0,1,0,0,1,1,0,1,1,1,90061.171875,57987.55078125
1,0,1,0,0,1,1,1,1,0,0,1,152127.890625,82285.3671875
0,0,0,0,0,0,1,1,0,1,1,0,69965.3515625,49499.3671875
1,0,0,0,0,0,1,1,1,0,1,0,147212.625,83394.75
0,0,1,1,1,1,1,0,0,0,0,0,40767.4921875,26907.787109375
1,0,1,1,0,1,0,0,1,0,0,1,155582.296875,71636.640625
0,1,0,1,0,1,0,1,1,1,0,0,82399.453125,45627.9765625
1,0,0,0,1,1,0,0,0,1,1,1,154645.3125,71764.3828125
1,0,0,0,0,0,1,0,1,1,0,0,159678.34375,82087.296875
0,0,1,0,1,1,1,0,1,0,1,0,50389.7109375,34038.8046875
1,0,1,0,1,1,1,0,1,0,0,0,153763.578125,78683.234375
1,0,1,1,1,0,1,0,1,1,0,1,172195.421875,81944.21875
1,0,0,1,0,1,1,0,1,1,1,1,156645.46875,79563.34375
0,0,0,0,1,0,0,1,1,0,1,1,38574.8828125,28452.552734375
1,0,0,0,0,1,0,1,1,0,0,1,145349.03125,75440.8359375
0,1,0,1,1,0,1,1,0,0,0,0,51585.85546875,44975.828125
1,0,0,1,1,1,1,0,1,1,1,1,158137.40625,79563.34375
0,0,0,1,1,1,0,1,0,0,1,0,44954.8359375,25765.07421875
0,1,1,0,0,0,1,1,0,1,0,0,86295.0234375,54935.34375
0,0,0,0,1,0,1,0,1,1,1,1,74235.4921875,45727.5
1,0,0,1,0,1,1,0,0,0,0,1,148766.703125,77852.7890625
1,0,1,0,1,1,1,1,1,1,1,1,160925.953125,82923.6875
0,0,1,0,0,0,0,0,0,1,0,0,70847.328125,26179.82421875
0,0,1,1,0,0,0,0,0,1,1,1,84284.359375,31681.65234375
1,1,0,0,1,1,1,1,1,0,0,1,155142.453125,88093.1171875
1,1,0,1,1,0,0,1,1,1,1,1,164154.78125,81680.6796875
1,0,0,1,1,1,1,1,1,0,1,1,151847.96875,83242.15625
1,0,0,1,1,1,1,0,1,0,1,0,152900.46875,79951.703125
0,1,1,1,0,1,0,1,0,0,1,0,64769.5078125,36418.70703125
1,1,0,1,0,1,1,1,1,0,0,0,155619.03125,88040.671875
1,0,1,1,1,1,1,0,1,1,1,1,164586.984375,79563.34375
1,0,1,1,1,1,1,0,1,0,1,1,158347.796875,79798.6796875
1,0,1,1,0,0,1,0,1,1,0,0,169920.921875,82087.296875
1,0,1,1,1,1,0,0,1,1,1,0,164612.640625,72927.9140625
0,0,0,1,0,1,0,1,0,0,1,0,40290.3046875,25765.07421875
0,0,0,0,1,1,0,1,0,0,1,1,39984.96875,26375.67578125
1,1,1,0,0,1,1,1,0,1,0,1,173963.25,90491.1796875
0,0,1,1,1,1,0,1,1,1,1,0,87766.578125,40219.9921875
1,0,1,1,0,0,0,1,1,1,0,1,170719.40625,79021.5859375
0,1,0,1,1,0,1,0,0,0,0,0,51585.85546875,39004.078125
1,0,1,1,1,0,1,1,0,1,0,1,172195.421875,84652.4296875
1,0,1,1,0,0,1,1,0,0,1,0,157307.984375,82731.546875
1,1,1,1,1,1,1,1,0,1,1,0,170201.703125,87994.3203125
1,0,0,0,0,1,1,1,1,1,0,0,160041.875,85490.015625
1,1,0,0,0,0,0,0,0,1,1,0,159476.75,77150.46875
0,1,0,1,1,1,0,1,0,1,0,1,85521.0703125,44107.5625
0,1,0,0,0,1,1,0,1,0,0,0,44114.97265625,40356.15625
1,1,1,1,1,0,0,1,1,0,0,1,163158.859375,80839.875
1,1,0,0,0,0,1,1,1,0,1,0,154203.765625,89013.078125
0,1,1,0,0,0,1,0,1,1,0,0,86295.0234375,50915.00390625
0,0,1,0,1,0,0,1,1,0,1,1,50281.7734375,28452.552734375
0,0,1,0,0,0,0,1,1,0,0,0,23250.431640625,22746.89453125
0,1,1,0,0,1,0,0,1,0,1,1,63460.8515625,32059.16796875
0,1,0,0,1,0,0,0,0,1,1,0,88953.90625,41161.6328125
1,0,1,0,1,0,0,0,0,0,1,1,154472.90625,71499.375
1,0,1,1,1,1,0,1,1,0,0,0,157260.625,75335.65625
1,1,1,1,1,0,1,0,1,0,0,1,163158.859375,84701.5703125
1,1,1,0,1,0,0,0,0,0,0,1,160373.515625,76057.6015625
1,0,1,0,1,0,0,0,1,1,0,1,168534.65625,75441.0390625
0,0,0,0,1,0,1,1,0,0,1,1,38574.8828125,39235.44921875
1,1,1,0,1,1,1,1,0,0,1,1,161116.296875,88339.4921875
0,1,1,1,0,1,0,1,1,1,1,0,96584.546875,48397.74609375
0,1,0,0,0,1,0,1,0,1,1,0,86384.515625,47052.49609375
1,1,1,1,0,0,1,1,1,0,0,1,161233.75,88093.1171875
0,0,1,1,0,0,1,0,0,1,1,0,83654.59375,43931.90625
1,1,0,0,1,0,0,0,1,0,0,1,154725.34375,77250.4375
1,0,0,0,0,1,1,1,1,0,1,0,147603.421875,83394.75
0,1,0,0,0,1,0,0,1,1,0,0,79155.3828125,39807.875
0,1,1,0,0,0,1,1,0,1,1,0,92983.609375,57559.5078125
0,0,1,1,0,0,1,1,1,0,0,0,28525.45703125,35805.296875
0,0,1,1,1,0,0,1,0,1,0,0,79325.796875,34903.64453125
0,1,0,1,1,0,1,1,0,1,0,0,85446.296875,54935.34375
0,0,1,1,1,0,1,1,0,0,1,0,53510.8203125,38915.2265625
1,0,0,1,0,1,1,1,0,1,0,0,163619.3125,84772.5078125
1,0,0,1,1,1,0,1,1,1,1,1,158137.40625,76582.4453125
0,1,0,0,0,0,1,1,0,0,1,1,54811.6015625,48629.421875
1,0,1,1,1,1,0,0,0,1,1,1,164586.984375,71764.3828125
0,0,1,0,1,1,0,0,0,0,1,1,51691.85546875,16041.501953125
1,0,0,1,1,0,1,0,0,1,0,1,165526.1875,81099.796875
0,0,1,1,0,0,1,1,1,0,1,0,48846.28515625,40106.4296875
1,0,1,0,1,0,1,0,1,1,1,0,160636.796875,79507.7734375
0,0,1,1,0,1,1,0,0,0,1,0,50287.6640625,32436.19140625
1,1,0,1,1,1,1,1,1,0,1,1,158366.25,88963.671875
1,1,0,0,0,1,0,1,0,1,1,0,159811.8125,80748.3984375
0,1,0,1,0,1,0,0,0,1,1,0,89585.734375,41161.6328125
1,0,1,1,0,1,0,1,1,1,0,1,171067.703125,79021.5859375
1,1,1,0,1,0,0,1,1,1,1,1,166815.8125,81680.6796875
0,1,1,1,0,0,1,0,0,1,0,0,89150.671875,49779.96484375
0,1,0,1,0,0,0,0,1,1,0,1,81040.984375,39787.6640625
0,0,1,1,0,1,0,1,0,1,0,0,76307.078125,34903.64453125
1,0,0,1,1,0,0,0,0,0,1,0,152509.65625,71628.765625
1,0,1,1,1,1,0,1,1,0,1,1,158347.796875,76530.109375
1,1,1,1,0,1,0,0,1,0,0,0,161603.78125,77159.59375
0,1,1,0,1,0,0,0,0,0,1,1,66584.6953125,29968.552734375
0,1,0,0,1,1,1,1,1,0,0,1,52457.48828125,46706.765625
1,0,0,1,0,0,1,0,0,0,1,0,150749.421875,79117.5234375
1,0,1,1,0,1,1,1,0,0,0,1,155582.296875,81551.484375
0,1,0,0,0,0,1,1,0,1,0,0,78342.4921875,54935.34375
0,0,1,1,0,1,1,0,0,0,0,0,31373.275390625,26907.787109375
0,1,0,0,0,0,0,1,0,1,1,1,86986.671875,47553.21484375
1,0,0,1,1,1,0,1,0,1,0,0,165145.21875,78099.484375
0,1,1,0,0,1,1,0,0,1,0,0,87107.921875,49779.96484375
1,0,0,1,0,1,1,0,1,0,1,1,150189.90625,79798.6796875
0,0,0,0,1,0,0,0,0,0,0,1,21131.681640625,7596.14453125
0,1,0,1,1,0,1,0,0,0,1,1,62172.4765625,43115.4140625
0,1,1,1,0,0,1,0,0,0,1,1,65059.33203125,43115.4140625
0,0,1,0,1,1,1,0,0,0,1,1,51691.85546875,32841.328125
0,0,1,1,1,0,1,0,1,1,0,0,79325.796875,42009.8046875
1,0,0,0,0,1,1,0,1,1,1,0,153004.015625,79507.7734375
0,0,1,1,0,0,0,0,1,0,1,1,50274.9453125,19858.85546875
0,0,1,0,1,1,1,0,0,0,0,0,35492.4609375,26907.787109375
0,0,0,0,0,0,1,1,1,0,0,1,14915.7841796875,36739.3203125
0,0,0,0,1,0,1,0,1,0,1,0,36632.640625,34038.8046875
0,1,1,0,1,1,1,1,1,0,1,0,66251.546875,49203.37109375
1,0,1,1,0,0,0,0,0,1,0,0,169920.921875,74245.8828125
1,0,1,0,1,1,1,1,0,0,1,1,154860.359375,82528.59375
1,0,1,1,1,0,0,0,1,0,1,0,159068.25,72983.3515625
0,1,0,1,1,0,0,0,0,0,0,0,51585.85546875,24952.115234375
0,0,1,0,0,1,0,0,0,1,1,1,80960.640625,31681.65234375
1,0,1,1,1,1,0,1,0,0,1,0,159459.046875,75603.953125
1,1,0,1,0,0,0,0,1,1,0,0,169897.03125,81093.0859375
1,0,0,0,1,1,0,0,0,0,0,1,147175.921875,70194.8984375
0,1,0,1,0,0,1,1,0,1,1,0,88911.34375,57559.5078125
1,0,0,1,0,1,1,0,0,1,1,0,156484.703125,78652.1484375
1,1,1,0,1,0,0,0,1,1,0,1,175204.28125,80985.328125
0,0,1,0,1,1,1,1,0,1,1,1,84068.984375,49834.515625
1,1,0,1,0,1,1,0,1,1,1,0,162756.578125,85254.5234375
0,1,0,0,1,0,1,1,1,0,1,1,58973.0625,49528.81640625
1,0,0,0,0,0,0,1,1,0,1,0,147212.625,76672.7109375
1,1,1,1,1,1,0,0,1,1,0,0,177809.46875,81093.0859375
1,1,1,1,1,0,1,1,0,1,1,1,169859.484375,87964.5078125
1,0,1,1,1,1,0,1,1,0,0,1,157409.1875,75440.8359375
1,0,0,1,0,0,0,1,1,0,1,1,149802.46875,76530.109375
1,0,1,1,1,1,0,1,0,0,0,0,157260.625,74200.4921875
1,0,1,0,1,0,1,1,1,0,0,0,153318.4375,82248.125
1,1,0,0,0,0,0,1,1,0,0,1,152800.234375,80839.875
0,0,1,0,0,1,1,1,0,0,0,1,34318.1640625,35299.2265625
0,0,1,0,0,1,0,1,1,1,0,0,71924.5390625,36805.6796875
1,1,0,0,0,1,1,0,0,0,0,0,152917.328125,83894.828125
1,1,0,0,0,0,1,1,1,0,0,0,152480.40625,88040.671875
0,1,0,1,1,1,0,0,1,1,1,0,92829.5234375,42932.5859375
1,1,0,1,1,0,1,0,1,1,0,1,172404.03125,87818.421875
0,1,0,0,1,0,1,1,1,0,1,0,57343.1484375,49203.37109375
0,1,1,0,1,0,1,0,0,0,0,1,59905.40625,39819.23046875
0,1,0,1,0,1,0,0,1,1,0,1,81835.46875,39787.6640625
0,0,0,0,0,1,0,0,1,1,1,0,70787.828125,33531.6484375
1,1,1,0,0,1,0,1,1,0,0,1,158865.484375,80839.875
1,1,0,0,0,0,0,1,0,1,1,0,159476.75,80748.3984375
1,0,1,0,0,0,1,0,1,0,1,1,152814.828125,79798.6796875
1,1,1,1,1,0,0,0,0,0,0,0,163146.046875,75944.625
1,0,0,1,0,1,1,0,0,0,1,0,151140.234375,79117.5234375
0,1,1,1,0,0,0,0,1,1,0,1,88633.984375,39787.6640625
1,1,0,1,1,0,1,0,1,0,1,0,158795.234375,85672.984375
0,1,1,0,1,0,1,0,0,1,0,0,90154.765625,49779.96484375
0,0,0,0,0,0,1,1,0,0,1,1,34247.5234375,39235.44921875
1,1,0,0,0,0,1,0,0,1,0,1,167974.03125,87129.03125
0,0,1,0,1,1,0,1,1,1,0,1,74807.0546875,36792.8359375
1,1,1,1,1,0,1,1,1,0,1,1,163574.921875,88963.671875
1,0,0,1,1,1,1,1,1,1,1,1,158137.40625,82923.6875
0,0,1,1,1,0,1,0,0,0,1,0,53510.8203125,32436.19140625
1,0,0,1,0,1,1,0,1,0,1,0,151140.234375,79951.703125
0,0,0,1,1,1,1,1,1,0,1,0,44954.8359375,40106.4296875
0,1,1,0,0,0,0,0,1,1,0,1,85889.8984375,39787.6640625
1,0,1,0,0,0,1,1,1,1,1,1,159131.21875,82923.6875
1,0,1,0,0,0,1,0,1,1,1,0,159143.78125,79507.7734375
1,0,0,1,1,1,0,0,0,1,0,0,165145.21875,74245.8828125
1,0,0,1,1,1,0,1,0,1,1,1,158137.40625,75546.953125
1,0,0,1,1,1,0,1,1,0,1,1,151847.96875,76530.109375
0,1,1,0,0,0,0,0,1,0,1,0,60932.2109375,31409.94921875
0,0,0,1,1,1,1,0,0,0,1,0,44954.8359375,32436.19140625
1,0,1,0,1,0,1,0,1,0,1,0,155463.515625,79951.703125
1,0,0,1,0,0,0,0,0,1,1,1,156342.6875,71764.3828125
1,1,0,1,1,0,0,1,1,1,0,1,172404.03125,84356.203125
0,1,1,1,0,0,0,0,0,0,1,0,63737.61328125,29298.291015625
0,1,1,1,1,1,1,1,1,1,1,1,100775.453125,58773.3984375
0,0,1,1,1,1,0,0,0,1,0,0,80403.015625,26179.82421875
0,0,0,1,1,1,1,1,0,0,0,1,32975.87109375,35299.2265625
0,0,1,1,1,0,1,1,1,0,0,0,37919.66796875,35805.296875
0,0,0,1,0,0,1,0,0,1,1,1,75977.9375,44368.08203125
1,0,0,1,0,1,1,1,0,0,1,1,150189.90625,82528.59375
0,1,1,1,1,0,0,0,0,1,0,1,92319.59375,37875.33203125
0,1,0,0,0,1,1,1,0,0,1,0,54087.57421875,48345.640625
1,0,0,0,1,0,1,1,1,0,1,1,147964.21875,83242.15625
1,0,0,1,1,0,0,0,1,1,0,1,165526.1875,75441.0390625
0,1,0,0,1,1,1,1,1,1,0,0,83015.1328125,55815.98046875
1,1,0,1,0,1,1,0,1,1,0,0,170262.125,87967.0078125
1,0,1,0,0,1,0,1,0,0,1,0,154094.078125,75603.953125
0,0,1,1,1,0,0,0,1,1,1,1,87392.71875,34215.35546875
1,1,0,1,0,0,1,0,1,0,1,0,156940.515625,85672.984375
1,1,0,0,1,1,0,0,0,1,0,0,168940.46875,79967.7109375
1,0,0,0,1,1,0,1,1,0,0,1,147175.921875,75440.8359375
1,0,0,1,0,1,1,0,0,0,0,0,148367.859375,77788.7890625
0,1,0,1,1,1,1,1,1,1,0,1,85521.0703125,55730.9453125
1,0,1,1,1,1,0,1,0,1,0,0,171810.359375,78099.484375
0,0,1,0,1,1,1,1,0,1,0,1,74807.0546875,46259.375
1,1,1,0,1,0,0,0,1,0,0,1,160373.515625,77250.4375
1,1,0,0,1,0,0,1,1,1,0,0,168575.359375,84492.796875
0,1,1,1,1,0,0,0,0,1,1,1,100103.296875,41778.3125
0,1,1,0,0,0,0,0,1,0,0,0,51982.1328125,27437.53125
1,1,1,1,1,0,1,0,1,1,1,1,169859.484375,85282.046875
1,1,0,0,1,0,1,1,1,1,1,0,161094.765625,88537.640625
1,1,0,1,1,1,1,0,1,0,1,1,158366.25,85641.7890625
0,0,0,1,0,1,1,1,1,0,1,1,42056.4921875,40461.3046875
1,0,1,0,0,1,0,0,0,0,1,0,154094.078125,71628.765625
1,1,1,1,0,1,1,1,1,0,1,1,162222.09375,88963.671875
1,1,1,0,1,1,0,1,0,0,0,0,160714.78125,79760.828125
0,0,0,0,1,1,0,1,0,1,1,1,75035.375,39029.2890625
0,0,0,1,0,0,1,0,0,0,1,0,38848.92578125,32436.19140625
1,1,0,1,1,0,1,1,1,1,0,0,171495.265625,91233.78125
1,1,0,0,0,0,0,0,1,0,0,1,152800.234375,77250.4375
