/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0,output1
1,1,1,0,0,0,0,1,1,0,1,1,32.75265884399414,15.88525104522705
1,0,1,0,1,0,0,1,0,0,0,1,33.104793548583984,16.808000564575195
1,1,1,1,0,0,1,1,0,0,0,0,32.65226364135742,15.268913269042969
1,0,0,0,1,0,1,0,0,0,1,1,33.426918029785156,16.211036682128906
0,1,0,1,0,0,0,0,0,0,0,0,43.24732971191406,25.989639282226562
0,0,1,1,1,1,0,1,1,1,0,0,38.64373779296875,22.733985900878906
1,0,0,0,1,0,1,0,1,0,1,0,33.37458801269531,16.089122772216797
0,0,0,0,1,0,1,1,0,1,1,0,39.500999450683594,20.083576202392578
1,1,1,1,1,1,1,0,1,1,1,0,32.154571533203125,15.44134521484375
1,0,1,0,1,1,0,1,1,1,1,0,32.66947937011719,16.44707679748535
1,1,0,1,1,0,0,1,1,0,1,0,32.7756233215332,15.8798246383667
0,0,0,1,0,0,0,0,0,1,1,1,39.15322494506836,24.12400245666504
0,0,0,1,1,1,1,0,1,1,1,1,38.68724822998047,20.79037094116211
0,0,1,0,1,1,1,1,0,0,1,1,42.34187316894531,22.05479621887207
0,1,1,0,1,0,1,1,0,1,1,0,37.03588104248047,18.754796981811523
1,0,0,1,1,0,0,0,1,1,1,0,32.8676643371582,16.90078353881836
0,1,1,0,0,1,0,0,1,0,0,0,42.042236328125,25.16017723083496
1,1,1,1,0,0,0,1,0,0,0,1,32.644752502441406,16.12257194519043
1,0,1,1,0,0,1,1,0,1,0,1,32.16292953491211,15.555320739746094
1,1,0,0,0,1,1,1,1,1,0,1,32.286617279052734,14.882107734680176
1,1,1,0,0,0,1,0,1,1,1,1,32.426692962646484,15.434440612792969
0,0,0,0,0,1,0,1,0,1,0,1,41.299522399902344,23.204254150390625
1,0,0,0,0,1,1,1,1,0,0,0,33.641639709472656,15.835347175598145
1,1,1,0,1,1,0,0,0,1,0,1,31.896480560302734,16.11357307434082
0,0,1,0,0,0,1,1,1,1,0,1,39.88677215576172,20.453311920166016
1,1,0,0,0,1,0,1,1,1,0,1,32.286617279052734,15.597618103027344
1,1,1,0,1,0,0,0,1,1,0,0,31.965404510498047,15.986579895019531
1,1,1,0,1,0,1,0,1,1,1,1,32.33510208129883,15.434440612792969
1,0,1,0,0,1,1,1,1,0,1,1,33.09855651855469,15.709141731262207
1,0,1,0,1,0,1,0,0,0,0,1,33.104793548583984,16.353025436401367
0,0,0,0,0,0,1,0,0,0,1,1,46.0313720703125,23.61503791809082
0,0,0,1,0,0,0,1,1,1,1,1,39.15322494506836,21.830196380615234
1,1,1,0,1,0,1,0,0,1,0,0,31.965404510498047,15.29401969909668
0,0,1,1,1,1,1,0,1,1,0,0,38.64373779296875,21.547306060791016
0,0,1,0,1,0,1,1,0,0,1,0,42.793094635009766,22.11835289001465
1,1,1,0,0,0,0,1,0,1,0,0,32.050018310546875,15.704545974731445
1,0,1,0,0,0,1,1,1,0,1,0,33.07969665527344,15.693962097167969
0,0,0,0,1,0,0,1,1,1,1,0,39.500999450683594,21.933456420898438
1,1,1,1,1,0,1,0,0,0,0,1,32.53618621826172,15.644885063171387
1,0,1,0,0,0,0,0,1,0,0,0,33.23346710205078,17.194454193115234
0,1,0,1,0,1,0,0,0,0,1,1,41.169044494628906,24.40926742553711
0,1,1,0,1,1,0,0,0,1,0,0,37.5458984375,22.4927921295166
1,0,0,0,1,1,1,0,1,1,1,0,33.0500602722168,16.079750061035156
0,0,1,0,0,0,0,0,0,0,1,0,43.67346954345703,30.582271575927734
1,1,1,1,0,1,0,1,0,1,0,0,31.867483139038086,15.704545974731445
0,1,1,0,0,1,0,0,0,0,0,1,41.538333892822266,25.523534774780273
1,1,0,0,0,0,1,1,1,1,1,0,32.75052261352539,15.096742630004883
0,1,1,1,0,0,1,1,1,1,0,1,37.76714324951172,19.038850784301758
1,1,0,0,0,0,1,1,1,0,1,1,33.0743522644043,15.09472942352295
1,1,1,1,0,1,0,1,1,1,0,0,31.867483139038086,15.5986967086792
0,0,1,1,1,1,0,1,1,0,1,0,41.7884635925293,25.0257511138916
1,1,1,1,1,1,1,1,1,0,0,1,32.5113639831543,15.19548225402832
0,1,1,0,0,0,1,0,0,1,1,1,37.230010986328125,19.466915130615234
1,0,1,0,0,0,0,0,0,1,0,1,32.358341217041016,16.8270263671875
0,0,0,0,1,0,0,0,0,0,1,1,44.95577621459961,29.936279296875
0,0,0,1,0,0,1,0,0,0,1,1,44.492210388183594,23.61503791809082
0,1,1,0,0,1,1,0,0,0,1,0,40.72855758666992,21.301666259765625
1,1,0,1,0,0,0,1,1,1,1,1,32.58043670654297,15.83582878112793
1,1,0,0,1,1,0,1,1,0,0,0,33.01714324951172,16.019882202148438
0,1,1,1,1,1,0,0,1,1,0,1,37.32414627075195,22.03427505493164
1,1,1,1,0,1,0,1,1,1,1,0,32.242271423339844,15.842824935913086
1,1,1,1,0,0,1,0,1,1,1,0,32.2623405456543,15.44134521484375
1,1,1,0,1,0,0,1,0,0,1,1,32.65277862548828,15.995285034179688
1,1,1,1,1,1,0,1,0,0,0,0,32.51482391357422,16.136423110961914
1,0,1,0,0,1,0,1,1,1,1,1,32.75886917114258,16.435699462890625
0,0,0,1,1,1,1,0,1,1,0,0,39.829593658447266,21.547306060791016
0,1,0,0,0,0,0,1,1,1,1,0,38.088443756103516,20.284461975097656
1,0,1,1,1,1,0,0,1,1,0,0,32.10570526123047,16.66788673400879
0,1,1,1,1,1,1,1,0,1,0,0,37.268577575683594,19.16858673095703
0,0,1,1,1,0,0,0,1,1,0,1,38.90261459350586,24.746273040771484
1,0,1,0,0,0,0,0,1,1,0,0,32.40708541870117,16.66788673400879
1,1,1,1,0,0,0,1,0,1,1,1,32.264991760253906,15.937769889831543
0,1,1,1,0,0,0,1,1,0,1,0,40.48728561401367,22.33687400817871
1,0,0,1,0,1,1,1,0,0,1,0,33.241546630859375,15.7698392868042
1,1,1,0,0,0,1,1,1,0,0,1,32.800716400146484,15.19548225402832
0,1,0,0,0,1,1,0,1,1,0,1,38.84627914428711,19.85179901123047
0,0,1,0,0,0,0,1,0,0,0,1,46.431156158447266,27.171283721923828
1,1,1,1,0,1,0,0,0,1,1,1,32.24531936645508,16.35928726196289
1,1,0,1,0,0,1,0,0,0,0,0,33.0026969909668,15.654025077819824
0,0,1,1,1,1,1,1,0,1,0,0,38.64373779296875,20.663972854614258
1,0,1,1,1,0,1,1,0,0,0,0,32.913002014160156,15.92017650604248
0,1,1,1,1,0,0,1,0,1,1,0,36.76658630371094,20.536787033081055
0,1,1,1,1,0,1,1,0,0,0,0,41.02040481567383,20.868595123291016
1,0,1,0,1,0,0,0,1,0,1,1,33.02518081665039,16.980003356933594
0,1,1,0,0,1,1,1,0,1,1,1,37.162376403808594,18.691120147705078
1,1,1,1,0,1,0,1,0,0,1,0,32.530540466308594,15.98753547668457
0,1,0,1,1,0,0,0,1,0,1,1,40.72217559814453,23.817808151245117
0,0,1,0,1,0,1,0,0,0,0,1,44.91120147705078,24.986087799072266
1,0,1,0,0,1,0,0,1,1,0,0,32.3845329284668,16.66788673400879
0,1,0,0,0,1,1,0,0,0,1,1,41.656375885009766,21.245159149169922
1,0,1,1,1,0,0,0,1,0,0,1,32.905113220214844,17.165246963500977
1,1,0,0,0,0,0,1,0,1,0,1,32.3079833984375,15.701777458190918
0,1,1,0,0,0,0,1,0,1,1,0,37.34211349487305,20.536787033081055
1,1,0,0,1,1,1,1,1,0,0,0,33.01714324951172,15.203054428100586
0,1,0,1,1,0,0,1,1,1,0,0,38.119075775146484,20.81077003479004
0,0,1,1,1,0,1,0,0,0,1,1,41.88224411010742,23.61503791809082
1,1,0,1,1,1,0,1,1,0,1,0,32.75121307373047,15.8798246383667
1,0,1,1,1,1,1,1,1,0,0,1,32.877769470214844,15.827776908874512
0,1,0,1,0,1,0,1,1,0,1,0,41.398521423339844,22.33687400817871
1,1,0,0,0,1,1,0,1,0,0,1,33.11284637451172,15.560823440551758
1,1,0,0,0,1,0,0,1,1,1,0,32.729026794433594,16.23969078063965
1,0,0,0,1,1,0,0,1,0,1,1,33.400142669677734,16.980003356933594
1,0,1,1,0,1,0,0,1,1,1,1,32.555885314941406,16.886613845825195
1,0,1,0,1,1,1,1,1,0,0,1,33.0767707824707,15.827776908874512
1,0,1,1,0,0,0,0,1,0,0,1,33.012142181396484,17.165246963500977
1,1,0,1,1,0,0,0,0,0,1,0,32.7756233215332,16.43218421936035
0,1,1,1,1,0,1,1,1,1,1,0,36.76658630371094,18.62752914428711
1,1,0,1,0,1,1,1,1,1,0,1,32.135475158691406,14.882107734680176
1,1,0,1,0,0,0,1,1,0,0,1,32.978668212890625,16.005369186401367
1,1,0,1,1,0,0,1,0,0,1,0,32.7756233215332,15.98753547668457
0,1,0,0,1,0,1,1,1,1,1,1,37.63610076904297,18.571857452392578
1,1,0,0,1,0,1,0,0,0,0,0,33.044837951660156,15.654025077819824
1,1,0,0,0,1,1,0,0,0,0,1,33.11284637451172,15.644885063171387
1,0,1,1,0,1,1,0,0,1,1,0,32.55512619018555,16.181482315063477
0,0,0,0,1,1,1,1,0,1,1,1,39.26728439331055,20.024633407592773
0,0,1,1,0,0,1,1,0,1,0,0,39.25792694091797,20.663972854614258
0,0,0,0,0,1,1,1,0,0,0,1,52.02418899536133,22.97952651977539
1,0,1,0,0,0,0,0,0,0,0,0,33.23346710205078,17.39364242553711
0,1,0,0,0,0,0,1,0,1,0,0,38.915626525878906,21.10137367248535
0,0,0,0,1,0,0,0,1,0,1,0,45.360450744628906,28.41573715209961
1,0,0,1,0,0,1,1,0,0,0,1,33.432281494140625,15.91362190246582
0,1,0,0,0,1,0,1,1,0,0,0,43.67698287963867,23.149913787841797
1,0,1,0,0,0,1,1,1,0,0,1,33.214351654052734,15.827776908874512
0,0,1,0,0,1,0,0,0,1,0,1,39.745277404785156,25.787738800048828
0,1,0,0,0,1,1,0,0,0,0,0,43.67698287963867,22.115604400634766
0,1,1,1,0,1,0,1,0,0,0,1,41.14852523803711,23.316131591796875
1,0,0,1,1,0,1,1,0,0,0,0,33.33881759643555,15.92017650604248
0,0,1,1,1,1,1,0,0,1,1,1,37.784767150878906,21.060396194458008
0,0,1,1,0,1,0,1,1,0,0,0,46.67436981201172,26.774261474609375
1,1,0,1,0,0,0,1,0,1,1,0,32.58548355102539,15.946619987487793
1,0,1,0,1,0,1,1,1,1,1,0,32.69047927856445,15.69488525390625
1,0,1,0,1,0,0,0,1,1,1,0,32.69047927856445,16.90078353881836
1,1,0,1,1,0,1,0,1,1,0,0,32.12094497680664,15.215062141418457
0,0,0,0,1,1,0,0,0,0,0,0,54.87299346923828,175.6394500732422
1,1,0,1,1,1,0,0,1,1,1,1,32.466590881347656,16.230722427368164
1,0,0,1,1,0,0,1,0,1,1,1,32.85707473754883,16.563404083251953
0,1,0,0,0,0,1,0,1,0,1,1,41.822792053222656,21.009525299072266
0,0,1,1,1,1,1,1,0,1,1,0,37.83507537841797,20.083576202392578
0,1,0,0,0,0,1,0,0,1,0,1,38.94398498535156,20.055572509765625
1,1,1,1,1,0,1,0,1,1,1,0,32.17436218261719,15.44134521484375
0,0,0,1,0,1,0,0,1,1,1,1,39.05088424682617,23.409156799316406
0,0,0,0,1,1,0,0,0,1,1,0,39.389930725097656,24.350337982177734
1,0,1,0,0,0,0,1,0,1,1,0,32.77867889404297,16.575721740722656
0,0,1,1,1,1,0,0,1,0,1,1,41.654014587402344,28.01603126525879
1,1,1,1,0,0,1,1,1,0,0,0,32.65226364135742,15.203054428100586
0,1,0,0,1,1,0,0,0,1,1,0,37.67897415161133,21.736631393432617
0,0,1,0,1,1,0,1,0,1,0,0,39.15211868286133,23.219341278076172
1,1,1,0,0,1,1,0,0,0,0,1,32.7750129699707,15.644885063171387
1,0,1,1,1,0,0,1,1,0,1,1,32.824058532714844,16.507625579833984
1,0,1,0,1,1,0,0,1,0,1,1,32.999908447265625,16.980003356933594
0,0,1,1,0,1,1,1,1,1,1,0,38.17894744873047,19.903751373291016
1,0,0,1,0,0,0,1,0,1,0,1,32.533504486083984,16.34101104736328
1,0,1,1,0,0,0,1,0,1,1,0,32.575904846191406,16.575721740722656
0,0,0,0,0,0,1,0,0,0,1,0,46.59050750732422,23.709964752197266
0,1,1,1,0,1,0,0,0,0,1,1,40.18640899658203,24.40926742553711
1,1,1,0,0,0,1,0,0,0,0,1,32.800716400146484,15.644885063171387
1,1,0,0,0,0,1,1,0,1,1,1,32.74201202392578,15.153915405273438
1,0,1,1,0,1,0,0,0,0,1,0,32.84548568725586,17.153858184814453
0,0,1,0,0,0,0,0,0,0,0,1,46.431156158447266,36.382591247558594
1,1,1,0,0,0,0,0,1,1,0,0,32.050018310546875,15.986579895019531
0,1,0,0,1,0,1,1,1,1,0,0,38.47359085083008,19.027347564697266
0,0,0,0,1,1,1,0,1,1,1,1,39.26728439331055,20.79037094116211
0,0,1,1,0,1,0,0,1,0,0,1,44.74241256713867,31.154754638671875
0,0,0,0,1,1,1,0,0,0,1,0,45.012168884277344,23.709964752197266
0,0,1,1,0,1,1,0,1,0,1,1,42.360965728759766,23.190866470336914
1,0,0,0,1,1,0,1,0,0,1,1,33.400142669677734,16.64505386352539
0,1,1,0,0,1,0,0,0,1,1,1,37.162376403808594,21.607662200927734
1,1,1,0,1,1,1,0,1,1,0,0,31.944686889648438,15.215062141418457
1,1,0,1,0,1,0,1,0,0,0,0,32.97510528564453,16.136423110961914
0,1,1,0,1,1,1,1,0,0,1,0,40.14756774902344,20.234159469604492
1,0,0,1,1,1,0,1,0,0,0,0,33.308746337890625,16.82815170288086
0,1,0,0,1,0,0,1,0,1,0,1,38.52277374267578,21.109460830688477
1,1,1,1,0,1,1,1,0,0,0,1,32.619537353515625,15.262064933776855
0,1,0,0,0,1,1,0,0,0,1,0,41.91959762573242,21.301666259765625
0,1,0,1,0,0,1,1,0,0,0,1,42.62751770019531,20.734928131103516
0,0,1,0,1,1,1,0,1,1,1,1,38.21654510498047,20.79037094116211
1,1,1,1,0,1,1,0,1,1,1,0,32.242271423339844,15.44134521484375
1,1,1,0,1,1,0,1,1,1,1,1,32.3152961730957,15.83582878112793
0,0,0,1,0,1,1,0,1,0,0,0,51.47796630859375,24.697589874267578
0,0,1,1,0,0,0,0,0,1,0,1,39.36064910888672,25.787738800048828
0,1,1,1,0,0,0,1,1,1,1,1,36.96210479736328,20.199235916137695
1,0,0,0,1,1,1,0,0,1,0,0,32.67493438720703,15.960821151733398
0,0,1,0,0,0,1,1,0,0,0,0,49.27832794189453,23.209081649780273
1,1,1,0,1,0,1,0,0,1,0,1,31.9166316986084,15.292739868164062
1,0,1,0,1,1,1,0,0,1,1,1,32.671875,16.173078536987305
1,0,0,0,1,0,1,0,1,1,1,1,33.06169509887695,16.07061004638672
0,1,1,0,1,1,1,1,0,0,0,0,41.236549377441406,20.868595123291016
0,0,1,0,1,1,0,1,1,0,1,1,42.34187316894531,24.84731674194336
0,0,1,1,1,0,1,0,0,0,0,1,43.89267349243164,24.986087799072266
0,1,1,1,0,0,1,0,1,1,0,1,37.76714324951172,19.85179901123047
1,1,1,0,0,0,1,0,0,0,1,0,32.72072219848633,15.52087116241455
1,1,1,0,0,0,1,1,0,0,0,0,32.81366729736328,15.268913269042969
0,0,0,1,1,1,1,1,1,0,0,0,47.85183334350586,22.84619140625
0,1,1,0,1,1,0,0,1,0,0,0,41.236549377441406,25.16017723083496
0,0,0,1,1,0,0,1,0,0,0,0,48.81840133666992,27.84952163696289
1,0,0,1,1,1,0,0,0,0,0,1,33.29017639160156,17.365947723388672
0,1,1,1,1,1,1,0,0,1,1,1,36.61752700805664,19.466915130615234
1,0,0,1,1,1,0,1,0,1,1,0,32.84607696533203,16.575721740722656
0,0,1,1,0,0,0,0,0,1,1,0,38.273216247558594,24.350337982177734
0,1,1,1,0,1,0,0,1,1,0,0,37.64454650878906,22.037527084350586
1,1,1,1,0,1,1,1,1,1,1,1,32.24531936645508,15.090978622436523
1,0,1,0,0,0,0,0,1,1,0,1,32.358341217041016,16.65894889831543
0,0,0,1,1,1,1,0,0,0,0,0,47.85183334350586,25.34712791442871
1,0,0,1,0,1,1,1,0,1,1,1,32.9259033203125,15.769027709960938
1,0,1,0,0,1,1,0,0,0,0,0,33.20391082763672,16.364604949951172
1,0,1,1,1,0,0,0,0,1,1,0,32.489784240722656,17.070816040039062
0,0,1,1,1,1,0,0,0,1,0,1,38.77758026123047,25.787738800048828
1,1,0,1,1,1,0,1,0,0,0,1,32.83926773071289,16.12257194519043
1,1,0,1,0,1,1,0,1,0,0,0,32.97510528564453,15.569989204406738
0,0,0,0,0,0,0,1,0,1,0,1,41.4739875793457,23.204254150390625
1,0,1,1,0,0,0,0,1,0,1,0,32.87065124511719,16.970943450927734
1,1,0,0,1,0,1,1,1,0,0,0,33.044837951660156,15.203054428100586
1,1,0,1,0,1,1,1,0,1,1,1,32.55984878540039,15.153915405273438
1,1,0,1,1,0,0,1,0,1,1,1,32.48686981201172,15.937769889831543
1,1,0,0,0,1,1,1,0,0,0,0,33.13585662841797,15.268913269042969
1,1,0,0,1,1,0,1,0,1,0,0,32.25361251831055,15.704545974731445
1,0,0,0,0,1,0,1,0,0,0,1,33.61481475830078,16.808000564575195
1,1,0,0,1,1,0,0,1,0,1,1,32.94493103027344,16.294071197509766
0,1,1,1,0,0,1,1,0,0,1,1,40.32593536376953,20.190364837646484
0,0,0,1,1,0,0,0,0,0,1,0,43.834877014160156,30.582271575927734
0,0,1,0,0,0,1,0,0,1,1,1,38.65337371826172,21.060396194458008
1,0,0,1,0,1,0,0,0,1,1,1,32.9259033203125,17.05253028869629
1,0,1,1,0,0,0,0,1,0,1,1,32.92087173461914,16.980003356933594
0,1,0,0,0,1,0,1,0,0,0,1,42.9913330078125,23.316131591796875
1,0,1,1,1,1,1,0,0,0,0,0,32.88469696044922,16.364604949951172
0,0,0,0,1,0,1,0,1,0,1,1,44.95577621459961,23.190866470336914
1,1,1,1,1,1,1,1,1,0,1,1,32.47096633911133,15.09472942352295
0,0,1,1,1,0,0,1,1,0,1,0,42.0235481262207,25.0257511138916
0,1,1,0,0,0,1,1,0,1,0,1,38.05203628540039,19.183317184448242
1,0,1,0,0,1,0,0,0,1,1,0,32.75735855102539,17.070816040039062
0,0,1,0,0,1,1,0,0,0,0,0,48.262367248535156,25.34712791442871
1,1,1,1,1,0,0,1,1,0,0,0,32.54069519042969,16.019882202148438
0,0,1,0,0,0,0,1,0,1,0,1,39.88677215576172,23.204254150390625
0,1,1,1,0,1,1,0,1,0,1,0,40.346824645996094,21.07198715209961
0,1,1,1,1,0,1,0,1,1,1,0,36.76658630371094,19.37026023864746
1,0,0,0,1,0,0,0,0,1,0,0,32.69841384887695,16.837007522583008
1,0,0,0,1,0,0,1,0,1,1,0,33.0722770690918,16.575721740722656
0,0,0,0,0,0,1,0,1,1,0,0,41.4298210144043,21.547306060791016
0,1,1,0,0,0,0,1,1,0,0,0,42.248470306396484,23.149913787841797
1,0,0,0,0,1,1,1,0,0,1,0,33.45811462402344,15.7698392868042
0,0,1,0,1,0,1,0,0,0,1,1,42.588932037353516,23.61503791809082
1,0,0,0,0,0,1,1,0,0,0,1,33.64512252807617,15.91362190246582
1,0,0,0,0,0,1,0,0,0,0,0,33.673152923583984,16.364604949951172
0,0,1,1,1,1,0,0,1,1,1,0,37.83507537841797,23.589094161987305
1,0,1,0,1,0,1,0,0,1,1,0,32.69047927856445,16.181482315063477
0,1,0,1,0,0,1,0,1,0,0,0,43.24732971191406,21.815221786499023
1,0,1,1,0,0,0,1,1,0,0,0,33.027259826660156,16.681785583496094
0,1,1,1,1,0,0,1,1,0,0,0,41.02040481567383,23.149913787841797
0,1,0,1,1,1,1,0,0,1,0,1,38.093143463134766,20.055572509765625
0,1,1,1,0,0,0,1,0,1,0,0,37.730289459228516,21.10137367248535
1,0,1,1,0,1,1,1,0,1,1,1,32.555885314941406,15.769027709960938
1,0,0,1,1,1,1,0,0,1,1,1,32.83666229248047,16.173078536987305
0,0,1,1,0,1,0,1,0,0,0,0,46.67436981201172,27.84952163696289
0,1,1,1,1,0,0,1,0,1,0,0,37.35027313232422,21.10137367248535
0,1,1,1,1,1,0,1,1,0,1,1,39.65669250488281,22.22872543334961
1,0,0,1,1,1,0,1,0,0,0,1,33.29017639160156,16.808000564575195
0,0,0,1,1,0,0,0,0,0,0,1,46.81081008911133,36.382591247558594
1,1,0,0,1,0,1,0,0,0,1,0,32.936073303222656,15.52087116241455
0,0,0,1,1,1,1,1,1,1,1,0,38.772499084472656,19.903751373291016
0,1,1,1,0,0,1,1,0,0,1,0,40.48728561401367,20.234159469604492
1,1,0,1,1,1,1,1,1,1,0,1,32.049903869628906,14.882107734680176
1,0,0,1,1,0,1,0,0,1,1,0,32.8676643371582,16.181482315063477
1,0,1,0,1,1,0,0,0,1,0,0,32.30042266845703,16.837007522583008
1,1,0,0,0,1,0,0,1,0,1,1,33.04874038696289,16.294071197509766
0,1,0,0,1,0,0,0,0,1,1,1,37.63610076904297,21.607662200927734
1,1,1,0,0,1,0,1,1,0,1,1,32.72820281982422,15.88525104522705
0,0,1,0,0,0,1,1,1,1,0,0,39.80956268310547,20.434114456176758
1,1,1,1,0,1,1,1,1,0,0,1,32.619537353515625,15.19548225402832
1,0,1,0,1,0,1,1,0,0,0,0,33.116397857666016,15.92017650604248
0,0,0,0,0,1,1,0,1,0,0,0,67.45398712158203,24.697589874267578
0,0,0,0,1,0,1,1,0,1,0,1,40.873355865478516,20.681011199951172
0,0,1,1,0,0,0,1,1,1,1,0,38.273216247558594,21.933456420898438
0,1,0,0,1,1,0,0,1,0,1,0,41.253475189208984,23.985553741455078
1,1,0,1,0,1,0,1,0,0,0,1,32.9522590637207,16.12257194519043
0,0,0,0,0,0,1,1,0,0,0,0,196.7636260986328,23.209081649780273
1,1,0,0,1,1,0,0,0,1,1,1,32.62572479248047,16.35928726196289
1,1,0,1,0,1,0,1,1,1,0,1,32.135475158691406,15.597618103027344
0,1,0,1,0,0,0,1,1,0,1,0,41.558082580566406,22.33687400817871
0,1,1,1,0,1,0,1,0,0,1,1,40.18640899658203,22.579626083374023
0,1,1,1,1,1,0,0,1,1,0,0,37.268577575683594,22.037527084350586
0,0,0,1,1,0,0,0,0,0,0,0,48.81840133666992,175.6394500732422
0,0,0,0,0,1,1,1,1,0,1,0,46.18607711791992,21.85464859008789
0,1,1,1,1,0,1,0,0,1,0,0,37.35027313232422,20.044206619262695
1,0,1,0,1,1,0,1,0,1,1,0,32.66947937011719,16.575721740722656
1,1,0,1,1,0,0,1,0,0,1,1,32.81549835205078,15.995285034179688
0,1,0,1,0,1,1,1,0,1,0,1,38.49091339111328,19.183317184448242
0,0,1,1,0,1,1,0,0,1,0,0,39.120704650878906,21.896465301513672
0,1,0,0,1,0,0,1,0,0,0,0,42.932838439941406,23.596532821655273
1,0,1,0,0,1,0,1,1,0,0,1,33.18587112426758,16.66079330444336
0,1,1,1,1,0,1,1,0,0,1,0,39.922210693359375,20.234159469604492
1,1,0,0,1,1,1,0,1,0,1,1,32.94493103027344,15.44617748260498
1,1,0,1,0,0,0,1,0,0,0,1,32.978668212890625,16.12257194519043
1,1,0,1,0,0,0,0,0,0,1,0,32.883567810058594,16.43218421936035
1,1,1,1,1,0,0,1,1,1,1,1,32.17516326904297,15.83582878112793
0,1,0,0,1,1,0,0,1,1,0,1,38.430206298828125,22.03427505493164
1,1,1,0,1,1,1,0,1,1,1,1,32.3152961730957,15.434440612792969
1,0,1,1,1,1,0,0,0,1,0,0,32.10570526123047,16.837007522583008
1,0,0,1,1,1,0,0,0,0,0,0,33.308746337890625,17.39364242553711
1,1,1,0,1,1,1,1,1,1,0,1,31.896480560302734,14.882107734680176
0,0,0,1,0,0,1,1,1,1,0,1,40.6348991394043,20.453311920166016
1,0,0,0,1,1,1,0,1,0,0,0,33.517784118652344,16.25520133972168
1,0,0,0,1,1,1,0,1,1,0,1,32.618526458740234,15.85760498046875
0,1,0,0,1,0,0,1,0,0,1,0,41.41034698486328,22.693721771240234
0,1,1,1,0,0,0,0,0,1,1,1,36.96210479736328,21.607662200927734
0,1,0,0,1,1,0,1,0,0,1,0,41.253475189208984,22.693721771240234
0,0,0,1,1,1,0,1,0,0,0,1,46.23250961303711,27.171283721923828
0,0,1,1,0,1,0,0,1,1,0,0,39.120704650878906,24.8214168548584
1,0,0,1,0,0,1,0,1,0,0,1,33.432281494140625,16.242517471313477
1,1,0,1,1,1,1,0,1,1,1,0,32.47296905517578,15.44134521484375
0,1,1,0,1,1,1,1,0,1,1,0,36.9697380065918,18.754796981811523
0,0,1,0,1,0,0,1,0,0,1,1,42.588932037353516,25.51052474975586
1,0,0,1,0,1,1,0,1,1,1,0,32.936424255371094,16.079750061035156
0,0,0,1,1,1,0,0,0,1,1,0,38.772499084472656,24.350337982177734
0,0,1,0,0,0,1,0,0,1,1,0,38.748573303222656,21.14738655090332
1,1,0,1,1,0,0,0,1,1,0,1,32.07054901123047,15.981695175170898
1,0,1,1,0,1,0,1,0,0,0,1,32.98435974121094,16.808000564575195
1,0,1,0,1,0,0,1,1,0,1,1,33.02518081665039,16.507625579833984
1,0,0,0,0,1,1,1,0,0,1,1,33.504207611083984,15.79078483581543
1,1,0,0,0,1,1,1,0,1,1,1,32.72096633911133,15.153915405273438
0,1,0,0,0,0,1,1,1,0,1,1,41.822792053222656,20.02932357788086
1,1,1,0,1,0,1,0,0,0,1,1,32.65277862548828,15.529983520507812
0,0,1,1,0,0,0,0,1,0,1,0,42.82373809814453,28.41573715209961
1,1,0,0,0,1,1,1,1,0,0,0,33.13585662841797,15.203054428100586
0,1,0,1,1,0,0,0,0,0,0,1,41.85105895996094,25.523534774780273
0,0,0,1,1,0,1,1,1,0,1,0,43.834877014160156,21.85464859008789
0,1,1,1,1,1,1,1,1,1,0,0,37.268577575683594,19.027347564697266
1,0,1,1,0,0,1,0,1,1,1,1,32.575538635253906,16.07061004638672
1,1,0,0,0,1,0,0,1,1,0,1,32.286617279052734,15.981695175170898
0,0,1,1,1,0,1,1,1,0,0,1,43.89267349243164,22.627185821533203
1,0,0,1,1,0,1,1,1,1,1,0,32.8676643371582,15.69488525390625
0,0,0,1,0,1,1,1,1,1,1,1,39.05088424682617,19.840585708618164
0,1,0,1,0,0,1,0,0,1,0,1,38.58424377441406,20.055572509765625
1,1,0,1,1,1,0,1,1,1,0,1,32.049903869628906,15.597618103027344
0,1,1,1,1,0,1,0,0,0,0,1,40.661460876464844,21.939998626708984
1,1,0,1,1,0,1,0,0,1,0,1,32.07054901123047,15.292739868164062
0,0,0,1,1,1,1,0,1,0,1,0,43.54399871826172,23.28792381286621
0,1,0,1,1,0,0,1,0,1,1,1,37.32897186279297,20.445741653442383
1,0,1,1,1,1,1,0,0,0,1,0,32.743221282958984,16.189449310302734
0,1,1,0,0,0,1,1,1,0,0,1,41.73009490966797,20.540449142456055
1,1,0,0,0,1,1,1,1,0,1,1,33.04874038696289,15.09472942352295
0,1,0,0,1,0,0,1,0,1,1,0,37.751712799072266,20.536787033081055
1,1,0,1,0,0,1,0,1,1,0,0,32.2075309753418,15.215062141418457
0,1,0,0,1,1,1,0,0,1,0,1,38.430206298828125,20.055572509765625
0,1,1,0,1,0,1,0,0,1,1,1,36.938560485839844,19.466915130615234
