/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,1,0,0,0,0,0,0,0,1,0,1,527.6314697265625
1,0,1,1,0,1,1,1,1,0,0,1,2778.2783203125
0,1,0,0,1,1,1,1,0,1,0,0,778.1139526367188
0,1,1,0,1,1,1,1,1,0,1,1,962.9342041015625
1,1,0,0,1,0,1,1,1,1,1,1,2745.860107421875
0,1,0,0,1,1,1,0,0,1,1,1,763.443359375
1,0,1,1,0,0,0,0,0,1,0,1,2594.791015625
1,1,1,0,0,0,0,0,0,0,0,1,2554.22509765625
0,1,0,0,0,1,0,1,0,1,1,1,856.6253662109375
0,0,1,1,0,1,0,1,0,1,1,1,1112.60205078125
0,1,1,0,0,0,0,1,1,0,1,0,816.1847534179688
0,0,0,0,0,0,1,0,0,1,0,0,210.6151885986328
1,0,0,0,0,0,0,0,0,0,0,1,2491.68408203125
0,0,1,0,0,0,0,0,0,0,1,1,543.3672485351562
1,0,0,0,0,0,1,1,1,1,0,0,2619.21533203125
0,0,0,0,1,1,1,0,0,0,1,0,521.7620849609375
1,0,0,1,0,0,0,0,0,0,0,1,2589.128173828125
0,1,0,0,1,0,0,0,0,0,1,1,643.5508422851562
1,0,0,1,1,0,1,1,1,1,1,1,2859.687255859375
0,0,1,0,0,0,0,1,1,1,0,0,715.1156005859375
1,0,0,1,1,1,1,1,0,0,0,1,2783.44384765625
0,0,0,0,0,0,0,0,1,1,0,0,353.91571044921875
0,0,0,0,0,0,1,0,0,0,1,0,375.4984130859375
1,1,0,0,1,1,1,1,1,1,0,1,2599.47216796875
1,1,1,0,0,1,1,0,1,1,1,1,2640.425048828125
1,1,1,0,1,1,1,0,1,1,0,0,2535.7294921875
1,0,0,1,1,1,1,0,0,0,0,0,2640.67333984375
0,1,1,0,1,1,1,0,1,1,1,1,863.2263793945312
1,0,0,1,1,0,1,0,0,0,1,0,2675.9033203125
0,1,0,1,0,1,1,0,0,1,1,1,836.0567626953125
0,0,1,1,0,1,1,1,1,1,0,0,1085.548828125
0,1,0,0,0,0,0,0,0,1,0,0,426.1278381347656
1,0,1,1,1,0,0,0,1,1,0,0,2652.058349609375
0,1,1,0,1,1,1,1,0,0,0,1,852.4873046875
0,0,0,1,0,1,1,0,0,0,0,0,556.6625366210938
0,0,1,0,0,0,0,1,1,0,1,0,738.4884033203125
0,0,0,0,1,1,0,0,0,0,0,0,355.79620361328125
1,1,1,0,0,0,1,0,1,0,1,1,2708.07666015625
0,0,0,1,0,0,0,0,0,1,1,1,685.0546264648438
1,1,1,0,1,1,1,0,1,1,1,1,2645.2763671875
0,0,0,0,1,0,0,0,1,0,1,1,558.8883056640625
0,1,1,1,0,1,1,1,1,1,1,1,1194.3955078125
0,1,1,0,1,0,0,0,1,1,1,1,785.6832275390625
0,0,0,1,0,1,0,0,0,0,0,0,549.5248413085938
0,0,0,0,0,0,1,0,0,0,0,1,325.0942687988281
0,0,1,1,0,0,1,1,0,1,1,0,1020.2896728515625
0,0,0,1,1,0,1,0,0,0,1,1,661.1807250976562
0,0,1,1,0,1,0,0,0,0,0,1,656.3649291992188
1,0,1,1,1,0,0,1,1,1,1,0,2873.651123046875
0,0,1,0,0,0,0,0,0,0,0,1,426.3467712402344
