/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,1,0,1,1,1,1,1,1,1,1,1,141.6749267578125
0,0,1,0,1,0,0,1,0,0,0,0,51.0740966796875
0,1,0,0,1,0,1,0,0,0,0,1,101.0829086303711
0,1,0,0,0,0,1,0,0,1,1,0,99.70207214355469
1,0,1,1,1,1,1,1,1,1,1,1,260.9477233886719
0,0,1,1,0,0,0,1,0,1,0,0,73.24405670166016
0,0,1,1,0,0,0,0,0,0,1,0,81.10230255126953
1,1,1,1,0,1,0,0,1,1,1,1,262.7526550292969
1,1,0,1,1,1,1,1,1,0,1,1,261.5638732910156
0,0,0,0,1,0,0,0,0,0,0,1,58.0682487487793
0,0,0,0,0,0,0,0,1,0,0,1,72.4130859375
1,1,0,1,0,0,0,0,0,1,0,1,263.59722900390625
0,0,0,0,0,0,0,0,0,1,0,0,45.42664337158203
1,1,1,0,1,1,0,0,0,0,0,1,265.0635681152344
1,1,0,0,1,0,0,1,0,0,1,1,262.9168395996094
0,0,1,1,1,1,0,1,0,1,1,1,119.78718566894531
1,0,0,0,1,1,1,1,0,0,1,1,264.3443298339844
1,0,1,1,0,0,0,1,1,0,0,1,261.92767333984375
0,1,0,0,0,0,0,0,0,1,0,1,100.11551666259766
1,0,1,1,0,1,1,1,1,0,0,1,259.97125244140625
0,1,0,0,1,1,1,1,0,1,0,0,122.21192932128906
0,1,1,0,1,1,1,1,1,0,1,1,129.3959197998047
1,1,0,0,1,0,1,1,1,1,1,1,269.39678955078125
0,1,0,0,1,1,1,0,0,1,1,1,133.59007263183594
1,0,1,1,0,0,0,0,0,1,0,1,258.96343994140625
1,1,1,0,0,0,0,0,0,0,0,1,263.9574890136719
0,1,0,0,0,1,0,1,0,1,1,1,124.59785461425781
0,0,1,1,0,1,0,1,0,1,1,1,112.86708068847656
0,1,1,0,0,0,0,1,1,0,1,0,110.6209487915039
0,0,0,0,0,0,1,0,0,1,0,0,47.3502082824707
1,0,0,0,0,0,0,0,0,0,0,1,256.83306884765625
0,0,1,0,0,0,0,0,0,0,1,1,75.72503662109375
1,0,0,0,0,0,1,1,1,1,0,0,257.84393310546875
0,0,0,0,1,1,1,0,0,0,1,0,89.0816879272461
1,0,0,1,0,0,0,0,0,0,0,1,257.9138488769531
0,1,0,0,1,0,0,0,0,0,1,1,103.59334564208984
1,0,0,1,1,0,1,1,1,1,1,1,264.4464111328125
0,0,1,0,0,0,0,1,1,1,0,0,86.40851593017578
1,0,0,1,1,1,1,1,0,0,0,1,259.56201171875
0,0,0,0,0,0,0,0,1,1,0,0,74.68997192382812
0,0,0,0,0,0,1,0,0,0,1,0,68.61109924316406
1,1,0,0,1,1,1,1,1,1,0,1,259.16497802734375
1,1,1,0,0,1,1,0,1,1,1,1,261.6607360839844
1,1,1,0,1,1,1,0,1,1,0,0,259.37835693359375
1,0,0,1,1,1,1,0,0,0,0,0,261.55401611328125
0,1,1,0,1,1,1,0,1,1,1,1,139.28182983398438
1,0,0,1,1,0,1,0,0,0,1,0,259.943115234375
0,1,0,1,0,1,1,0,0,1,1,1,131.41946411132812
0,0,1,1,0,1,1,1,1,1,0,0,118.33418273925781
0,1,0,0,0,0,0,0,0,1,0,0,90.02360534667969
1,0,1,1,1,0,0,0,1,1,0,0,258.9861755371094
0,1,1,0,1,1,1,1,0,0,0,1,123.41854095458984
0,0,0,1,0,1,1,0,0,0,0,0,72.24290466308594
0,0,1,0,0,0,0,1,1,0,1,0,85.84370422363281
0,0,0,0,1,1,0,0,0,0,0,0,75.26402282714844
1,1,1,0,0,0,1,0,1,0,1,1,270.97943115234375
0,0,0,1,0,0,0,0,0,1,1,1,89.90065002441406
1,1,1,0,1,1,1,0,1,1,1,1,262.0975341796875
0,0,0,0,1,0,0,0,1,0,1,1,80.46659088134766
0,1,1,1,0,1,1,1,1,1,1,1,139.1713104248047
0,1,1,0,1,0,0,0,1,1,1,1,134.9184112548828
0,0,0,1,0,1,0,0,0,0,0,0,69.40113067626953
0,0,0,0,0,0,1,0,0,0,0,1,52.143653869628906
0,0,1,1,0,0,1,1,0,1,1,0,89.25247192382812
0,0,0,1,1,0,1,0,0,0,1,1,82.1296615600586
0,0,1,1,0,1,0,0,0,0,0,1,93.325439453125
1,0,1,1,1,0,0,1,1,1,1,0,263.6112976074219
0,0,1,0,0,0,0,0,0,0,0,1,65.24649047851562
1,0,0,0,1,1,1,1,1,1,1,1,258.82373046875
0,1,1,1,0,1,1,0,1,1,1,1,139.1713104248047
1,0,0,0,0,1,1,0,0,0,0,0,261.9173583984375
1,1,0,0,1,0,1,1,0,0,0,0,261.9259948730469
1,0,0,0,1,0,0,0,0,0,0,0,257.31451416015625
