/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
1,0,1,1,0,1,0,1,0,0,1,1,239984.84375,124084.6484375
1,1,1,0,1,1,0,0,1,0,0,0,247659.078125,125830.5
1,1,1,0,0,1,0,0,0,1,0,0,242669.625,124793.5
1,0,1,1,0,0,0,0,0,1,1,0,239648.828125,123515.015625
0,1,1,1,1,0,0,0,0,0,0,0,77921.7578125,24151.42578125
0,0,1,0,0,0,0,1,0,0,1,1,35603.70703125,19890.986328125
0,0,1,1,1,0,0,1,0,0,1,0,68016.0859375,22687.78125
1,0,1,0,1,0,1,0,1,0,0,0,242794.828125,123614.859375
0,1,0,0,0,0,0,0,1,0,0,1,42787.2890625,23759.3671875
1,0,1,0,1,1,0,0,1,1,1,0,246353.34375,125260.2734375
0,1,1,1,0,1,1,0,1,1,1,0,76334.828125,37457.17578125
1,0,1,0,0,1,0,1,1,1,1,0,240110.953125,126216.953125
1,1,1,0,0,0,1,0,1,0,1,1,243237.203125,127454.1015625
1,0,0,0,0,0,1,1,1,0,1,1,237297.171875,125369.234375
0,1,0,0,0,1,0,1,1,1,0,0,54903.6015625,30665.0625
0,1,0,1,0,0,0,1,1,0,0,1,54700.9453125,30492.57421875
1,1,1,0,0,1,0,1,0,0,0,1,242020.296875,124825.046875
0,1,0,1,1,1,0,1,1,0,1,1,89408.859375,34876.5390625
0,1,0,0,0,0,0,0,1,0,0,0,39382.02734375,22205.87890625
1,1,1,1,0,0,1,0,1,1,0,0,242449.328125,127330.546875
0,1,1,1,1,1,0,1,0,1,1,1,99235.0234375,35258.25
1,1,1,0,1,1,0,1,0,1,1,0,252197.203125,127305.421875
0,1,1,1,1,0,0,0,0,1,1,0,96655.15625,32107.44921875
1,0,1,0,1,0,0,0,0,0,1,0,243789.296875,122124.9609375
0,0,0,1,1,0,0,1,1,0,1,0,65603.9296875,25603.953125
1,1,0,0,0,0,0,1,1,1,0,0,241070.28125,127605.265625
0,0,1,1,0,1,0,0,0,1,1,0,54736.6796875,23206.22265625
0,0,0,1,1,1,0,1,0,0,1,1,69628.1171875,24199.3828125
1,0,1,0,1,1,1,1,1,1,0,0,244810.78125,125379.359375
0,1,1,1,1,0,0,1,1,0,1,1,91857.5,34876.5390625
0,1,0,0,1,1,0,1,0,1,0,0,77617.2109375,28486.302734375
0,1,0,0,1,1,1,1,1,1,1,0,88706.5546875,37300.3203125
1,1,1,1,1,0,1,0,1,1,0,0,249189.671875,127330.546875
0,1,0,1,1,0,0,1,0,1,0,0,83198.3046875,31159.009765625
0,1,1,1,1,0,1,0,1,0,0,1,80320.296875,31184.08203125
1,1,0,0,1,1,0,0,0,1,1,0,250879.171875,126341.859375
1,0,1,1,0,0,1,1,1,0,1,1,239640.421875,126326.3515625
0,1,1,1,1,0,1,0,0,1,1,1,98516.609375,36621.8359375
