/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
1,0,0,0,1,0,1,1,1,1,1,1,335.0968322753906,2.7069618701934814
1,0,0,1,1,0,1,1,1,1,1,1,333.8976745605469,2.6719024181365967
1,0,1,1,1,0,0,0,1,1,1,1,334.46966552734375,2.665383815765381
0,0,1,0,0,0,0,0,1,0,1,0,50.23481369018555,0.68081134557724
1,1,1,1,1,0,1,1,0,0,0,1,334.0039367675781,2.6379427909851074
0,0,0,1,0,0,0,0,0,0,1,1,71.7060775756836,0.8633553385734558
1,0,0,0,1,1,1,1,1,1,1,1,335.0968322753906,2.7069618701934814
0,0,1,0,1,0,1,1,0,1,1,0,78.61129760742188,1.068524718284607
1,0,0,0,0,0,1,1,1,0,0,1,334.1885070800781,2.6634857654571533
0,0,0,0,0,0,0,0,1,1,0,1,64.81099700927734,0.8043535351753235
1,1,0,0,0,0,0,0,1,1,1,0,335.47613525390625,2.718442916870117
0,1,1,1,0,0,1,1,0,1,1,0,117.92826843261719,1.1456294059753418
0,0,1,0,1,0,1,0,0,0,1,0,50.37968063354492,0.6670761108398438
0,0,1,1,1,0,1,1,1,1,1,0,85.97943878173828,1.0743319988250732
0,0,0,1,0,1,1,0,0,1,0,1,74.28715515136719,0.9668287038803101
1,0,1,0,0,0,0,0,1,0,1,1,335.1397399902344,2.656655788421631
0,1,1,1,1,1,1,1,1,1,0,1,107.03861236572266,1.0989737510681152
0,1,0,1,0,0,0,1,0,1,0,1,102.20679473876953,1.0829299688339233
0,1,0,0,0,1,0,0,1,0,0,0,76.13523864746094,0.4146612584590912
1,0,0,1,1,0,1,0,0,1,0,0,333.5068359375,2.67751145362854
1,0,1,0,0,1,0,1,0,1,1,1,335.6699523925781,2.699471950531006
0,0,1,1,1,1,1,1,1,0,1,0,76.62498474121094,0.753649115562439
0,0,0,1,0,0,1,0,1,0,0,1,62.28200149536133,0.7298807501792908
0,0,1,0,1,1,1,1,0,0,1,0,50.37968063354492,0.6800163984298706
0,0,0,1,1,0,0,0,0,1,1,1,90.76317596435547,1.0069869756698608
0,0,0,0,1,1,0,1,0,1,0,1,65.07286071777344,0.8080426454544067
1,0,0,0,0,0,1,0,0,0,1,0,334.9960021972656,2.642487049102783
1,0,0,0,1,0,0,0,1,1,1,0,335.68890380859375,2.705226421356201
0,1,1,0,0,1,0,1,1,0,1,0,97.77700805664062,0.8013059496879578
1,0,1,0,0,0,1,0,0,0,0,1,334.6772766113281,2.6520438194274902
1,1,1,0,1,0,1,0,0,0,0,1,334.90045166015625,2.655825614929199
0,0,1,0,1,0,0,1,0,1,1,1,91.40821838378906,1.097116231918335
1,0,0,0,1,1,1,0,1,0,1,0,334.9960021972656,2.6566460132598877
0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.18067753314971924
1,1,1,1,1,1,1,0,0,1,0,0,333.9244384765625,2.6713452339172363
0,0,0,1,1,1,0,1,1,0,1,1,71.9432144165039,0.8877848386764526
0,1,1,0,1,1,0,0,0,0,1,1,101.57731628417969,0.9192891120910645
0,0,1,0,1,0,0,1,0,0,1,0,50.37968063354492,0.6619096994400024
0,0,0,0,1,1,1,0,0,0,0,1,28.952468872070312,0.5082372426986694
1,0,0,1,0,1,1,1,1,1,1,0,333.8924865722656,2.6811935901641846
0,0,1,0,0,1,1,0,1,1,1,0,78.52296447753906,1.062324047088623
